"inst_421" "inst_910" "inst_1004" "inst_1165" "inst_1224" "inst_1649" "inst_2389" "inst_2684" "inst_4448" "inst_5221" "inst_5442" "inst_5584" "inst_6183" "inst_6341" "inst_6984" "inst_7420"
"221910_at" 3784 5066 7300 9438 20483 7255 12439 11280 3990 9041 5000 12819 9752 8078 11633 9898
"221911_at" 12892 6588 9128 9584 21157 4593 11030 14199 1900 9638 7212 14406 892 16057 8771 9112
"221912_s_at" 16147 21965 1576 17173 13953 14039 10202 12852 8833 14319 14534 6896 20129 10029 640 7542
"221913_at" 21794 21134 19720 15922 21299 16972 869 18165 21116 4258 12690 9083 1587 21979 12013 147
"221914_at" 18716 10369 1028 13129 7799 8033 5789 13655 3694 8316 8856 13082 9441 7203 8894 9251
"221915_s_at" 4646 16576 2701 18122 3161 230 3200 9587 18188 21226 18698 21004 3920 21482 655 21548
"221916_at" 13696 10529 2436 9163 19779 3395 6935 14290 8442 13920 13134 15425 10097 18271 6790 8420
"221917_s_at" 20941 22078 14073 6396 21275 1635 5060 20558 18872 21195 15014 665 17101 19009 5535 20939
"221918_at" 18080 712 16548 1288 18306 2285 18993 3556 1362 16768 18817 3397 2503 4624 1788 16193
"221919_at" 20110 19574 20512 6581 21855 20975 5481 3808 20277 15197 21361 8496 17687 19694 19038 21313
"221920_s_at" 13579 15597 18191 21320 3122 22040 2731 18606 19469 290 22191 21186 20274 1341 16646 20644
"221921_s_at" 9445 998 6023 12636 886 12693 7835 7520 403 9433 11648 16860 4798 7535 12315 14779
"221922_at" 3312 19104 18645 3079 21821 4162 3887 3797 6547 5914 17875 2539 2755 17462 3006 3109
"221923_s_at" 5360 16892 4287 18503 5190 13550 13733 17636 14704 14455 5624 11994 15985 13187 17337 15694
"221924_at" 13577 5202 1078 17130 9882 4988 10256 5664 4233 7792 7244 11589 1451 2132 9607 10105
"221925_s_at" 2697 3304 21995 21548 21993 22029 20777 21937 15551 21917 18744 5193 2838 513 20772 3102
"221926_s_at" 13998 137 6371 12454 13911 9895 7882 11709 8805 7521 2167 10013 5758 8704 6323 12186
"221927_s_at" 18731 16308 17299 18918 21337 18243 21128 20732 17486 18925 21505 18817 11563 20354 20361 5408
"221928_at" 13385 13657 10420 18669 3155 10640 2929 18661 15296 16410 14255 2424 442 20812 2813 6669
"221929_at" 18383 13318 12622 13934 7511 9905 19882 19408 12692 11716 10507 16636 3663 6589 13728 13716
"221930_at" 6112 7960 8370 14149 10820 4415 7643 14305 1449 9246 9418 17138 15820 1470 6467 10312
"221931_s_at" 20718 20463 19845 7442 18884 19658 20965 6438 16287 18160 19764 10697 15707 20378 18026 18698
"221932_s_at" 7470 16080 4622 19935 19056 14457 5688 9158 8332 17447 15631 11267 19445 15190 15705 4749
"221933_at" 12500 12835 6083 16152 8652 4456 6289 15921 1925 8197 10208 15144 7514 606 3761 11688
"221934_s_at" 3574 3562 18501 6341 16296 14188 995 16801 3379 18646 17892 9557 19008 15103 2998 1974
"221935_s_at" 18584 20596 21972 4073 21455 19303 21977 1879 1402 18759 20840 8084 11064 16678 16992 3832
"221936_x_at" 14708 7227 12725 14151 9568 16759 17908 21586 12482 21558 22192 9303 8795 20579 13049 6568
"221937_at" 18 18414 14726 4114 19033 2261 2276 18018 19967 6002 2241 7566 12641 18059 20916 617
"221938_x_at" 1116 1759 4028 21561 1211 2382 12939 10423 20071 3587 16954 22224 21201 12923 21745 2015
"221939_at" 59 15680 17934 20431 18176 14265 4152 21269 4287 2720 5536 2408 16047 16044 1283 4515
"221940_at" 20295 4396 20389 21884 15662 19683 19412 22121 18189 22119 13294 21518 17257 21027 20492 17511
"221941_at" 21372 2349 18787 1435 19256 18814 568 18739 1061 19012 3080 11873 10943 1208 20090 2761
"221942_s_at" 9758 12743 9309 3827 21871 12437 9505 13824 5368 13977 11246 15276 6974 4547 12868 8167
"221943_x_at" 8089 1416 13889 4765 16464 14063 16819 10391 5032 6225 13916 7271 11497 13563 3974 4590
"221944_at" 18300 2543 1925 16770 8406 15867 3440 7383 263 7148 2539 7211 1894 7775 5038 1237
"221945_at" 13254 21010 969 19596 9193 6726 3912 4926 21443 13353 1949 21627 20475 11620 12352 14385
"221946_at" 10164 4553 13585 14757 21840 20823 9034 815 21730 18540 18459 9893 4306 13480 19640 21976
"221947_at" 13911 13344 8932 6121 2437 10716 14181 258 5546 15598 5727 21147 2302 22038 3154 21621
"221948_s_at" 11533 7702 8820 11982 7860 8132 7995 12999 11121 10044 7086 16347 5910 7520 10170 10761
"221949_at" 6277 16474 8399 20598 2255 15888 19944 21882 19724 17650 3655 21890 20742 14222 13567 11632
"221950_at" 13004 7667 5655 15027 8166 9362 5625 12960 9809 7184 5658 14564 4508 7375 9553 10031
"221951_at" 11080 20485 19960 827 20678 472 1858 8133 21265 20760 14403 2534 22275 16669 2681 21773
"221952_x_at" 2747 17533 16409 6940 16402 14028 16478 9572 9255 17693 16557 9327 13009 15681 15154 16740
"221953_s_at" 18394 1701 13964 7879 3164 16851 17222 5781 5245 5165 4038 19729 21757 14446 14729 1691
"221954_at" 7752 3163 2693 1901 19429 15569 2500 3034 14963 6038 14599 5772 20842 16132 5686 631
"221955_at" 11748 13164 11104 9380 12289 5533 7954 15906 2504 8863 12155 8836 6670 1783 6804 13089
"221956_at" 10461 13699 7841 10631 1077 9532 8662 13158 2519 18554 7526 19864 6202 6971 7123 13353
"221957_at" 7927 16181 18542 2820 15048 14971 20995 3657 15629 20485 13416 5730 21572 14373 21234 16715
"221958_s_at" 16044 12471 593 20599 4549 13741 9355 13757 3866 6678 1097 10066 5053 18310 2314 3159
"221959_at" 16191 8924 13011 10128 17323 6406 11884 890 21806 19604 3599 21567 10073 2217 11239 8518
"221960_s_at" 7737 16886 20156 4279 14094 13423 3317 4488 3289 18739 15322 1831 2709 1345 4910 1297
"221961_at" 9307 3939 1101 12773 967 6748 21844 8880 1865 2231 20622 6718 21787 12679 10361 7787
"221962_s_at" 2999 1738 3277 1007 962 850 17878 2148 5911 2391 1060 1263 11828 1340 2539 5212
"221963_x_at" 21884 21942 19387 6597 19041 15288 14733 17206 17118 19065 15314 5989 20354 20021 3691 16622
"221964_at" 19808 2455 13884 2437 21733 1075 3192 2065 1176 15775 13293 9147 11836 18718 21175 3932
"221965_at" 7143 18901 19104 17714 17313 17744 16878 7988 20039 20720 22054 8621 12605 21495 19072 6032
"221966_at" 10133 19708 421 13935 363 18992 4320 2816 1112 21070 1812 7504 13372 19292 7238 7817
"221967_at" 20501 749 2123 17112 1964 1123 4349 19550 7051 1564 1569 21878 20349 1494 16648 11305
"221968_s_at" 10548 9370 5779 10509 9005 6367 6391 11579 11265 9672 7910 13560 7126 8653 8908 9269
"221969_at" 426 8718 16112 15631 5997 8827 7429 3312 9463 18770 15597 20644 8334 10734 14352 4134
"221970_s_at" 19600 19789 19636 18978 20944 18700 18702 18922 19891 19486 19274 11596 19003 19458 17391 20399
"221971_x_at" 19904 14388 15331 6904 3117 16216 13156 20349 20974 14876 17162 7667 18748 21451 17816 15761
"221972_s_at" 20034 14869 14727 20081 12946 15381 13280 10463 15725 4207 18158 11464 19793 1393 20508 5911
"221973_at" 8792 13909 289 20910 18076 1159 4951 2483 5469 2798 3368 2209 18174 14486 12440 18140
"221974_at" 12716 7904 7999 20406 22093 7806 21957 7152 16296 10132 8823 14213 14644 13481 9934 10479
"221975_s_at" 8969 5084 10923 9845 11672 8119 10047 11368 11836 11719 6912 3156 5405 9188 14281 11093
"221976_s_at" 10090 3561 18552 15816 2242 22137 11603 8687 6934 14168 16383 7521 6809 14025 1464 13144
"221977_at" 12938 10485 12115 13504 6095 12253 12619 1270 14486 5043 9663 10024 6924 10565 11161 7310
"221978_at" 21635 8314 9833 10463 9331 5392 1406 1107 18629 8676 11923 17816 4439 9549 12547 9881
"221979_at" 12050 15873 22203 1759 16124 13515 989 9389 16773 20873 12367 6816 19305 21333 21950 4607
"221980_at" 3016 9012 5543 19002 11318 11446 13741 22016 12716 13687 6857 14818 1320 15738 9787 10322
"221981_s_at" 14308 18321 21386 21689 4238 13933 3215 10590 2461 3700 12910 5023 1424 10961 22140 688
"221982_x_at" 12171 22125 13307 19848 19793 13963 22197 18200 8852 20149 19006 20263 21470 17360 2914 18141
"221983_at" 220 16993 15608 4111 4301 15552 19078 9307 4090 2195 5123 1768 20414 12498 20645 15980
"221984_s_at" 2622 4560 2850 3674 13583 2548 15004 8301 4647 1410 4269 3418 10826 13040 3993 1463
"221985_at" 53 8 26 556 846 29 623 2341 30 21 234 152 3240 532 12 6
"221986_s_at" 8669 75 11 290 101 123 21522 404 17 10 65 56 2415 359 203 2
"221987_s_at" 6553 15406 19514 22004 21485 21866 18912 20614 18745 6749 17460 11816 21064 12950 18011 20885
"221988_at" 21363 14260 3548 5316 17586 17605 16289 4233 15479 6578 13288 11701 11958 20024 22019 16175
"221989_at" 19231 18643 16211 3228 2932 14698 18864 4603 7923 17780 21020 5906 16698 13053 21284 18789
"221990_at" 22154 12972 6854 16727 6566 10863 11224 12983 3148 9239 8091 13468 9948 6675 7544 8817
"221991_at" 676 10528 11759 9291 11296 12583 12649 14336 13430 8524 5772 3308 6502 8100 13702 14499
"221992_at" 20421 4663 20648 18254 2375 19468 5679 2044 5851 2681 55 895 20466 10084 19414 541
"221993_s_at" 12518 10735 6805 12914 8817 5493 9969 21291 13719 11376 11157 13699 9796 1191 10612 7046
"221994_at" 11450 9199 11064 8722 8281 7718 8087 13993 14372 11769 11186 15329 11982 4847 11925 10567
"221995_s_at" 6271 15273 22140 21253 19367 13701 20223 21217 20810 19170 5248 6754 21264 15342 17808 3766
"221996_s_at" 17304 10083 3048 11386 8472 10887 2364 16913 1799 872 8466 21883 8855 851 13674 12753
"221997_s_at" 4813 2995 402 20507 628 20963 15900 10609 2299 16423 21937 5058 3627 2237 15620 519
"221998_s_at" 257 14612 16949 6145 4274 19272 13317 5602 8669 3232 4369 10851 12140 2706 3990 1811
"221999_at" 1979 1355 3666 4304 14058 801 21036 984 7765 16518 21791 18565 3341 4303 995 18706
"222000_at" 7425 3704 15412 20608 19142 15317 21006 7486 14652 4213 6042 2442 20013 16092 4673 16172
"222001_x_at" 1095 21863 3680 5817 3845 22226 13323 6657 7277 5244 4288 5062 12958 1414 3692 16959
"222002_at" 13039 6166 9782 5992 2914 10379 8292 15088 14069 9383 11253 18200 6229 9692 10403 14166
"222003_s_at" 21316 993 16104 14489 17688 18849 6117 15176 20969 20703 2463 6030 8448 10578 18219 3035
"222004_s_at" 15063 12983 5121 9031 8874 7607 6574 11936 11064 9896 6660 15245 5837 7955 9640 10147
"222005_s_at" 4405 10727 3643 14981 9847 8729 2935 4547 22002 19396 17158 18411 17547 10972 16408 1283
"222006_at" 21614 21752 20391 22000 20427 18604 21584 20409 20829 18667 21448 10917 21908 20574 4275 2579
"222007_s_at" 13638 9612 8270 10798 8251 8286 8943 15426 11153 9535 7863 14348 6341 8262 8478 8777
"222008_at" 10075 10248 7657 12242 5508 8740 10143 12314 13678 7604 8171 16506 8490 8880 9401 9863
"222009_at" 14146 10092 9777 15985 6930 10679 11535 3041 18577 1498 870 21520 955 3970 7374 13152
"222010_at" 17998 16211 17366 6138 20904 15056 17268 19513 18647 18339 18837 11407 20292 15469 17645 15648
"222011_s_at" 3703 19114 19446 6045 17282 17372 13364 20886 17759 19974 18043 5239 14175 14352 4641 4742
"222012_at" 13497 10748 242 10353 3219 12492 6889 3029 256 3469 12664 14013 10136 3965 11785 8034
"222013_x_at" 14352 20549 17231 22153 2920 21065 22267 18075 9096 21575 2173 5267 18341 3491 16692 21596
"222014_x_at" 2009 17720 15833 2232 20837 16633 12769 8759 16264 18509 17465 4193 20883 16731 4995 16366
"222015_at" 13274 2082 20809 19892 1678 22145 17105 7038 1613 14790 13041 22035 10901 4513 1084 21449
"222016_s_at" 10315 19377 14358 8245 17566 20452 2137 10891 22012 20913 5893 9771 19634 4451 21417 20560
"222017_x_at" 2211 7081 6293 13543 8728 10294 10738 19895 12636 11675 6918 16739 22231 7440 9837 7040
"222018_at" 1310 16585 16716 21144 3981 17922 14837 4887 8593 4757 12700 8527 12426 1985 20376 693
"222019_at" 5364 2533 3088 12632 1887 904 21081 4393 18259 22018 5576 3409 10820 17475 547 22167
"222020_s_at" 14762 12291 6236 14494 9755 12154 3706 12546 10260 8801 6850 14869 5303 6470 7630 8489
"222021_x_at" 16695 17412 14023 20424 16617 18864 3540 20489 20681 16172 15780 19815 11713 19108 18872 18870
"222022_at" 20576 5465 10045 8852 11138 10920 5969 21109 14216 7370 2819 14784 9715 5435 9626 13576
"222023_at" 10519 5564 6148 11132 6965 956 2209 4191 12437 5362 7769 14281 1111 12518 6230 11674
"222024_s_at" 11102 18681 3780 6734 117 14701 15275 5017 991 1351 3242 20812 3084 663 20119 18733
"222025_s_at" 18061 13745 3312 13452 3486 9763 251 432 3432 5716 2958 15986 17616 21068 13069 7720
"222026_at" 7985 17593 3093 21737 18181 21844 4559 9515 8268 2250 12943 20297 2560 17572 2169 4367
"222027_at" 17585 20561 16626 2115 19092 15768 20791 18272 1524 21179 17170 3472 10255 4049 17092 18668
"222028_at" 16861 18700 17871 20288 17052 2925 15152 9952 8479 18445 14171 3427 19029 17755 1118 1835
"222029_x_at" 4792 18963 15616 20842 19754 2233 22103 21337 14905 15941 4012 21839 11688 20095 17156 17240
"222030_at" 5549 2235 20270 7229 16233 20313 16791 19982 8498 1467 18688 19596 3154 796 14525 16591
"222031_at" 9398 12075 14654 22095 17782 16440 610 2615 20413 21563 3749 2831 19412 1395 12753 18787
"222032_s_at" 15042 19704 16111 3585 16938 19458 22212 2215 1073 4431 459 7416 22001 4667 8309 14930
"222033_s_at" 16219 12275 9323 15139 5562 7299 8627 20534 13732 7405 6338 17624 17583 18330 12480 13012
"222034_at" 2979 881 14569 6761 810 18770 20155 3799 17581 5322 16154 6681 21443 18075 2195 21319
"222035_s_at" 6967 14217 17203 5105 16148 3760 18740 7380 6513 15291 15748 2906 17827 3717 5942 16372
"222036_s_at" 5406 18376 20276 20038 21533 20365 20748 20994 21022 6280 14555 10549 19467 20902 17959 15792
"222037_at" 21067 20832 21903 20350 20688 21962 21212 20341 21001 17931 21636 20828 19227 18368 19650 21951
"222038_s_at" 11574 22237 21318 20742 20504 1085 14927 16925 18256 22276 21399 1592 1417 3507 14815 11357
"222039_at" 21232 15277 18662 20542 14964 18806 21139 8485 20537 5340 5289 18593 19663 20770 4052 20638
"222040_at" 6932 16173 13600 19315 21107 18062 19213 6022 18414 20103 13878 7613 18545 17766 17443 22143
"222041_at" 2854 20633 13925 4925 1425 1959 926 19907 15279 20011 20923 5560 18488 1278 19646 520
"222042_x_at" 14309 5848 11423 14173 7486 8854 639 10962 13375 11939 6672 15768 6436 6641 3407 6340
"222043_at" 13168 4299 17796 12986 18987 6826 8939 14122 8774 1461 842 21689 5375 16714 12605 12304
"222044_at" 1681 21532 21250 19629 14397 14309 21112 19548 4832 2373 17916 6105 22182 19687 20776 2489
"222045_s_at" 21324 3999 20180 6829 17580 15526 2351 9900 17064 20900 21739 9743 21567 3991 5456 22058
"222046_at" 17650 692 4904 21324 6279 10325 20769 20115 21707 302 21592 20093 1888 852 13971 11092
"222047_s_at" 17943 19067 19761 18803 15179 20391 20282 6791 17980 16800 13896 11001 16926 18412 18551 20850
"222048_at" 10096 17562 2043 4984 21207 20965 5056 5505 21534 21785 1489 19313 19570 1843 11198 1255
"222049_s_at" 16011 9068 11683 12737 8871 9104 10875 14953 12185 8456 8385 14343 4791 9398 8471 8769
"222050_at" 10619 21921 7433 17396 11548 19234 167 856 12414 21405 5155 5072 6214 9955 7883 14712
"222051_s_at" 9349 13494 10289 14821 10400 9696 6823 14120 2526 10979 86 79 8625 5873 13164 6353
"222052_at" 19239 3773 1899 675 5232 15028 3115 4892 6261 3142 5073 11465 15289 1106 21369 4486
"222053_at" 20741 11516 9942 3290 10396 8696 8152 11005 9976 11651 6403 15410 594 5792 6738 13272
"222054_at" 12399 12578 9879 20011 8235 7547 21526 7417 9851 9774 6629 13885 20664 10133 10555 11479
"222055_at" 13070 11908 5695 9736 8749 12096 12497 559 8934 16555 484 22087 6169 11442 14391 11241
"222056_s_at" 7161 21459 15238 20665 17428 13242 15134 7549 4215 6307 16587 10538 13655 3350 3059 3438
"222057_at" 11030 705 13714 4628 22054 20209 4761 5235 21903 22013 21888 18774 21005 908 196 13870
"222058_at" 4694 5515 5199 11461 2434 12554 17071 692 13444 12867 5040 18246 408 10401 12694 11253
"222059_at" 11127 10492 10162 13089 10784 10062 8610 11544 10785 12456 8589 15656 7703 5124 10279 8269
"222060_at" 17133 21916 2961 10584 15219 3962 9797 2642 19896 2835 14739 21246 1792 17497 20787 2179
"222061_at" 15913 1730 10740 3893 16799 267 25 19368 22136 15904 1922 1005 12979 3112 12379 988
"222062_at" 14095 3262 1265 2508 14985 1858 15357 8744 20455 1617 2031 445 15143 4261 4125 1054
"222063_s_at" 10147 9262 10998 12461 8300 6929 11512 11912 13434 9769 10214 16761 9724 7289 7388 7100
"222064_s_at" 20929 3816 20036 18433 20025 3643 19517 9762 14746 18947 3775 20722 21867 3834 17227 21967
"222065_s_at" 8211 18582 18306 2530 13899 20135 16817 19277 19644 18941 14881 8045 18536 18729 19018 2518
"222066_at" 15141 12958 10797 9310 10836 12518 7026 15746 9961 7496 10610 12725 4531 12058 12707 6662
"222067_x_at" 17329 3105 17120 5076 16751 1692 17602 8472 6267 21263 19887 20316 14495 16909 3303 141
"222068_s_at" 10514 19055 20834 9798 11473 4074 8821 1095 18954 21576 19552 1139 2785 4340 1755 20402
"222069_s_at" 11135 11938 11954 14006 10765 11733 11037 519 2158 13124 10833 18230 7909 6154 10388 4817
"222070_at" 2191 21816 2667 6304 13886 3325 2580 16944 15227 20948 18994 10436 12167 3986 21269 18771
"222071_s_at" 9622 414 2437 567 7858 5579 20859 22170 9848 1082 1555 9185 1828 10292 13679 1615
"222072_at" 15305 11951 8989 10778 10832 6665 2579 14972 14303 10423 9408 13343 245 665 7955 13952
"222073_at" 11266 9276 10495 15718 8665 7161 9343 16232 5308 2293 5900 14807 517 11562 8044 8637
"222074_at" 14940 14890 14053 11689 3631 12400 1810 6692 17955 10307 13969 11390 18732 6716 7914 8149
"222075_s_at" 13912 2167 3306 12555 17963 798 6970 3179 2730 5236 18266 21430 6652 12289 21096 22236
"222076_at" 10675 4861 8086 12286 9220 8320 7572 11332 12080 9770 9079 15869 5780 6514 7509 9629
"222077_s_at" 17376 20038 19864 5003 21926 17819 17867 19487 19034 6527 20126 3989 18353 18903 16501 16818
"222078_at" 14648 6968 2178 8956 9049 109 11659 21879 13366 8075 9454 18711 7031 9363 10851 14201
"222079_at" 14429 12639 8611 14303 11783 8865 15003 19792 10834 1739 5879 3688 3721 8084 17217 8349
"222080_s_at" 14673 11240 2053 13567 6657 6374 6226 10711 3573 9106 11983 14114 1584 5073 7703 14414
"222081_at" 8229 1292 1182 10411 5724 11314 9985 14118 636 21499 2450 21486 7598 5984 15104 14157
"222082_at" 20505 13832 8461 12904 7380 11254 20104 9194 6475 329 15980 9785 6533 11766 13792 6758
"222083_at" 14365 11785 11150 11802 12345 7675 10722 12722 13639 13014 6599 15539 4870 9111 6839 9960
"222084_s_at" 13104 10782 11187 4123 10509 9853 6155 14560 11318 8722 8577 14890 9341 9659 8961 9330
"222085_at" 18865 8934 1181 11785 12252 745 6573 11509 9442 16996 445 22227 5162 10870 12772 12127
"222086_s_at" 12320 11619 9605 8770 8086 7578 9957 15265 13157 9877 8429 15341 9476 6950 7433 10080
"222087_at" 2058 450 18314 13605 5991 419 22219 18737 6289 181 20263 3494 22155 12741 4124 588
"222088_s_at" 13745 12172 7202 21110 12539 9481 4366 2112 12061 12668 8059 13417 12092 12011 12023 13378
"222089_s_at" 15290 10896 8747 12953 5910 9899 7670 13616 12278 7571 11647 13609 4143 7504 11416 7964
"222090_at" 11321 13530 7133 17308 11706 11155 87 12444 4169 11810 21279 12004 948 40 13822 11627
"222091_at" 12083 7045 4520 9440 5596 10895 6944 13989 13468 8611 10327 10010 4612 11995 14421 7568
"222092_at" 15922 13715 9521 8703 11627 8317 9769 20418 11687 10817 10840 16379 6470 7619 1642 11153
"222093_s_at" 65 21838 2586 13115 6968 2542 3491 9575 21238 21522 6088 12484 21582 74 3173 20809
"222094_at" 21365 6850 14298 13140 9455 2088 931 9193 21476 4390 1836 21704 2883 465 1955 15014
"222095_s_at" 14681 10476 999 2052 10069 5484 21424 10616 13670 1684 8916 18834 10325 6872 13429 13072
"222096_x_at" 14044 15719 7874 1135 4873 10833 12293 2317 2638 5609 21461 21373 6500 1288 14515 7091
"222097_at" 14688 11272 11224 15536 8234 8549 2985 14079 4124 8330 9344 13117 5133 10807 6380 13533
"222098_s_at" 8942 10957 5956 11624 10619 8133 8635 12054 10668 10897 8745 16664 5013 4968 9064 11642
"222099_s_at" 8334 20006 13287 8273 1540 3776 13386 4907 22086 22255 18990 10148 11302 3087 16581 21283
"222100_at" 16332 7186 9023 14361 5684 6260 5801 11465 10237 7526 10299 17220 3544 5377 11484 11500
"222101_s_at" 14508 5247 7378 17550 7469 11925 9388 13268 13556 9389 10769 16173 1040 5461 8532 8826
"222102_at" 15400 6177 5532 11173 2792 5883 440 4646 14352 1437 12079 20511 6831 2786 8291 14698
"222103_at" 6804 16544 18031 4399 20374 15185 17151 8447 17369 17624 16817 4513 18610 18128 15614 17521
"222104_x_at" 22274 1248 16528 18037 4182 20218 20443 21618 5814 20844 2201 21225 19494 18936 4113 20867
"222105_s_at" 7746 7799 17359 2619 2894 20691 21134 8545 17311 22212 15446 11123 3862 16834 14847 827
"222106_at" 3337 13293 5711 11080 8569 7338 10973 10066 13537 7715 10727 4059 8738 11623 13529 11328
"222107_x_at" 15288 12607 11078 14646 6602 12680 1474 14038 12824 10958 7084 16835 10053 5514 8174 6994
"222108_at" 2659 19200 17271 1275 932 18003 7618 400 28 18823 4822 8186 696 316 18148 15376
"222109_at" 19939 17422 3914 21510 20363 820 21639 10197 18261 21319 5265 21388 3097 4184 14997 21708
"222110_at" 19453 15148 2643 8434 18351 1032 21066 1347 1041 7057 718 1126 16169 17259 2663 21320
"222111_at" 15794 567 15358 2635 20980 1314 14282 1082 1821 1053 4279 845 12488 20183 16419 18891
"222112_at" 12836 6681 9881 14927 10126 6308 2059 4963 18182 11417 12659 1612 9707 10081 13688 12375
"222113_s_at" 5356 20766 3120 5293 20080 17341 13032 8282 8724 16601 19164 4943 15945 19655 4042 17998
"222114_x_at" 14441 134 2418 10810 8996 6760 9717 1479 21292 5429 22028 21966 16429 6964 13780 8256
"222115_x_at" 1702 5709 19248 75 13015 12849 15556 6021 21055 18107 12698 222 3247 35 13581 19237
"222116_s_at" 19226 4750 18065 17253 13549 19734 11799 21158 17296 18045 3602 12337 3659 18406 14974 5484
"222117_s_at" 15739 6279 11098 16303 12027 10872 12549 14595 171 10108 20714 19512 10059 1315 11160 14303
"222118_at" 16656 19593 15724 823 15535 2773 14468 4773 15918 18859 18210 10169 20136 21437 17256 20220
"222119_s_at" 1223 14438 15719 4950 13167 19174 16870 2549 4323 3579 16463 3977 14284 16063 19123 17336
"222120_at" 17182 13971 2263 21922 20275 21236 20187 3251 20390 2853 2931 21608 16441 21191 22245 15287
"222121_at" 11095 19468 22171 9484 367 3735 17204 1611 1521 5668 3959 6561 2319 430 20018 21782
"222122_s_at" 17488 3918 14331 5207 14029 14046 20028 18667 6676 16110 13274 8734 15750 13840 5039 18353
"222123_s_at" 10440 4820 12108 16958 8799 9091 16535 9680 13275 10627 13470 16792 3015 9295 12259 9238
"222124_at" 15178 5650 9771 10186 6467 5064 1900 16221 15542 10737 8252 1805 2148 8126 11700 14894
"222125_s_at" 17111 2328 15514 2560 4085 18527 5240 19983 9218 15847 12422 11570 18376 14928 19128 16059
"222126_at" 7736 16609 4832 11572 17160 17165 18958 17560 17371 3812 2641 257 20984 18690 22163 598
"222127_s_at" 7959 16725 17344 5855 17165 3719 14496 8184 4561 15759 13588 4604 13637 4380 3784 5350
"222128_at" 11187 12568 12203 2846 716 6149 20975 725 1058 1663 447 20442 2743 1184 12507 14276
"222129_at" 20194 15686 20911 5137 19966 3136 20352 2873 1442 19741 15054 11124 12603 1555 4671 1116
"222130_s_at" 19638 21323 21951 20999 16459 18890 18728 8073 21421 17948 19841 20201 16889 17430 20957 20002
"222131_x_at" 4346 4195 21303 19200 14449 15759 22231 4972 19723 16929 20599 7182 20820 673 20612 4325
"222132_s_at" 18424 21610 20580 20260 18978 16846 18998 20264 20457 22109 21955 11973 20748 16804 21632 16822
"222133_s_at" 2065 2575 2068 5535 4280 19834 14177 17921 8232 16535 1866 21144 16514 2003 2990 18
"222134_at" 15323 9434 316 14692 12696 12283 11292 2342 11177 13446 6823 18297 4866 5235 13697 10941
"222135_at" 13747 10719 11693 15963 6539 4584 11342 899 13888 7921 6228 16908 9888 11338 8158 12758
"222136_x_at" 5769 14241 13269 6287 19280 17094 18960 21884 20954 21104 22011 20279 1890 12495 19016 21353
"222137_at" 6916 20510 1671 22237 16001 20864 13720 19445 3675 2061 22172 6845 11304 21080 16191 21831
"222138_s_at" 19177 18216 17427 1105 13320 17064 2951 3172 16428 4092 18502 20803 13079 18972 17464 2328
"222139_at" 9865 13788 9191 10440 6192 10896 2260 3645 10218 11474 8639 16750 8327 4397 10573 6282
"222140_s_at" 17551 4727 15305 6740 17477 3472 3243 6365 7108 5570 16739 7058 11115 15838 5047 19223
"222141_at" 15488 9858 7581 15114 9471 8342 1848 16362 1746 5037 19163 10454 11559 11105 7124 7449
"222142_at" 12822 9293 1783 4140 16957 1248 21557 6502 21977 20233 177 22128 154 8297 589 13914
"222143_s_at" 2110 18961 18153 6702 1280 13927 15074 7218 2639 19794 6131 10932 13486 2774 5577 15893
"222144_at" 12051 12768 9949 6125 5832 6745 15872 21683 12476 13725 7582 3682 11660 6486 9948 11549
"222145_at" 5259 1797 9402 21231 2190 15523 15681 2625 7991 97 20320 962 20068 5779 1153 15907
"222146_s_at" 12794 9345 12476 20896 13898 8712 19317 2567 5777 13468 10682 15266 11183 20535 9637 5326
"222147_s_at" 18216 17553 1628 17721 17592 19975 21263 20440 17481 20999 5671 21879 12107 18228 21487 479
"222148_s_at" 6548 18206 15098 6936 4096 14992 5725 16644 7469 18309 5174 4194 15172 13284 18159 21051
"222149_x_at" 14289 2173 2276 3193 5202 1114 16136 1630 2271 4230 16433 3338 1703 13295 17790 5773
"222150_s_at" 9402 5988 13505 1966 3579 13199 18387 17659 3238 1380 4537 2229 15208 1170 7651 1138
"222151_s_at" 3596 15810 18686 3146 15020 18117 14848 5717 18463 15643 19415 11995 15675 3909 16832 719
"222152_at" 19992 20858 4922 8533 1463 1608 18488 3366 21684 5002 1471 7307 19492 14580 21617 16314
"222153_at" 16500 12400 6054 16381 11013 13085 10324 1861 16833 10436 2564 13940 2628 9155 11338 12022
"222154_s_at" 2982 14078 4281 876 15675 3005 17899 1742 16149 6218 12145 5440 14442 18926 4396 15958
"222155_s_at" 18325 3058 19537 1709 4400 16882 4438 9375 9081 15807 20869 6986 17647 18467 16018 20608
"222156_x_at" 13800 2208 670 3117 22033 11953 14512 19804 786 21240 1021 1311 17784 12500 14303 771
"222157_s_at" 7162 20251 13334 2598 14701 1371 13577 18531 7210 15922 3923 2596 4012 14298 19998 1866
"222158_s_at" 7349 3911 14776 17933 4486 16810 13515 8569 3671 17172 16421 8203 16426 12973 19681 17148
"222159_at" 21889 10439 2732 17317 1078 10847 8667 11400 4087 7908 8720 25 854 8438 6277 11389
"222160_at" 4109 10460 11861 2557 7315 10105 2105 1664 21228 13435 15805 5872 2745 13957 6763 12839
