"inst_1706" "inst_1828" "inst_1869" "inst_2533" "inst_5457" "inst_6096" "inst_6358" "inst_6794" "inst_7146"
"209205_s_at" 9601 12792 7467 16465 7803 3009 2224 9946 20547
"209206_at" 5785 13905 1261 2546 1999 7464 909 1710 20334
"209207_s_at" 2519 11561 3556 6813 3162 17463 6403 19885 3308
"209208_at" 2423 11906 1563 15703 11132 20438 9095 1690 17877
"209209_s_at" 4347 18160 17604 9237 11302 18399 12504 17326 17045
"209210_s_at" 5773 14689 13287 11749 8359 6978 6721 4487 4408
"209211_at" 20226 19778 16494 3649 673 2270 3762 6469 20422
"209212_s_at" 4787 17966 2952 702 21682 19303 7765 17888 17166
"209213_at" 20644 14084 4568 2394 4285 15438 11879 3638 21129
"209214_s_at" 4768 13372 3940 7434 4869 8608 5039 4930 5321
"209215_at" 9056 14358 1776 16405 3844 6460 1765 2090 4053
"209216_at" 6427 17940 19642 19074 605 17830 7150 19227 21056
"209217_s_at" 9699 17713 7620 20360 21110 8096 11422 21407 18349
"209218_at" 10207 12509 8370 7616 5035 9676 21157 8942 20070
"209219_at" 9595 17319 2209 3952 10891 20177 9117 18728 4838
"209220_at" 13973 9008 11588 7160 20435 251 20837 1008 364
"209221_s_at" 21448 17126 18209 849 21502 21287 5797 8456 507
"209222_s_at" 4313 16147 20201 2542 3641 3526 1328 8291 19867
"209223_at" 18421 5753 11591 17634 21222 21330 505 19217 13034
"209224_s_at" 3774 15864 4628 4592 5369 8809 10318 4559 15146
"209225_x_at" 10383 16386 5219 20477 10600 17077 5270 18497 4624
"209226_s_at" 3114 16531 5593 6277 7612 7610 5240 4593 15601
"209227_at" 6357 20171 13272 10849 17978 1596 7501 21064 21908
"209228_x_at" 2435 14788 13357 9499 3635 19486 20271 7361 17203
"209229_s_at" 9878 21829 20737 17486 18446 2531 9462 9256 15042
"209230_s_at" 12864 22251 10744 16221 1048 14192 21296 18525 21583
"209231_s_at" 2456 12631 5164 3743 19401 19243 10088 17846 3847
"209232_s_at" 1568 19875 5574 16864 7883 4805 8567 9367 16171
"209233_at" 1682 2248 4077 3912 9055 15509 9766 7271 18732
"209234_at" 7151 473 6631 1954 7681 15592 11417 19571 2341
"209235_at" 22189 204 22259 18667 10125 3611 21723 193 13912
"209236_at" 1693 15016 21524 20195 8995 2628 21573 1693 19311
"209237_s_at" 11847 11406 15462 465 20311 11956 19880 17714 4870
"209238_at" 6282 16525 1012 574 6796 9872 8415 6599 18502
"209239_at" 19918 16643 4486 3370 7652 17388 21100 5521 20222
"209240_at" 7473 17324 4312 3205 2026 6014 7506 5699 17710
"209241_x_at" 21531 12011 10292 18853 4036 2327 265 4447 7495
"209242_at" 15994 17056 1143 8104 8589 1117 7078 17145 2307
"209243_s_at" 12553 4865 17669 11011 15341 19832 3694 11969 14543
"209244_s_at" 2952 22236 10818 4338 516 21707 21084 20163 3309
"209245_s_at" 19243 1490 1534 21011 1630 2515 10936 617 7229
"209246_at" 7559 21260 12380 20462 17865 19205 10007 744 22181
"209247_s_at" 3072 13661 8685 7516 8319 20739 3846 6989 3008
"209248_at" 1995 13835 3675 3464 5864 6875 7054 3257 4855
"209249_s_at" 8447 13382 6118 4330 4626 9121 5099 5362 16759
"209250_at" 1741 12677 6464 6490 7779 4788 20520 3449 16130
"209251_x_at" 20406 1748 9006 16318 20116 11574 20715 19853 4484
"209252_at" 2080 18482 4918 3810 9446 3947 8199 6554 16369
"209253_at" 203 20705 13861 22219 1231 9770 22040 20821 20898
"209254_at" 1221 12858 1258 16652 18930 4503 11979 8240 5064
"209255_at" 7328 14499 6834 2813 2345 20604 10575 510 21519
"209256_s_at" 8278 12681 5635 19693 1750 18544 11932 20203 15349
"209257_s_at" 62 16760 78 3485 9814 19097 4025 8564 18624
"209258_s_at" 4671 20521 1376 19097 5750 18497 2503 18277 19823
"209259_s_at" 6823 14140 18091 16383 4667 17320 2149 5460 20846
"209260_at" 8014 15852 14706 12235 20001 3772 3368 19273 18461
"209261_s_at" 8330 10525 17281 14417 18415 5621 13733 65 533
"209262_s_at" 5820 19131 174 22063 5928 5496 11829 8600 16056
"209263_x_at" 8793 19257 2927 21377 2824 18390 3312 2484 17193
"209264_s_at" 6858 20648 13765 10120 10131 4775 12257 2483 1995
"209265_s_at" 6582 21605 2404 7086 11128 8884 8304 3276 5537
"209266_s_at" 14643 5729 12909 10592 12167 11741 15089 12426 9077
"209267_s_at" 6194 319 2121 4791 5338 5666 2875 890 16777
"209268_at" 5632 15051 5259 2448 19187 4154 10771 4903 5434
"209269_s_at" 15996 10188 21195 21438 3673 1740 14471 21431 1339
"209270_at" 21932 19051 12012 21534 19364 3319 12422 19985 18813
"209271_at" 4796 16257 18679 5704 4353 19656 1946 3249 2936
"209272_at" 9547 1499 19826 8483 1553 21571 5123 856 2456
"209273_s_at" 7353 347 5237 16094 1452 5090 2305 4040 17109
"209274_s_at" 3006 11951 7625 3107 5266 16684 8296 7332 17534
"209275_s_at" 4684 21098 19717 21394 10134 18307 21643 19748 1289
"209276_s_at" 4420 21569 3374 17190 5653 749 9135 20149 19594
"209277_at" 21005 16218 15803 12155 22001 18918 9145 5651 18774
"209278_s_at" 6820 1637 16054 12635 20350 18378 5088 9941 5199
"209279_s_at" 7272 20682 8510 4384 18092 9229 9146 4217 18321
"209280_at" 13361 4875 422 21452 11797 15141 1651 5308 12668
"209281_s_at" 5706 18467 1444 8293 3791 15466 973 19048 19310
"209282_at" 5640 21335 662 21822 19464 19975 10466 2824 2363
"209283_at" 12103 11081 15158 11880 20463 21378 17103 14662 13722
"209284_s_at" 20056 13537 8664 15255 8202 5199 5841 3496 16497
"209285_s_at" 8179 19781 18709 15774 20511 18339 20761 17964 15060
"209286_at" 13032 19864 19171 16969 16346 12143 4753 12932 3919
"209287_s_at" 12330 12053 8307 3995 14117 3367 5408 15974 2537
"209288_s_at" 19708 13139 5469 5302 18622 634 1162 21367 21007
"209289_at" 8869 11820 13457 12216 5055 19164 9245 6520 18510
"209290_s_at" 6968 16035 15563 2284 9701 17447 4074 7940 4081
"209291_at" 10101 6040 14226 15969 2874 21546 19563 19470 13804
"209292_at" 15711 7622 11301 17464 6117 21338 9190 20235 11883
"209293_x_at" 9897 3336 17506 14404 3717 207 13902 21804 6939
"209294_x_at" 1733 21853 1549 15585 20595 18299 1299 21694 3422
"209295_at" 3597 20009 4720 6035 3991 2395 7365 1741 19278
"209296_at" 9920 14300 20508 15896 6579 16958 9948 4678 15331
"209297_at" 20190 12082 19321 15725 20918 21278 1497 8332 3053
"209298_s_at" 20796 18379 8566 6116 11253 7180 677 7859 20066
"209299_x_at" 21492 12555 7683 17655 19761 3199 18388 21166 1695
"209300_s_at" 972 12025 1558 3166 2079 17649 7017 5422 21556
"209301_at" 1637 2392 2810 2723 3458 5605 18506 5187 6052
"209302_at" 5986 14095 2333 5746 4702 8422 5925 9831 14976
"209303_at" 5876 18124 4995 7205 7640 9113 7040 9850 17370
"209304_x_at" 20129 20551 2654 17722 19242 3587 20128 20396 2303
"209305_s_at" 6736 19515 3383 4230 10982 3143 6109 4409 16294
"209306_s_at" 9127 14785 6289 8163 10250 4789 19929 3112 20852
"209307_at" 20927 12283 18105 17490 9786 18263 19815 5053 16628
"209308_s_at" 5623 14581 8948 19626 964 2049 2930 4160 14996
"209309_at" 19033 9540 15146 13261 11432 18188 17646 16349 11873
"209310_s_at" 12803 20101 20051 19540 10808 12449 3141 20634 18218
"209311_at" 21783 813 841 447 21158 4620 4819 175 22068
"209312_x_at" 858 10198 11831 2462 8512 5380 19366 18172 14099
"209313_at" 5512 15702 6476 6761 11058 15968 10943 17655 4397
"209314_s_at" 8143 15999 5181 16439 3917 6155 9165 17314 4865
"209315_at" 20462 8051 20954 1906 3744 1470 2446 7611 13658
"209316_s_at" 3997 12894 2299 1296 8001 15939 5743 8042 17620
"209317_at" 9572 20324 3880 15493 3298 6523 7105 6063 21089
"209318_x_at" 11027 15128 6401 5732 9778 1597 6552 973 14633
"209320_at" 20605 581 6560 1294 630 5247 2070 4919 19995
"209321_s_at" 1695 12724 3925 3847 5948 17904 6584 8406 21681
"209322_s_at" 111 11459 19335 8205 3761 2582 2896 21970 14047
"209323_at" 2038 12767 6091 3693 4113 7304 7906 8215 14600
"209324_s_at" 21600 10681 6784 16581 5447 4690 18463 17752 5807
"209325_s_at" 8292 2814 3078 3031 7398 7065 15931 5786 6310
"209326_at" 3896 17471 4000 8134 10554 18484 9968 4891 15581
"209327_s_at" 962 7253 1090 8807 10200 18158 4574 3333 171
"209328_x_at" 21547 20545 67 19895 22172 1509 9964 19841 1129
"209329_x_at" 6105 15821 5253 16321 6733 8704 6260 9879 14676
"209330_s_at" 8204 20473 18167 17770 2375 3492 3934 1560 14989
"209331_s_at" 1118 18568 4414 19316 4149 20161 12128 21041 18101
"209332_s_at" 4920 682 6693 7287 6487 6967 8692 7785 4861
"209333_at" 10782 19861 330 18789 6147 9095 1844 5185 22140
"209334_s_at" 21493 18626 7721 17125 18042 2376 10750 6069 1120
"209335_at" 17781 6671 11218 10889 832 280 18556 947 13021
"209336_at" 9263 18655 8838 7413 9947 17096 10997 6949 19672
"209337_at" 6436 14048 5065 5812 4028 15992 6557 4819 17464
"209338_at" 18288 20034 19125 18339 11827 11108 8082 14572 20168
"209339_at" 6906 12179 20230 16981 8008 8094 11428 3614 4292
"209340_at" 10017 14980 20105 16517 1700 15700 12229 17887 17712
"209341_s_at" 20506 20575 6349 17073 2388 3092 10924 9341 20910
"209342_s_at" 21925 105 5107 6257 6314 17628 4160 21115 868
"209343_at" 11010 445 13022 11258 20981 7219 16652 1068 10769
"209344_at" 20865 22117 21903 16763 18252 16444 5651 18248 5409
"209345_s_at" 10856 20795 5311 18019 7287 16138 5538 7767 17230
"209346_s_at" 506 2636 18536 35 19852 22280 12973 4868 16950
"209347_s_at" 18444 9807 8383 20408 18069 20703 16301 14133 11067
"209348_s_at" 17163 7317 17404 15743 15293 20849 20911 13692 6311
"209349_at" 329 11426 767 21726 20025 4676 17416 4569 1237
"209350_s_at" 6128 21091 18838 15329 8216 8956 10010 3853 4136
"209351_at" 17962 10009 10051 2767 12925 4539 12931 15738 6847
"209352_s_at" 1317 20149 2597 5763 9664 1087 21793 3202 18455
"209353_s_at" 12818 11155 291 21484 18921 1307 10218 3647 13568
"209354_at" 15598 20541 7025 21527 21282 2527 2303 9921 218
"209355_s_at" 229 21608 13699 13361 7717 653 3816 7803 5770
"209356_x_at" 8893 4572 9757 1372 3718 116 16902 16546 3901
"209357_at" 7599 20994 18854 19410 11067 19064 522 5833 19658
"209358_at" 9692 19708 8960 17978 4796 4921 3473 4659 15433
"209359_x_at" 11639 17686 18934 18516 16 21644 579 20270 10929
"209360_s_at" 10891 18649 19795 20288 5380 6796 6313 21619 20204
"209361_s_at" 5653 19838 16435 21846 8163 2909 7265 9516 2310
"209362_at" 3050 13148 20525 8083 7655 18478 5378 2904 5346
"209363_s_at" 9702 17873 19677 7089 3455 6003 6964 20390 19855
"209364_at" 1235 21109 1135 3888 10672 17221 21394 21764 4038
"209365_s_at" 14063 2174 20772 16657 11451 13430 3242 15412 1560
"209366_x_at" 7581 12426 6290 4273 8892 8468 11965 7894 14993
"209367_at" 7537 21599 5958 15747 19550 6309 11544 8156 1717
"209368_at" 15723 11877 10713 10243 17759 18843 21014 43 21054
"209369_at" 3906 16905 22125 22182 3149 9299 6416 4909 17897
"209370_s_at" 22208 16597 2753 4692 2656 21827 21929 4885 1865
"209371_s_at" 12700 9142 18307 664 139 72 12985 14916 13190
"209372_x_at" 4018 22219 15658 554 20707 19645 21164 6421 16348
"209373_at" 15954 14831 12807 11853 12781 1739 11600 21103 5106
"209374_s_at" 12945 9074 9708 12157 196 10970 3616 14579 5953
"209375_at" 2864 22087 18256 19766 3661 4463 21196 3872 18054
"209376_x_at" 21211 14905 1745 18528 10606 7952 4383 19150 15087
"209377_s_at" 5423 1504 8429 4778 4205 9067 10190 9752 15556
"209378_s_at" 21081 605 5214 12 6328 6563 22142 1358 16557
"209379_s_at" 9833 15697 3059 21754 17715 15495 7709 5394 21284
"209380_s_at" 6875 16711 1123 18465 3741 3807 6162 7792 3528
"209381_x_at" 10632 13543 7307 21355 21927 4189 6606 6296 1087
"209382_at" 10154 18921 3769 15861 5665 19029 7350 2124 17304
"209383_at" 1798 17207 5091 4242 4268 2380 1281 372 16992
"209384_at" 4331 13328 20482 5669 9354 15461 12205 8004 2093
"209385_s_at" 2431 18755 20246 3391 11150 18153 2335 18029 4702
"209386_at" 13776 14569 9906 13588 18536 558 11161 17096 4760
"209387_s_at" 12777 13340 9291 4768 17178 13626 4895 16796 18940
"209388_at" 9859 15512 20773 20704 565 17326 1817 3629 17179
"209389_x_at" 9150 14498 2886 6723 8765 9781 9986 7878 16608
"209390_at" 6321 21231 8555 18472 20822 4482 2722 19155 2076
"209391_at" 4199 22203 3740 8916 10816 6644 5515 4847 15966
"209392_at" 16943 11223 8365 442 12759 18656 12374 10828 7231
"209393_s_at" 5929 16816 4832 5845 1383 16553 11550 2189 19506
"209394_at" 7057 18839 22142 17148 6588 3904 21572 1691 1157
"209395_at" 14605 5452 4263 7649 13148 12726 13124 12647 10482
"209396_s_at" 14759 7212 20016 6678 16177 12112 17421 16636 9604
"209397_at" 2432 12679 18069 7956 9208 16975 9600 4856 19324
"209398_at" 4632 19109 3316 7950 7338 3524 12545 20935 18547
"209399_at" 20860 21531 15758 13945 7905 11184 8483 20721 20791
"209400_at" 14600 2762 11110 13300 13166 15228 896 10913 6004
"209401_s_at" 11773 4243 15610 14773 11622 14681 13110 15177 2508
"209402_s_at" 14135 20774 14803 12862 14346 14367 21681 16730 72
"209403_at" 8613 12159 2382 2676 21808 20884 2108 17437 209
"209404_s_at" 4764 19535 4421 6304 10736 18830 11487 8369 20244
"209405_s_at" 20820 20709 4924 18267 19855 21430 10619 3109 21008
"209406_at" 4287 16020 9009 15832 3921 4446 9280 6628 18035
"209407_s_at" 2840 373 50 19167 21526 1368 20265 163 21136
"209408_at" 5062 15955 3794 20303 7254 16736 3276 2654 4242
"209409_at" 21308 12787 4415 7530 7214 19853 12248 1631 14470
"209410_s_at" 310 2075 21233 1271 1650 9570 12093 1140 19869
"209411_s_at" 2871 19004 318 15706 2508 5820 3039 20941 5265
"209412_at" 3406 14150 2495 17407 4848 8361 1450 3211 14632
"209413_at" 21233 21932 4124 7877 7353 17788 11645 9882 5141
"209414_at" 8653 377 20181 18585 39 20834 12068 20282 12558
"209415_at" 2546 13280 9881 2446 10901 448 7390 21806 2229
"209416_s_at" 10216 14055 8981 21938 20065 20756 1438 20335 5
"209417_s_at" 21736 21693 20540 8527 3982 1412 20082 18784 3855
"209418_s_at" 4851 21848 21746 20457 5400 20334 10736 17323 19357
"209419_at" 18648 10524 13798 15820 20557 212 1275 5316 13599
"209420_s_at" 2928 11614 4629 18021 2886 20009 21848 20197 14946
"209421_at" 4555 16412 5748 3669 9522 7226 4578 17793 19272
"209422_at" 10419 17781 5804 3289 10255 7148 6823 6468 18939
"209423_s_at" 14048 82 13589 17637 21527 21132 21046 1814 1094
"209424_s_at" 9012 21381 19757 1208 3808 17273 1074 17942 18647
"209425_at" 753 17585 11723 64 20364 2973 2416 20473 21678
"209426_s_at" 4460 1215 216 1600 18580 17412 8409 17282 18898
"209427_at" 7462 21258 16602 14054 1235 762 3663 6538 15034
"209428_s_at" 1799 16734 21584 18787 1702 8877 5229 6305 5290
"209429_x_at" 6408 19163 3391 5735 8328 15456 11858 4021 17224
"209430_at" 7575 21398 18883 17967 2781 5954 20566 8039 15779
"209431_s_at" 8346 17536 8911 21369 9806 4435 6776 19821 1724
"209432_s_at" 5528 20615 2821 2389 11041 17775 11875 7573 18217
"209433_s_at" 9759 18134 7963 8230 19058 17464 10210 20900 18164
"209434_s_at" 2174 13407 18861 6586 7788 18989 3544 1022 5057
"209435_s_at" 4826 14110 20662 17808 9821 21660 8234 577 17744
"209436_at" 18145 11416 11935 3749 21192 21833 848 14204 8491
"209437_s_at" 18835 2401 14624 13664 17193 13423 18913 15364 10867
"209438_at" 6802 13954 6968 2318 2678 20901 6835 21278 3
"209439_s_at" 10523 20213 2491 17013 10301 9621 4836 6293 19307
"209440_at" 2898 12645 4854 3850 10890 7663 7695 5553 5055
"209441_at" 13462 16741 1150 18206 20525 5653 5379 1304 526
"209442_x_at" 5103 17867 15930 21596 10411 6810 1555 19290 19036
"209443_at" 21765 9743 11404 13000 13989 21774 16188 17713 9014
"209444_at" 2302 16534 18497 17177 11217 9448 10854 6247 15065
"209445_x_at" 1456 19212 2913 2507 6253 15440 11658 3845 15001
"209446_s_at" 1558 19429 21656 8671 1360 5397 1791 20825 2355
"209447_at" 12403 11581 90 5199 14800 964 9608 11492 3299
"209448_at" 2150 13595 22155 2331 3891 5497 1793 5936 20036
"209449_at" 4409 21104 19777 18158 9374 15538 11910 20182 1729
"209450_at" 2245 19647 5116 6270 9269 3089 20032 3847 16873
"209451_at" 8507 13042 6624 15494 1822 9214 958 17525 15074
"209452_s_at" 5845 17505 21068 16303 9500 17774 19715 17442 5314
"209453_at" 4547 21508 2341 919 9110 22087 767 462 18967
"209454_s_at" 696 19749 11916 1017 18472 9678 21025 2158 22169
"209455_at" 2355 14762 7575 4784 9237 15470 3437 8335 18083
"209456_s_at" 2494 21822 3931 1598 7833 20210 8005 19658 16725
"209457_at" 9879 19470 7070 18045 19760 19178 12200 2403 16500
"209458_x_at" 16021 5934 11225 11462 11862 14577 15053 10775 8862
"209459_s_at" 4706 2645 7263 1791 1957 15785 12767 6123 8064
"209460_at" 11129 6618 2313 21729 6515 9619 16502 20748 8210
"209461_x_at" 5415 22192 8402 17111 6967 19551 3222 1697 14970
"209462_at" 872 14153 12500 14632 1797 5371 19816 11944 889
"209463_s_at" 2833 20966 7998 3137 9263 6175 3014 9138 21034
"209464_at" 3604 21583 19064 21932 9534 17160 11122 2359 15869
"209465_x_at" 17132 10263 12499 12625 14426 10022 18350 10450 12242
"209466_x_at" 16892 14770 6800 21832 3810 1783 12310 19263 811
"209467_s_at" 4837 13413 18597 19127 9187 2641 1876 17322 5581
"209468_at" 5491 21907 21487 3299 20158 4971 20024 5879 3082
"209469_at" 14077 10520 10989 13727 21880 484 16923 13169 7284
"209470_s_at" 13097 7256 14902 13662 13402 13089 13931 11173 12802
"209471_s_at" 6744 15326 19985 16348 4124 16591 12008 8701 16785
"209472_at" 7211 13958 19377 4466 6171 9627 2937 19426 2427
"209473_at" 21356 6266 6696 19542 2099 21790 11328 22169 13743
"209474_s_at" 12030 2966 11342 7803 11868 13832 13037 10219 10101
"209475_at" 1711 16694 20913 6814 20740 6907 12255 2724 2755
"209476_at" 8457 13855 20459 5292 7202 9133 9657 7026 16061
"209477_at" 5908 14589 20521 19963 5093 17238 5177 20549 21715
"209478_at" 3782 18564 5026 6862 9558 18073 12058 6271 14697
"209479_at" 1536 20860 1951 5349 6765 3666 6794 6793 1162
"209480_at" 12972 6975 13284 13005 19482 11850 16645 2774 7338
"209481_at" 9043 15360 21102 19590 3204 3359 3107 2766 15827
"209482_at" 6670 20930 20303 2999 6795 7819 10350 5163 16434
"209483_s_at" 13646 2973 17764 543 21751 15171 3928 12087 12570
"209484_s_at" 6428 14478 5037 4704 4457 8355 5317 2962 19103
"209485_s_at" 5023 16675 4184 18113 10138 5307 3115 6025 5569
"209486_at" 1411 20384 6140 19231 7191 8812 4036 7041 18057
"209487_at" 4505 16564 13707 10130 2976 6661 2546 3049 15467
"209488_s_at" 3937 14441 15954 13258 19199 8528 3605 3551 2800
"209489_at" 7897 17338 9007 3967 8040 8826 3418 4541 4293
"209490_s_at" 10816 15159 11611 4507 18254 19039 4922 19293 18323
"209491_s_at" 13688 8218 20536 7873 21214 21467 2746 3227 100
"209492_x_at" 19924 15515 7713 18054 17934 6494 9406 4455 14606
"209493_at" 12756 14830 16049 11379 1988 17248 3655 13638 22183
"209494_s_at" 8207 21236 6415 18412 8749 17134 5874 1253 2009
"209495_at" 11072 21815 7471 5983 2131 21617 21067 1431 772
"209496_at" 12118 9509 11477 1065 11931 21293 4716 13108 7965
"209497_s_at" 4288 14455 5369 8357 11245 17744 793 8299 21589
"209498_at" 11858 4234 16152 11875 11769 10055 12965 10153 10195
"209499_x_at" 4183 15399 8837 2773 20751 21745 13737 22266 10942
"209500_x_at" 8250 17534 866 15715 20679 8370 6250 19706 1426
"209501_at" 8448 15518 21263 18175 3454 4179 1749 2080 15392
"209502_s_at" 2779 12870 2448 3387 18194 7933 10154 5819 1020
"209503_s_at" 8733 13492 6092 4939 10751 6826 4209 7539 17257
"209504_s_at" 7053 20935 15850 13721 19496 2252 17845 1146 17781
"209505_at" 13803 15478 10274 92 8946 3430 8771 600 19623
"209506_s_at" 17087 17862 17162 14900 22123 1833 7063 89 1196
"209507_at" 6107 14442 4233 4674 5536 15556 5678 3349 18317
"209508_x_at" 22211 1651 286 17996 11173 879 2199 641 22235
"209509_s_at" 7113 12172 5254 19213 6217 6376 7924 2024 20079
"209510_at" 5944 15592 5759 1815 8504 9401 20468 8997 19996
"209511_at" 580 17838 1992 4305 18950 2938 20343 9270 21244
"209512_at" 8935 12039 7514 7930 11063 5550 1195 19480 17422
"209513_s_at" 5725 19162 6853 7717 9765 5753 2146 2509 21246
"209514_s_at" 2693 13234 5208 8063 6229 19606 12345 17876 20954
"209515_s_at" 6998 1527 5299 15495 8214 3870 3033 19359 18291
"209516_at" 20774 2017 3667 21122 7424 7621 11465 19884 15887
"209517_s_at" 3040 11673 4186 16098 5293 3554 6437 8436 1796
"209518_at" 3678 14906 18499 6449 7466 20098 6374 20292 909
"209519_at" 10110 5245 21456 17689 178 19058 10499 5008 11710
"209520_s_at" 7215 13540 8044 19872 4700 8220 20491 5776 16911
"209521_s_at" 17636 8758 13910 11138 8709 5743 11915 11419 12956
"209522_s_at" 20075 7985 21063 1618 18652 2699 14046 21985 12714
"209523_at" 3718 15562 7463 4090 5882 15541 5382 4476 21055
"209524_at" 8600 13810 9396 16828 4469 5031 10560 4517 19607
"209525_at" 2067 201 2022 18907 11258 17330 1412 4074 73
"209526_s_at" 7112 14741 16031 14622 8916 5625 10588 5371 15244
"209527_at" 9883 12993 3012 5739 3713 9611 4050 9702 4916
"209528_s_at" 20135 21214 18177 4854 514 15454 1204 19508 20973
"209529_at" 2036 9033 14746 12129 6373 4424 13402 527 7019
"209530_at" 20656 14407 10515 21270 10616 18444 180 7744 5527
"209531_at" 5327 21187 2669 8838 8900 18358 9005 7622 2944
"209532_at" 4543 8204 2348 22191 1325 18495 10051 21900 20749
"209533_s_at" 8362 18464 4509 1638 7408 17724 2285 4456 1663
"209534_x_at" 9102 19335 729 21544 4171 6001 12114 7375 2969
