"inst_2571" "inst_3433" "inst_3816" "inst_3899" "inst_4373" "inst_4551"
"200909_s_at" 14072 13972 10036 11514 10632 16780
"200910_at" 11933 12241 8569 18068 15451 7141
"200911_s_at" 3652 14404 15671 3459 7297 9445
"200912_s_at" 8590 14003 14443 19298 16801 17168
"200913_at" 2995 20742 17682 7706 3716 4916
"200914_x_at" 6136 19650 14058 11049 4745 7741
"200915_x_at" 5060 17945 14718 8752 8868 19492
"200916_at" 10077 17252 14039 11365 8807 7608
"200917_s_at" 21765 2140 2732 3832 18878 1364
"200918_s_at" 9303 15466 16741 17848 4730 9106
"200919_at" 121 21111 18490 17721 3135 6223
"200920_s_at" 3377 13016 4525 18683 6976 6419
"200921_s_at" 4093 17978 6085 6981 16623 7597
"200922_at" 19242 15860 14923 18790 17069 16303
"200923_at" 16645 38 13842 8317 18423 2490
"200924_s_at" 8639 17647 19740 17744 14375 7369
"200925_at" 18582 12309 10133 10223 8812 17136
"200926_at" 14181 3203 10167 13458 10783 11669
"200927_s_at" 3583 14688 4639 8398 16904 18757
"200928_s_at" 856 8105 18712 2311 4611 1119
"200929_at" 8950 14523 5554 6135 15701 9074
"200930_s_at" 18105 9906 354 14136 1495 21978
"200931_s_at" 6532 17083 6945 6245 6948 6777
"200932_s_at" 18989 18161 14312 20129 6587 9425
"200933_x_at" 14152 3206 10128 13417 10739 11643
"200934_at" 3860 15353 7691 9297 15104 4958
"200935_at" 6934 20336 18955 20824 5998 3622
"200936_at" 14156 2132 10136 13430 10746 11651
"200937_s_at" 11894 3142 16572 9408 18907 17628
"200938_s_at" 16127 8808 1717 12207 12879 10468
"200939_s_at" 70 11462 21932 18547 6116 19293
"200940_s_at" 19036 20273 4864 1303 8953 8941
"200941_at" 7712 14813 7816 7540 7228 8346
"200942_s_at" 20151 11961 15339 18545 16874 7898
"200943_at" 9940 13554 16117 19824 16794 4819
"200944_s_at" 20588 15982 7243 18645 16446 16531
"200945_s_at" 5198 19681 16415 3679 14396 4270
"200946_x_at" 7740 17327 4522 9916 15192 7279
"200947_s_at" 4193 16853 13815 5907 14909 4877
"200948_at" 5805 12752 17793 19998 8456 8621
"200949_x_at" 18761 3081 8256 17352 7857 8259
"200950_at" 5977 14838 3675 9004 8783 17965
"200951_s_at" 19839 3468 8649 12841 11513 9799
"200952_s_at" 22078 9093 13018 12957 11027 17565
"200953_s_at" 9831 10650 4245 14499 829 18889
"200954_at" 2866 12833 20078 5108 17529 4994
"200955_at" 8566 19678 18134 10623 14684 19321
"200956_s_at" 19610 3401 7535 8312 8218 8581
"200957_s_at" 8861 19208 13845 7440 2867 18927
"200958_s_at" 5765 17129 13999 9328 14416 9699
"200959_at" 10672 17142 17214 8043 5946 18902
"200960_x_at" 8120 12361 15972 7962 14528 17346
"200961_at" 7994 2791 14545 18512 8088 4750
"200962_at" 2254 21927 4261 20168 15866 2407
"200963_x_at" 14183 2965 10170 13460 10785 9679
"200964_at" 12147 19330 15384 7402 3701 9323
"200965_s_at" 15932 21040 3643 3280 6288 3337
"200966_x_at" 12028 3110 8384 10869 7068 17664
"200967_at" 4060 15430 3333 17550 14702 1563
"200968_s_at" 11913 12544 5666 10832 7568 7909
"200969_at" 5757 16425 3496 5815 19842 3252
"200970_s_at" 9691 2891 5723 17432 15332 6078
"200971_s_at" 8700 12595 5303 11457 8091 2712
"200972_at" 3832 18348 13920 11287 5475 4249
"200973_s_at" 8090 13259 4664 1902 20476 3173
"200974_at" 22126 12945 21364 9428 22002 19864
"200975_at" 10157 12184 14720 8709 10579 16487
"200976_s_at" 9384 17435 13786 3684 14940 9490
"200977_s_at" 6550 15696 7077 7974 8915 8328
"200978_at" 9181 14483 5451 10582 8080 7984
"200979_at" 1417 2121 19433 2689 5371 3288
"200980_s_at" 9402 13573 14640 7442 15691 17380
"200981_x_at" 8664 2829 16259 10562 5264 9226
"200982_s_at" 6692 15813 2663 3516 4618 7263
"200983_x_at" 3459 13619 5383 18838 8258 17042
"200984_s_at" 9939 2992 5105 10370 16034 5232
"200985_s_at" 22041 12314 8586 7937 17527 9289
"200986_at" 15041 6670 8765 14974 9278 12465
"200987_x_at" 19158 16838 7191 6097 16907 18813
"200988_s_at" 9809 20790 18303 17424 14689 5487
"200989_at" 2078 14641 4772 10453 7303 4076
"200990_at" 9409 19294 4438 5875 8357 18381
"200991_s_at" 6933 20971 19667 18586 16219 15966
"200992_at" 9530 12242 3666 10147 3077 3667
"200993_at" 4790 15185 6479 7989 16360 8605
"200994_at" 2616 16090 18233 7351 8126 4982
"200995_at" 3341 21123 8607 19539 8638 3330
