"inst_342" "inst_435" "inst_437" "inst_499" "inst_576" "inst_632" "inst_2990" "inst_4392" "inst_4569"
"216654_at" 20981 4083 3476 1634 66 19950 13946 10275 9666
"216655_s_at" 11140 11557 13466 12089 8423 9651 12873 12689 9071
"216656_at" 12874 11577 13988 13780 8972 12106 12433 11145 9085
"216657_at" 13218 11315 13816 9981 6632 12438 20300 379 17515
"216658_at" 7201 514 14823 1175 89 14564 12329 8394 9374
"216659_at" 14395 13901 11024 11309 13343 11233 13796 9830 13462
"216660_at" 12462 11824 15794 12791 9408 7850 19004 12070 13214
"216661_x_at" 1604 2874 21437 3308 4653 20178 20128 11456 10838
"216662_at" 2830 6447 16204 3554 3912 9765 12653 12752 11990
"216663_s_at" 13298 7994 21040 462 11186 15094 14155 12527 11396
"216664_at" 13189 3003 2696 1657 1787 10617 13261 13174 9673
"216665_s_at" 13083 13851 12450 9752 8817 10361 13890 12251 10425
"216666_at" 3164 15091 1132 1069 251 10131 13584 17008 11815
"216667_at" 21406 438 9940 15270 12623 7674 7880 329 127
"216668_at" 19313 22223 318 21046 753 18807 15384 16524 9052
"216669_at" 11165 9797 14529 13667 5746 12650 1926 5193 9624
"216670_at" 12922 10528 12519 11923 7190 8205 14235 11896 13725
"216671_x_at" 13688 10450 11463 12167 7144 10309 11835 10283 10189
"216672_s_at" 12586 12982 9312 14594 6598 12247 21551 10512 14313
"216673_at" 18085 19846 21952 9241 3147 5270 18635 14883 22111
"216674_at" 10536 11685 13002 14728 6606 15843 20500 13155 13356
"216675_at" 4649 11313 6136 17170 3533 13720 14791 1492 7458
"216676_x_at" 9907 21554 10782 13330 9073 14476 9796 8443 3274
"216677_at" 1226 8559 1947 2072 17829 5366 86 10872 8791
"216678_at" 1114 4382 5408 2789 3378 18898 7148 1295 1336
"216679_at" 13239 4406 10235 5400 11091 7290 12740 7416 573
"216680_s_at" 21208 819 773 19599 2556 21516 4917 3469 8309
"216681_at" 4638 1747 13815 11965 9767 9875 20651 19874 4208
"216682_s_at" 822 13072 19641 1927 13298 14055 3647 1693 21298
"216683_at" 11186 4511 20452 21067 17109 9994 1441 13878 9659
"216684_s_at" 18391 14276 2501 3395 4702 21938 2499 20168 18697
"216685_s_at" 12293 18574 10767 10213 9883 12352 1037 9742 14877
"216686_at" 12453 11978 12881 12953 9199 12209 131 1696 13058
"216687_x_at" 17248 12688 15473 12480 9843 6599 13224 9427 9450
"216688_at" 17220 7984 19131 6159 15130 15258 1193 3753 11634
"216689_x_at" 2163 18453 18092 7091 14920 20452 7978 21063 698
"216690_at" 11472 823 18279 733 1911 15794 1738 8245 13784
"216691_at" 15044 12852 12389 12605 9939 15854 14259 385 13593
"216692_at" 5714 472 20756 2900 1349 5367 415 1119 1816
"216693_x_at" 6678 19625 1850 19721 15109 4938 13221 16963 18793
"216694_at" 6914 6310 3964 2483 2026 1129 18539 1354 8136
"216695_s_at" 16259 13083 9372 10109 9807 16456 2154 9364 13379
"216696_s_at" 17245 5726 19090 5084 1436 1241 12226 11046 12587
"216697_at" 13036 12580 10825 13458 10848 14660 14136 21878 1039
"216698_x_at" 7016 15239 7938 2903 16181 948 22227 2601 2173
"216699_s_at" 2475 2223 16745 2885 1165 4947 19059 1732 9064
"216700_at" 3798 22045 13171 20803 7900 15974 4852 8958 1772
"216701_at" 17369 10245 10418 21843 14199 8665 12489 8905 8578
"216702_x_at" 874 32 263 21477 1052 3769 1066 21625 257
"216703_at" 1856 385 11151 404 178 9175 4117 12356 13361
"216704_at" 10342 12920 14100 11037 9311 12937 21727 1203 14491
"216705_s_at" 19004 21133 8969 19268 15226 18908 21957 7676 3592
"216706_x_at" 14299 9822 10988 15485 9555 11924 13909 12633 11454
"216707_at" 12639 11938 12991 12816 9495 12374 12007 11295 9162
"216708_x_at" 15141 12714 15389 13946 7636 16213 71 10723 5391
"216709_at" 13274 221 14663 15029 1342 11396 14108 12765 12775
"216710_x_at" 16177 20944 20383 694 19799 4692 14516 13060 10190
"216711_s_at" 1875 19435 17817 2765 12350 4706 3666 1348 19313
"216712_at" 10475 12941 15797 14338 11613 6790 9619 9999 9925
"216713_at" 16326 16833 926 20596 22127 1254 21768 7259 16710
"216714_at" 11796 9824 12082 12389 10660 10120 9199 9534 11571
"216715_at" 4551 813 11365 20585 1742 13547 8879 16716 7231
"216716_at" 21408 2087 19470 14909 11968 16394 1434 9168 12374
"216717_at" 12242 10798 12433 13058 10503 11713 22125 9143 10628
"216718_at" 15054 12299 15686 15009 7042 12414 10250 8885 13589
"216719_s_at" 13295 9035 12284 14416 6545 12459 10649 10117 306
"216720_at" 12292 8810 12747 12376 7551 11944 10987 12427 14062
"216721_at" 9177 8523 8776 13878 1419 6396 17222 172 10994
"216722_at" 10764 10263 15396 14611 8878 13044 9861 12237 10521
"216723_at" 16648 6990 18593 17609 17405 8074 17797 11478 11023
"216724_at" 21079 1463 21110 1201 2332 15486 12579 2548 14630
"216725_at" 13954 11816 12720 13637 8012 10181 21415 8789 11596
"216726_at" 13085 12561 11173 13739 7459 11372 11927 8008 11260
"216727_at" 13676 9946 14674 14494 3471 7785 11098 10536 9818
"216728_at" 10420 13271 3243 10822 9865 11587 323 12391 12290
"216729_at" 12740 12040 13063 12825 5896 10792 19666 10747 9264
"216730_at" 3831 4852 18908 4167 12634 3876 15698 816 11655
"216731_s_at" 12606 9174 12735 13049 6374 14341 11393 10783 9127
"216732_at" 10297 11575 12090 10290 9065 11657 9891 9679 10316
"216733_s_at" 11499 5056 14161 13751 6557 10913 21636 8762 13226
"216734_s_at" 13698 9737 15841 12042 10888 11300 9439 13046 12344
"216735_x_at" 3327 4129 5005 19584 1059 13877 12749 10031 11466
"216736_at" 13513 10815 15440 12442 7718 14664 18191 10347 13990
"216737_at" 14592 8871 12850 14922 8460 8392 550 16626 11088
"216738_at" 7229 2628 19243 2177 18053 3197 12151 314 94
"216739_at" 19015 5085 20649 491 749 445 14050 7277 19943
"216740_at" 15104 14006 11333 14204 8885 13980 17721 1907 20662
"216741_at" 11593 11138 10477 14219 9774 9085 14234 10405 12725
"216742_at" 11335 10464 12075 9409 6788 16385 9394 12789 11644
"216743_at" 4221 9505 11863 13492 9790 12013 14715 9463 9488
"216744_at" 14734 3106 9347 18336 10940 12521 9373 8641 12921
"216745_x_at" 3329 2993 16382 3191 5308 7636 22269 971 15688
"216746_at" 6304 4859 12237 6947 14636 14294 462 20255 437
"216747_at" 7085 10964 15195 12933 14345 6346 4557 1765 18273
"216748_at" 18951 17305 19355 9090 3455 9536 13701 1078 9289
"216749_at" 5456 16369 10632 8175 8125 15589 21323 3285 19991
"216750_at" 17877 16439 1497 2638 14991 732 16135 1353 21033
"216751_at" 7762 7843 4932 2126 2377 3958 21882 121 1218
"216752_at" 10798 13475 10559 14349 9453 11933 1939 12234 16184
"216753_at" 22237 18730 6416 2243 2173 13111 9191 11327 12071
"216754_at" 14035 9588 11383 15242 7614 14978 11641 12942 10239
"216755_at" 6560 20398 2377 21773 19281 15067 14048 2049 18223
"216756_at" 12990 17618 20398 3790 516 6388 1913 18866 9856
"216757_at" 33 1967 1003 20586 423 18446 123 7033 12553
"216758_at" 12315 13777 9485 10730 10671 11997 836 20408 11738
"216759_at" 18259 10870 2016 20160 232 10831 13851 12084 10685
"216760_at" 9398 20043 13694 12606 7445 13198 13690 14967 13851
"216761_at" 6452 19575 22040 199 272 10779 20403 20427 20239
"216762_at" 3335 496 5106 20308 14639 10997 11574 12040 10719
"216763_at" 11441 10264 9975 9572 8338 13118 11693 9365 12305
"216764_at" 10643 14328 13665 1811 5601 7831 12987 13533 8470
"216765_at" 11433 9422 12632 15576 6596 10096 15309 21209 1401
"216766_at" 1556 13456 2253 14411 10250 13607 5596 962 21082
"216767_at" 1043 4380 46 13172 1743 11050 9360 21535 13466
"216768_x_at" 5224 527 4426 10067 2057 1284 21060 16933 59
"216769_x_at" 4285 9944 21752 20111 1970 9010 1295 3333 16411
"216770_at" 5312 1256 16732 3599 2688 13766 12333 13004 13873
"216771_at" 10950 13799 14103 9369 10229 7402 983 12327 13222
"216772_at" 20192 13387 13414 18221 9058 10830 1316 11328 12978
"216773_at" 6403 90 294 4365 13327 6401 9341 16498 12242
"216774_at" 8399 6101 20153 7014 5341 4076 12731 11063 8499
"216775_at" 13480 13753 13075 10776 7078 14343 13162 9440 363
"216776_at" 596 15451 21896 20726 2281 4887 17935 21070 1297
"216777_at" 14367 13977 15843 15530 9372 15663 680 8784 14616
"216778_s_at" 16780 11039 12039 15066 8005 14278 11174 12608 8469
"216779_at" 289 89 21725 2183 11046 10989 3943 16310 16787
"216780_at" 11369 13929 13594 11095 11662 11752 22229 11773 11093
"216781_at" 1908 2705 15407 3719 868 16466 9819 8066 10669
"216782_at" 10868 10501 15132 13802 6032 10873 10976 11474 9067
"216783_at" 19758 6229 18911 17510 2221 13648 7963 15869 22043
"216784_at" 13717 13677 13649 10874 10570 13417 14681 11844 11770
"216785_at" 11197 13503 13524 13931 10122 16269 2026 9071 12119
"216786_at" 15265 11347 15003 14014 6515 6806 14266 9075 10931
"216787_at" 5092 2587 3093 1850 3686 16404 9869 10432 11632
"216788_at" 14970 10441 9898 14983 11588 7957 12777 22124 48
"216789_at" 14607 12598 15809 13771 10881 13512 10302 8029 12811
"216790_at" 10435 11400 12940 12513 7301 9109 2166 12218 14365
"216791_at" 378 5709 4695 7601 3580 17469 20381 4674 367
"216792_at" 2306 1132 11644 16508 13726 1739 377 20422 13560
"216793_x_at" 9287 8825 9380 15378 6452 14738 19621 12151 14341
"216794_at" 12991 7736 13769 21100 593 12738 16181 11529 17959
"216795_at" 14955 10690 10466 11708 11166 11702 9606 12673 10417
"216796_s_at" 12737 11794 12918 12684 9629 12436 1628 20955 20436
"216797_at" 13715 9556 9806 11736 10620 12289 12711 8138 8901
"216798_at" 4876 1098 13531 3335 16149 6604 11177 12129 10306
"216799_at" 13982 11625 14428 10316 2319 11352 1179 14928 4421
"216800_at" 9747 13378 15689 14504 7353 14298 4046 14573 21532
"216801_at" 4132 16523 9010 21899 14198 5360 10686 20541 12722
"216802_at" 2357 12728 10241 11385 8272 13222 14287 8164 10138
"216803_at" 10838 13189 10254 14452 8160 7575 7895 1225 21880
"216804_s_at" 19192 3620 2686 4693 3700 16190 1653 18240 17669
"216805_at" 14941 3666 15840 11573 7984 14768 12136 1520 20439
"216806_at" 18180 5259 5870 18878 3662 486 18943 2485 1781
"216807_at" 4737 1932 7946 5767 2194 9280 122 8153 13087
"216808_at" 14880 10875 9339 10360 9005 11817 12111 228 12329
"216809_at" 6776 789 19631 16044 779 10961 16491 21937 570
"216810_at" 2155 1379 10039 12404 8457 14428 12513 9228 9231
"216811_at" 9460 6766 19540 14294 10914 9036 5403 4488 19351
"216812_at" 10970 14175 11001 14642 2084 11633 12815 10753 18165
"216813_at" 14628 9245 15186 8195 4647 12544 22253 1809 20841
"216814_at" 9288 10199 15672 10848 11382 15961 1916 22177 15746
"216815_at" 14972 8795 12520 11826 8601 12922 10959 8878 12519
"216816_at" 3207 21931 19630 1316 256 17166 19580 5459 13954
"216817_s_at" 2780 2016 8604 6015 20082 9460 11088 13296 8496
"216818_s_at" 12645 9673 11377 14263 7835 11597 9095 8040 14023
"216819_at" 10068 9361 10892 11514 6146 11207 12162 13598 11343
"216820_at" 10289 13917 13337 9569 11125 11967 1884 5201 7222
"216821_at" 20451 2624 22069 16269 17156 14370 10790 10713 12052
"216822_x_at" 20470 183 13307 9359 4353 2895 20900 21883 21477
"216823_at" 19379 3520 18106 6165 14089 5476 7070 22280 81
"216824_at" 9850 917 15774 14341 8076 12250 10190 12342 9622
"216825_s_at" 11642 10081 14764 11185 6054 6439 13917 4821 175
"216826_at" 1522 12280 15325 10593 12854 10269 11489 11396 11392
"216827_at" 9363 13365 12695 10614 8029 11514 12648 8870 14183
"216828_at" 14909 11771 9253 17708 9121 10418 1484 20203 8116
"216829_at" 10722 10628 15832 13636 8689 11474 12696 9655 8932
"216830_at" 14152 10765 12311 13302 6722 14635 10478 9435 9258
"216831_s_at" 12332 11918 12635 12854 9305 11854 14482 12477 9681
"216832_at" 6029 3533 5404 16358 1796 1914 3664 16081 9116
"216833_x_at" 970 21273 19654 20564 19824 18344 1014 9328 17251
"216834_at" 9555 11801 12396 12744 7611 11191 19136 8999 9305
"216835_s_at" 16440 5745 5494 5896 4834 2793 3287 1468 13277
"216836_s_at" 20859 19635 20354 19529 13934 21487 22124 7540 18891
"216837_at" 1996 991 21204 3379 18277 8623 14636 2145 709
"216838_at" 229 15992 1221 20852 2347 10017 1514 21161 19818
"216839_at" 11823 9013 11044 14978 10892 8594 20491 9323 13330
"216840_s_at" 12785 10859 15014 3924 7501 6777 9783 8097 12435
"216841_s_at" 4220 19317 8132 13856 15085 13062 5655 16763 2690
"216842_x_at" 3740 19229 58 21245 465 175 12145 10203 12751
"216843_x_at" 5149 21697 6057 7044 2698 18099 15422 14287 15752
"216844_at" 13326 11627 14942 12751 6414 14866 10668 1739 11455
"216845_x_at" 10670 13440 12038 11835 16543 9341 20855 13390 17479
"216846_at" 10161 10181 10437 12562 6294 13476 11852 11984 8570
"216847_at" 14016 3915 11954 13417 6914 9809 20837 494 4434
"216848_at" 16924 12668 22107 11224 8705 13638 11720 9525 9926
"216849_at" 1041 4 21712 362 193 296 7413 4253 19578
"216850_at" 12284 13881 12587 14534 5922 13679 2732 2278 21793
"216851_at" 3742 20184 19222 21463 311 16283 11722 11360 12667
"216852_x_at" 10756 10952 10904 12531 6997 10645 10012 12373 11507
"216853_x_at" 6637 20782 15519 17331 7776 9090 14331 10539 13709
"216854_at" 12105 9071 15504 11883 6274 14606 11289 11941 11866
"216855_s_at" 1729 15976 20308 16403 3564 22283 8003 21348 18214
"216856_s_at" 9179 9794 9274 13483 7396 6865 6903 2244 610
"216857_at" 22234 14647 3867 5267 5193 10572 9879 338 12910
"216858_x_at" 7500 19465 4374 20545 17025 20397 19632 3131 15054
"216859_x_at" 20415 14773 421 408 1036 3478 16061 912 22266
"216860_s_at" 18652 19479 17448 4462 21381 3471 17020 4224 14960
"216861_at" 12391 11629 13025 12847 9579 11163 3336 11154 10911
"216862_s_at" 18862 16703 18214 16068 12739 21798 15888 13764 20467
"216863_s_at" 16864 3956 19549 17749 16545 19791 15592 1911 4637
"216864_at" 13566 8869 10777 13011 6608 14352 9765 11251 14265
"216865_at" 15331 1177 6243 14874 19179 12839 10500 19782 10584
"216866_s_at" 2712 13899 14200 10929 6448 10445 18905 14540 20624
"216867_s_at" 6171 15192 18805 1136 19841 14643 12405 21580 1929
"216868_s_at" 12673 11619 12843 13091 9626 11296 1191 10506 11747
"216869_at" 21541 6687 22194 14609 20035 20106 10441 11207 19909
"216870_x_at" 2307 3184 20799 4433 16349 19027 16064 20298 1981
"216871_at" 17780 165 8875 45 1587 12515 21714 2806 22057
"216872_at" 14660 4237 13556 13263 7240 13126 17699 8725 11915
"216873_s_at" 17974 1031 423 8553 122 19257 17431 14181 15674
"216874_at" 11101 9072 9945 14703 6668 14321 183 271 5173
"216875_x_at" 10493 12377 14511 13781 10088 7986 17018 10391 11185
"216876_s_at" 12557 12013 13007 10343 9309 12322 12132 8036 12688
"216877_at" 17063 1443 18004 20353 894 9751 14158 8849 11157
"216878_x_at" 2173 17816 8983 5434 1858 1202 1408 473 11176
"216879_at" 3074 1520 9913 540 21382 6731 12480 10803 8479
"216880_at" 18812 4495 10581 11730 4270 7528 22260 20486 22115
"216881_x_at" 13253 10559 11403 11686 6589 9681 5054 3403 12045
"216882_s_at" 3561 5221 3814 6254 15258 873 15320 14482 20113
"216883_x_at" 8222 21668 19379 15834 16874 4119 3904 20448 21289
"216884_at" 11660 9754 9802 10038 1638 6666 22235 917 2388
"216885_s_at" 20602 18366 1288 748 1459 18835 17591 16804 2408
"216886_at" 7407 20227 11611 14385 3223 15915 12960 7933 10150
"216887_s_at" 13987 18908 15737 13558 2640 13092 2068 10190 2796
"216888_at" 10582 10173 11453 11086 9038 14782 10065 11143 11885
"216889_s_at" 22238 13679 14587 7751 14947 8404 12218 11073 11313
"216890_at" 11563 11167 13175 13846 9671 14706 10408 10087 11597
"216891_at" 7967 1479 15444 13841 964 10078 21418 18746 21105
"216892_at" 12889 10919 11434 11550 6349 14592 14402 12914 14363
"216893_s_at" 9096 1378 11968 9755 10496 15076 12275 1110 9460
"216894_x_at" 12671 13637 13478 13298 7226 4335 14160 8744 4035
"216895_at" 2287 14413 10733 7833 4597 7439 11220 3288 14136
"216896_at" 10067 8913 15521 14129 5886 10153 9692 9797 9098
"216897_s_at" 22096 6039 1977 19124 21408 13538 13323 21468 9277
"216898_s_at" 9989 1142 13481 15466 2767 9560 21886 13162 18798
"216899_s_at" 8194 14164 18173 19846 13711 19363 16277 7299 20721
"216900_s_at" 12203 11815 12685 12961 9216 11510 2784 1656 12256
"216901_s_at" 14685 17498 16134 15541 15019 11330 16817 125 14694
"216902_s_at" 2036 6067 8354 1404 15171 19749 4515 15269 19731
"216903_s_at" 17070 8621 19159 7851 3514 19412 18362 1686 21266
"216904_at" 15059 1953 10084 16702 10591 7977 11551 7908 11669
"216905_s_at" 7452 18403 7730 7565 20906 8618 21229 19319 18410
"216906_at" 13097 12943 14701 12177 6529 12714 10905 11313 12632
"216907_x_at" 18769 2822 3204 2174 3763 8273 15740 8965 13065
"216908_x_at" 4481 2947 20503 1699 12746 3038 5692 16698 22263
"216909_at" 113 1745 19486 775 255 8928 9600 10348 11517
"216910_at" 22107 21380 20672 21406 18234 8226 13561 17991 12540
"216911_s_at" 13890 9836 12411 12488 8854 15042 14339 11003 13139
"216912_at" 14505 9586 14004 9895 10931 14520 11165 10902 13289
"216913_s_at" 20033 9226 6116 12654 19726 21376 5481 6799 2390
"216914_at" 1218 20455 3468 4060 16550 11179 20794 702 5259
"216915_s_at" 806 19776 6224 3590 18658 20159 17587 3858 18864
"216916_s_at" 13960 10424 14057 10724 10329 13869 8045 11025 8958
"216917_s_at" 15050 10056 15541 13682 3954 10327 10067 12676 9660
"216918_s_at" 9697 13010 14690 10772 8236 9288 12045 11238 11232
"216919_at" 21659 22268 7822 750 21686 7183 13467 10279 1111
"216920_s_at" 11360 7882 6379 19991 15325 15626 16859 2863 9947
"216921_s_at" 5233 127 9535 2803 13766 13095 13073 12635 11167
"216922_x_at" 794 7464 2889 17938 2558 9534 9700 13690 13518
"216923_at" 21060 1064 19076 2777 13923 12801 14554 4664 10976
"216924_s_at" 21597 21960 1158 13554 19786 13554 19320 11137 12629
"216925_s_at" 10011 15127 13342 10079 3956 15744 9220 10318 8735
"216926_s_at" 15212 804 10927 15116 9516 16311 1734 10850 10105
"216927_at" 4079 96 12231 18222 2598 14401 14518 13106 1344
"216928_at" 13250 13330 11213 11998 7100 14894 12292 10187 13042
"216929_x_at" 1497 2008 15164 10233 15761 13763 16815 12518 12472
"216930_at" 18838 5293 83 7467 1353 9452 14290 9212 11102
"216931_at" 13402 2293 2765 2551 245 8031 8049 8953 16988
"216932_at" 12118 49 2179 126 1981 13942 10718 11995 10503
"216933_x_at" 13292 14650 4928 3161 11720 21260 8558 20508 21894
"216934_at" 6547 5538 18806 6119 2299 10112 10204 1388 2305
"216935_at" 15753 12528 14710 10432 10611 10278 10344 13098 8701
"216936_at" 20775 2677 16883 1358 12112 19038 21325 19022 14401
"216937_s_at" 9948 5226 15423 21870 5844 9124 12477 11016 14529
"216938_x_at" 21027 5197 1301 5227 1137 20326 1309 2614 13312
"216939_s_at" 4406 13136 15460 4215 987 10642 10487 11379 8611
"216940_x_at" 16454 9815 11627 9384 8609 22194 17371 22054 21688
"216941_s_at" 6504 3851 6739 1934 20787 1166 3907 20368 15911
"216942_s_at" 18664 19684 18714 20942 21691 6292 16626 14711 18577
"216943_at" 21098 11563 10085 14778 13007 16601 9448 11346 10368
"216944_s_at" 14545 4388 12221 11122 11796 12663 17394 7024 19288
"216945_x_at" 7133 20083 5838 18975 5232 5356 7435 15900 21446
"216946_at" 9628 2198 20191 13286 11863 15951 18939 4322 9664
"216947_at" 13879 13748 14717 14525 6943 11524 2892 3243 1288
"216948_at" 13491 9092 13813 9627 5832 13403 17636 10373 10997
"216949_s_at" 10996 13640 12076 10844 8455 7726 2977 185 11849
"216950_s_at" 6601 18584 20939 18284 4894 15012 8701 14348 14245
"216951_at" 14632 9376 10591 15396 11923 9002 1725 10294 10340
"216952_s_at" 19847 19234 20617 18088 14224 5675 16421 6103 20745
"216953_s_at" 11980 12981 13540 13728 7245 15032 18779 9620 12462
"216954_x_at" 15695 16050 17700 9110 2544 3032 16274 4785 3472
"216955_at" 2532 1756 17876 6532 1331 9503 10622 1741 5394
"216956_s_at" 12569 11507 12167 11871 6428 11485 14449 10074 13431
"216957_at" 14786 14005 15833 10339 11891 8809 20741 21681 19073
"216958_s_at" 19674 1210 9085 19257 12381 18545 2738 4726 2278
"216959_x_at" 5613 18524 4739 18096 3735 9528 2128 17652 13968
"216960_s_at" 5331 15350 4381 5144 1623 931 6110 7589 3723
"216961_s_at" 3136 2450 13436 12677 2702 3065 3360 21507 351
"216962_at" 1523 13868 13107 20380 3553 1001 21257 20416 4985
"216963_s_at" 7783 3026 2157 2690 2383 16000 21350 512 8947
"216964_at" 9607 1312 8628 13310 9017 7962 13962 8623 9330
"216965_x_at" 451 29 20368 145 227 7775 3625 8074 12631
"216966_at" 12352 11819 15332 15439 10498 15149 9849 8359 11196
"216967_at" 13387 6602 13512 7482 11590 8040 14638 9218 12513
"216968_at" 10215 21726 2454 10460 573 20560 14833 10312 10069
"216969_s_at" 6882 1345 2868 4938 14772 20359 1105 16109 21489
"216970_at" 15107 8731 10280 19842 11987 11636 13359 11802 8726
"216971_s_at" 1924 14381 21322 18929 16072 19188 8828 6679 15043
"216972_at" 11841 6005 10785 14001 10918 9762 13805 8751 8915
"216973_s_at" 7614 20531 3320 7137 19103 21800 9111 6886 14554
"216974_at" 12196 12019 10262 12976 5884 11502 2569 13297 16259
"216975_x_at" 15286 9368 10146 10009 11717 15538 21587 9133 14128
"216976_s_at" 18574 1404 16925 1704 3319 20190 21622 19159 22032
"216977_x_at" 15747 4100 1444 8357 18684 17438 3956 4237 19506
"216978_x_at" 9653 11756 9688 12505 11048 11907 13751 8482 8774
"216979_at" 20383 4583 21790 4509 15488 12694 12001 13003 13611
"216980_s_at" 17652 10446 14707 1654 12691 13380 9110 13315 11551
"216981_x_at" 525 3030 8677 22246 474 15696 19963 12324 13332
"216982_x_at" 11266 11893 12973 9997 9265 7893 12334 12770 8485
"216983_s_at" 5135 18598 17105 14956 10710 19314 17415 22101 18136
"216984_x_at" 14366 9986 15327 15212 5907 16623 2926 8851 13715
"216985_s_at" 944 20582 5195 19940 15319 19768 2971 19687 21948
"216986_s_at" 16135 1217 3883 7882 1007 21794 12365 20579 12564
"216987_at" 15270 12082 13020 13496 9488 12619 3122 532 13014
"216988_s_at" 5597 17809 6673 5304 15221 4958 15437 15559 6666
"216989_at" 4295 1504 5606 997 5342 17548 10635 6315 9902
"216990_at" 11442 12326 9799 14426 9343 11418 362 9015 14558
"216991_at" 12851 1509 11196 9432 11515 15672 10314 10492 11074
"216992_s_at" 12721 11780 15448 13168 11982 12409 20577 13649 18558
"216993_s_at" 9050 646 17969 1130 3589 570 4988 21961 22186
"216994_s_at" 10369 11598 13079 12569 9722 13351 10294 788 9790
"216995_x_at" 13474 10996 9430 13660 5904 6996 11291 8229 11642
"216996_s_at" 19822 4138 4113 15669 2360 18127 2089 13854 15537
"216997_x_at" 12012 10250 9671 15996 11898 15334 19101 22157 21467
"216998_s_at" 4006 256 9351 178 19801 16507 1169 10755 13337
"216999_at" 14369 7270 12230 13992 8013 10615 11502 12580 13159
"217000_at" 606 12735 22028 1054 4943 15048 21029 7844 21459
"217001_x_at" 16560 400 2202 1764 1645 13821 10702 418 20473
"217002_s_at" 11896 12504 13511 11554 8801 14684 13451 12021 8502
"217003_s_at" 18995 176 17403 633 1240 9446 12658 9995 11228
"217004_s_at" 11134 8996 15822 5045 6851 15330 10614 13289 12335
"217005_at" 13408 8960 10237 11205 1083 9918 10285 10994 13583
"217006_x_at" 9280 13758 15085 11015 7688 17755 9737 12592 10739
"217007_s_at" 4617 17857 20666 9182 16850 3804 18730 21044 2808
"217008_s_at" 1125 20419 22007 2579 955 15953 20253 15622 12882
"217009_at" 20247 17824 6648 1297 12308 16478 12953 1399 11513
"217010_s_at" 19941 2111 13014 18214 3858 10514 18692 325 22276
"217011_at" 10929 11571 14029 11677 9822 10402 10293 9519 10666
"217012_at" 11833 12463 14937 13920 10786 12934 9638 9057 12706
"217013_at" 19759 156 21446 5848 13548 16682 10199 10721 12971
"217014_s_at" 70 18317 2506 5317 5371 19977 13116 8760 12304
"217015_at" 13279 11656 9603 15235 6163 11839 7537 1836 14380
"217016_x_at" 14000 7872 14537 15703 1887 9202 21932 4963 17200
"217017_at" 103 18839 16249 1440 2831 10405 13827 10288 8534
"217018_at" 6733 18568 10307 10504 11478 16555 18489 13578 9876
"217019_at" 13934 1666 9696 6209 9672 8210 19310 21717 5845
"217020_at" 5736 4596 6129 16180 1552 9984 10783 9019 10607
"217021_at" 11617 9335 12461 10860 5778 11309 10771 8109 9916
"217022_s_at" 10718 9709 12502 13133 9176 11661 12551 7917 12373
"217023_x_at" 9211 10568 12823 11029 11109 8299 1149 11300 12336
"217024_x_at" 20280 1683 136 249 6173 393 13122 12046 12083
"217025_s_at" 5575 18213 21189 2825 20225 17321 22081 19111 15965
"217026_at" 11690 1046 5315 2921 2935 7114 12358 12519 13854
"217027_x_at" 2148 21963 21863 146 21410 2439 641 1807 15441
"217028_at" 14328 11764 10145 7079 8303 13837 15549 2109 5538
"217029_at" 11675 10235 11479 13416 8876 9564 10906 8749 10671
"217030_at" 20986 1007 240 1524 14880 8568 19528 63 5277
"217031_at" 11303 9589 13947 15338 6916 15695 10148 9750 10370
"217032_at" 12811 13041 14032 11360 8369 18527 1315 14270 12416
"217033_x_at" 415 7426 585 2409 1794 14830 9446 8888 9771
"217034_at" 14579 13220 10890 9850 11809 16312 14140 11582 14055
"217035_at" 13058 10433 10366 610 8498 16093 18058 764 9122
"217036_at" 13198 12458 10363 10737 11845 7639 14148 8859 11730
"217037_at" 12931 12863 16026 9866 5908 16271 13139 10477 13585
"217038_at" 11711 11299 10775 10945 8102 7342 20455 6507 14501
"217039_x_at" 4955 21709 10358 3371 13080 18960 14935 5293 4372
"217040_x_at" 3633 3121 5010 6818 930 2 3275 22210 982
"217041_at" 6554 3326 7487 839 1088 291 13552 12069 9458
"217042_at" 1698 17366 17971 20346 18082 4340 20792 20450 6954
"217043_s_at" 5954 16362 6829 19836 15884 3132 8095 16727 18758
"217044_s_at" 16176 17975 290 18927 12533 9293 9595 12417 13156
"217045_x_at" 16966 4661 17965 1525 499 2671 19404 14786 12169
"217046_s_at" 13911 10057 12964 11280 11233 15954 11863 12955 1625
"217047_s_at" 21839 6689 2043 22032 1311 20285 19131 9129 2803
"217048_at" 7430 18025 4416 5948 548 13378 14374 18407 10853
"217049_x_at" 1655 276 1331 12757 19106 15181 20713 14834 4729
"217050_at" 11494 12184 15664 9794 11537 6842 21360 13280 13285
"217051_s_at" 1756 118 360 21923 360 9545 1113 3688 10947
"217052_x_at" 6619 15051 17741 6235 2103 17946 1965 5429 5147
"217053_x_at" 16976 2850 5473 2769 2131 20647 14144 10123 7657
"217054_at" 21505 3436 17918 19551 10811 652 20688 2220 11964
"217055_x_at" 2569 9194 11392 11376 7038 21186 13894 12366 11831
"217056_at" 10277 12212 10933 13503 8161 12818 6307 18279 694
"217057_s_at" 2251 7906 20864 1349 17948 13544 21651 15539 2074
"217058_at" 11150 10684 12696 10253 7655 9825 12273 12175 13621
