"inst_455" "inst_995" "inst_1053" "inst_1156" "inst_1215" "inst_1286" "inst_1640" "inst_2641" "inst_2675" "inst_4439" "inst_5010" "inst_5212" "inst_5575" "inst_6174" "inst_6664" "inst_6975"
"200719_at" 1261 15195 16329 21099 18859 4486 18175 20681 16363 16723 6578 19750 15118 17504 18303 17653
"200720_s_at" 4916 4504 16559 17541 4471 1299 3953 5590 15221 16582 21520 5694 10127 12393 17149 19142
"200721_s_at" 14797 21024 19488 18915 4618 7717 17750 18276 6437 4488 7698 16222 18491 4710 13271 18217
"200722_s_at" 2049 20117 18218 1277 18068 104 1171 16697 16039 2942 21973 17987 16244 4870 20287 20249
"200723_s_at" 20671 18002 16841 2308 17106 1166 4149 7671 15997 15623 20383 15913 15779 13067 16436 18285
"200724_at" 18624 11026 4561 11547 16822 18513 8620 89 2616 8979 20382 17494 12779 1635 20491 9448
"200725_x_at" 4483 4463 1514 15498 3841 20748 16513 15316 5597 10047 6364 8119 2815 12289 2748 3200
"200726_at" 21585 16447 20281 17680 14529 6438 4048 4584 13231 18616 18456 7988 18120 14348 11488 17850
"200727_s_at" 16802 18970 19279 17018 14285 2020 1045 18906 14342 2002 21566 20265 12198 13475 15449 15746
"200728_at" 2779 21000 19758 18881 17815 8872 2688 4619 5462 15667 20970 17496 15046 14873 13322 18051
"200729_s_at" 16717 16041 21283 18343 13831 474 5515 17286 14247 6612 19228 6898 16345 13664 19102 19048
"200730_s_at" 19475 3080 16208 2177 896 231 2419 16586 13633 3923 19888 3564 13377 4416 20388 12962
"200731_s_at" 3485 3214 18930 19502 905 1769 762 2954 18002 2459 16579 2980 13793 11660 5143 13638
"200732_s_at" 1337 4917 16050 3306 20597 5360 15855 15528 14970 5300 5120 8227 15660 17466 11934 14527
"200733_s_at" 21066 20651 18908 16958 1626 2562 2882 19867 13260 7928 8499 4189 16279 11719 20061 16215
"200734_s_at" 15873 5035 14091 19598 15341 20852 19398 19367 16706 18979 3244 4266 9419 19589 13506 18913
"200735_x_at" 15111 9211 1320 15453 12748 9021 4495 7278 8081 11981 17049 6760 4817 6756 11875 3974
"200736_s_at" 7011 9362 7792 15142 17727 19806 7140 13239 4150 16487 13790 11745 6907 11973 15180 4437
"200737_at" 19402 19492 20347 19128 17096 5136 15750 5789 15397 16751 19648 2966 14173 19562 17200 19960
"200738_s_at" 14964 5560 2552 16885 13878 19347 17732 6224 14279 16076 7125 5876 12147 14022 5559 15089
"200739_s_at" 20113 20751 2242 18146 1329 3634 1698 7690 5266 18845 20865 19968 10346 13880 12690 15096
"200740_s_at" 18588 18794 16010 17998 15159 3887 5929 18314 14897 9339 16214 16724 11987 14054 13329 16505
"200741_s_at" 5646 9504 15502 15367 2682 20758 18328 9835 7952 11844 11360 17110 4616 6606 7241 13470
"200742_s_at" 4876 914 1033 1015 14206 1983 850 19683 5102 4924 17096 3958 11393 13610 14051 2268
"200743_s_at" 18627 14994 967 17884 4298 19153 5995 6743 16677 3006 3544 1357 12942 13441 12567 13059
"200744_s_at" 13661 15689 15826 4854 12911 4184 17019 6359 13068 16120 7326 16279 15430 16836 11919 14817
"200745_s_at" 2321 15104 20900 4886 3887 5180 4937 19602 4858 6362 15788 8224 17544 13457 15562 19085
"200746_s_at" 17385 2932 18021 20326 15248 8102 2275 15184 5063 5909 5490 15999 17440 13783 12236 20005
"200747_s_at" 479 17474 1606 19675 14240 9050 18892 2711 19128 3652 7825 8292 19439 22115 2061 13315
"200748_s_at" 4982 4209 2087 3953 2238 19726 4060 4464 154 12041 7659 6445 2609 11389 5668 14403
"200749_at" 21875 20502 21837 17644 20896 5385 17661 17727 19325 19260 16148 20195 21165 20563 18085 20731
"200750_s_at" 13941 17742 2785 19557 13002 6628 17137 6118 14777 11913 16321 17633 11545 16390 11802 15737
"200751_s_at" 16499 15866 17229 17181 14200 1202 4646 15278 5811 16669 22151 18195 11097 12144 20620 16425
"200752_s_at" 1185 16319 16469 20919 18360 9220 5901 3835 21610 8485 2235 7767 18326 4442 12265 17680
"200753_x_at" 17176 19387 19860 20620 18006 943 18876 7456 14499 18769 20818 17760 16297 19784 19828 20648
"200754_x_at" 6331 16772 17526 19621 20018 8246 19241 18772 16849 20009 16427 18787 15859 16863 16390 18653
"200755_s_at" 5727 2704 2188 411 4929 1995 2890 4220 302 4805 16038 4360 14319 1779 17962 13227
"200756_x_at" 14034 2056 16305 217 945 38 292 16375 139 19261 21882 2470 1127 2781 18305 882
"200757_s_at" 6364 15082 14676 4126 4390 2922 2719 20783 774 8074 5462 1856 10893 3131 15177 14495
"200758_s_at" 993 1395 2127 15150 1711 8771 3091 18324 13566 4534 5206 5958 10968 12284 12880 15236
"200759_x_at" 3387 960 2177 3126 3698 7051 17278 4356 13167 912 3474 2938 1883 20292 17461 3795
"200760_s_at" 21151 19866 16519 4628 2553 549 3137 15506 5357 8504 20456 6934 13353 11172 14226 13072
"200761_s_at" 20372 15368 14765 3566 3722 2378 3824 5448 15258 4649 16623 5308 16392 14295 3908 18712
"200762_at" 17606 4406 15440 1303 16861 6582 18134 2343 1336 2737 6729 3111 15837 11818 3777 12982
"200763_s_at" 4097 9098 14030 4369 4231 20270 3516 5094 8090 11991 6589 17030 2883 6768 4688 3448
"200764_s_at" 5701 2883 20190 7924 9132 12062 6142 1708 17070 19504 20010 7595 13068 2092 9942 18757
"200765_x_at" 4144 5822 2221 6773 5066 12119 16171 14853 5768 12140 6694 4878 14536 11425 7203 13496
"200766_at" 5340 17736 16141 21566 17076 19059 16573 14918 18078 4006 15750 16263 19189 3842 11596 16050
"200767_s_at" 15088 17312 15384 21698 13077 6557 5808 6128 12901 6054 18732 7070 13949 16169 3145 2916
"200768_s_at" 20908 21120 22123 21637 19709 19028 21101 19890 19386 18073 3849 20760 18094 20963 11282 19916
"200769_s_at" 5015 21090 22228 21721 18636 2654 3551 19043 4347 20120 22184 20206 16535 16892 20122 21524
"200770_s_at" 2851 3982 2640 1364 16092 2762 21246 6005 15619 17192 19770 2255 12972 21064 5725 3643
"200771_at" 3145 3894 21707 21049 17288 1146 4214 17355 12655 6952 16715 17861 14124 2486 13659 3881
"200772_x_at" 4662 15209 16650 16949 13825 19883 4445 5743 13075 10157 7176 18691 11424 6731 5328 13927
"200773_x_at" 5457 4758 15609 15683 12938 8213 4702 17238 5359 10229 16926 16055 2566 12508 13551 13231
"200774_at" 2140 18656 17393 18832 18022 8188 18280 15608 16071 15803 7812 7239 13122 14279 11843 15990
"200775_s_at" 19636 5867 2513 16599 12827 5109 18568 18549 6044 16539 2982 6994 11184 14401 19065 15340
"200776_s_at" 15687 3111 16299 15970 3941 355 3509 4549 1486 17099 21283 2970 2781 14114 17066 13049
"200777_s_at" 15180 4091 14758 17241 15463 4462 3811 4576 2928 10032 5557 2899 11098 16512 14873 12839
"200778_s_at" 2533 15645 20657 2882 2435 383 1691 16893 4102 7953 17769 15939 12176 13195 19706 16878
"200779_at" 3799 1367 413 3998 477 8836 944 1977 4414 854 4538 856 2269 15405 2973 1928
"200780_x_at" 5053 9318 14421 4531 4587 8877 4015 15553 5833 6890 5232 5762 2349 12001 11539 2953
"200781_s_at" 18851 9225 14126 17158 4836 20799 6079 15386 8011 10300 17042 17867 4720 6683 4012 13225
"200782_at" 14485 15329 1487 2241 15174 2412 1358 16416 835 10253 3807 1985 13596 4446 13669 13488
"200783_s_at" 20522 19621 20027 20601 16951 6297 384 19489 13643 16664 4453 15776 17689 19944 12830 16112
"200784_s_at" 10445 8745 12171 12083 438 18055 11282 459 1801 3862 9897 12211 3957 5817 13833 8465
"200785_s_at" 15784 7541 9519 7595 6223 10207 12579 11883 12323 3212 14666 14152 7192 8330 174 4653
"200786_at" 16918 15051 1775 15253 15635 5829 5956 7669 6023 16276 18909 17003 11071 14821 15775 13813
"200787_s_at" 17572 2507 16267 3480 3239 20710 18229 5658 1520 20567 6582 6484 9569 2705 14338 15208
"200788_s_at" 4493 5454 17502 5438 3831 20496 18643 6910 1471 5436 6514 2826 17654 4713 13235 17318
"200789_at" 5237 1110 2737 17645 3263 8887 1420 7145 3976 9410 6562 686 11946 14270 11429 2468
"200790_at" 21225 19694 19662 18722 3016 5146 20967 19659 14564 4866 18478 17837 20324 18462 5010 19241
"200791_s_at" 598 5045 15807 5404 13861 7831 6101 16520 3844 6225 4131 15417 16686 4927 15782 16856
"200792_at" 15485 15526 15487 5461 13933 19438 16705 7070 16001 16923 18516 17784 10856 13882 16930 17707
"200793_s_at" 14563 16780 17985 19369 17017 19123 22137 17951 18626 6778 8833 5259 17237 17497 13522 21209
"200794_x_at" 5013 18435 15059 19351 16540 5581 17772 16370 15174 6159 18675 4806 14509 15917 18640 16941
"200795_at" 1264 14907 9922 7651 2014 5089 8894 19641 20981 14626 1766 11903 16313 2865 6718 11902
"200796_s_at" 19035 16944 17611 412 15041 1029 2638 3887 951 3478 22283 17922 1646 18067 21674 14098
"200797_s_at" 4430 3938 1280 20665 2388 19470 15300 15023 2418 5136 2806 1294 17344 19161 13305 15000
"200798_x_at" 14587 3266 17835 2324 13986 708 17414 16198 1162 3088 20057 2545 13407 12158 19362 3531
"200799_at" 13569 16337 14387 8619 14832 14950 18100 6912 7568 7429 6017 4005 9097 8841 11558 12983
"200800_s_at" 695 18727 1942 21644 2710 5276 1811 18407 825 8006 3422 2297 11297 1774 12127 3011
"200801_x_at" 3072 9481 2531 17868 13877 20301 17442 17140 7924 11812 11310 17739 4581 6577 7215 3885
"200802_at" 15625 1598 566 1768 4256 8766 2248 6060 5129 6402 7597 3278 10375 15520 18965 2261
"200803_s_at" 13930 18802 15672 16849 4185 1232 4737 16790 4694 10206 19969 5011 2570 15769 15735 13258
"200804_at" 4011 5841 14057 4334 14006 8362 4791 4561 6278 7694 8506 7670 11325 13260 11455 15107
"200805_at" 5514 5885 18609 2650 18205 21119 18735 17060 17682 6613 16229 8054 14476 17092 17649 18866
"200806_s_at" 6190 17598 17675 18301 15588 731 6009 16185 5154 10134 21554 15531 9713 15202 16407 14256
"200807_s_at" 16566 16297 15771 16721 16547 7789 17241 15108 13233 9629 16114 7923 4597 12544 12224 12818
"200808_s_at" 21366 15047 17596 21143 19396 21759 3200 21784 20777 7276 16562 7742 19742 17405 5032 21498
"200809_x_at" 15114 9262 2031 15491 4771 20071 3511 6568 7940 9359 7934 16992 2798 6593 5566 2535
"200810_s_at" 5431 15995 1875 18667 19579 6510 18810 16657 5012 16771 3881 5311 14157 14329 17912 18597
"200811_at" 5780 17367 1489 4745 19142 2593 15297 20309 3561 21259 20247 6076 16015 11590 19059 20382
"200812_at" 13759 15620 14538 17607 14794 7851 17313 6230 14307 18293 18636 17119 12410 17664 16796 17103
"200813_s_at" 14597 20839 21584 1390 4230 486 3743 19297 16292 18607 19203 20579 19991 3035 20534 3893
"200814_at" 1813 4698 687 5356 16885 4053 3615 6303 5926 9943 2547 6858 14058 15176 12987 3801
"200815_s_at" 20204 3684 15923 19632 2440 7825 17218 15415 3125 3823 3896 16017 17145 14147 17804 14569
"200816_s_at" 16699 18246 21636 17038 21944 3024 19368 5177 15772 16853 17905 21256 21942 13942 15611 21253
"200817_x_at" 4455 9559 14129 9709 4745 19955 4944 9820 7937 11825 11333 10506 4599 6590 7227 2756
"200818_at" 19764 16221 897 15608 14221 9224 3461 14725 14863 16248 7639 17020 10358 13955 5639 17141
"200819_s_at" 3965 9471 2395 15734 13451 19686 16173 15166 8035 15698 7834 15658 9346 6709 11560 3947
"200820_at" 4436 4557 15446 4344 12892 19000 15450 15731 4755 17939 18070 19105 13592 18648 15983 15825
"200821_at" 17982 18197 2249 20992 14551 1336 5647 6597 3020 17046 4192 3124 18067 19328 13380 18169
"200822_x_at" 16814 19107 16632 15694 4358 19591 6175 18864 13545 19553 5714 19425 14779 12643 15354 14739
"200823_x_at" 5417 14967 2780 1441 3920 8507 2922 6438 3816 7666 18156 7465 2507 11835 13654 3057
"200824_at" 16537 10901 13097 15105 15480 19834 15149 1040 3928 7586 280 272 16941 19179 14694 9961
"200825_s_at" 4295 1837 811 2691 698 8651 15304 19411 1216 1402 1381 771 15885 11628 1697 2674
"200826_at" 17781 4408 906 4720 14102 7052 15562 15778 6512 16819 17807 7071 2249 14944 15738 13985
"200827_at" 16661 15286 19492 18475 17127 6893 19509 4436 21247 4801 7283 18009 10505 4112 4944 4025
"200828_s_at" 17513 20183 19621 5728 15895 1693 5096 5740 16718 19511 21264 18033 15248 14962 19325 18401
"200829_x_at" 20723 19740 19137 20461 19296 8334 6134 17949 15644 18656 6551 16308 19467 18076 18025 16738
"200830_at" 17972 16376 15154 20768 15706 6433 17596 17249 13533 8321 5999 15996 14199 18128 13287 18794
"200831_s_at" 220 649 185 5148 410 1215 376 2529 4474 1351 4163 2045 889 1717 4982 588
"200832_s_at" 878 1458 404 15980 1076 19498 329 4370 6482 790 2056 2013 1833 4944 1158 770
"200833_s_at" 19032 5271 16913 15009 12865 8559 5468 5487 3875 3746 8109 5228 15434 15415 11765 15593
"200834_s_at" 14735 9564 1632 4122 13629 8953 16354 6718 7978 11873 6441 7142 4658 6634 7260 3859
"200835_s_at" 7378 19425 14202 3811 17746 19668 190 7162 19060 3352 16069 16710 12124 1835 16599 15922
"200836_s_at" 4589 22226 2018 36 2617 20039 21627 21480 3490 2470 16439 3243 22283 22230 4585 13547
"200837_at" 1256 18320 16880 18780 13554 6476 16763 19733 13559 16533 16922 7462 12541 16656 19892 14831
"200838_at" 20862 16594 2437 4879 13087 5452 3264 17974 1961 4861 16577 6606 20232 15200 18457 18923
"200839_s_at" 5965 16361 15268 16872 14708 5006 17154 17307 1119 5540 4275 5221 14064 11093 16619 14950
"200840_at" 16217 16677 14253 16634 15088 5952 5984 19424 6272 16137 16793 16198 10994 15182 17084 12929
"200841_s_at" 17845 4779 16071 2315 2828 1782 4074 7224 15627 6417 21302 19024 2753 13372 14663 14460
"200842_s_at" 21834 2323 2795 18450 15093 7060 18678 4542 13605 5499 8817 4859 12744 17364 11139 16202
"200843_s_at" 5616 5187 2454 15860 4655 9074 15859 5205 15771 4410 2496 4482 16434 17403 13120 18612
"200844_s_at" 19326 4355 2473 17372 3564 4315 17128 5574 12966 10060 6997 7105 2927 14806 4951 2804
"200845_s_at" 4745 16691 16245 18767 15300 5020 17411 7633 13443 17026 16094 7067 13095 16322 11691 17271
"200846_s_at" 6385 16956 17080 19637 15321 6365 15955 17850 17643 16543 18610 16063 12614 17513 16445 16488
"200847_s_at" 18329 5994 1698 3842 1960 4659 5618 2403 2304 5747 4063 1091 9074 4537 16439 14086
"200848_at" 4658 15472 15589 16694 19620 19125 5180 6984 4247 8108 17193 19123 13660 12191 13895 3466
"200849_s_at" 18513 18334 16086 15523 17810 6909 16137 15169 2855 1526 2535 17986 19418 11096 4090 13801
"200850_s_at" 4199 5071 15272 4283 17449 6951 20217 6929 2978 8929 6028 6502 16836 13658 13926 15331
"200851_s_at" 4924 17155 2256 3321 14940 1695 17133 19969 6352 5408 3057 17782 12296 14687 17217 16123
"200852_x_at" 16027 17168 17024 15666 15074 21240 17145 18260 2580 4225 5935 17752 19479 19417 11645 19345
"200853_at" 5562 15115 16069 15206 12952 9380 4372 4032 13815 9713 17334 15686 9562 16298 12549 13731
"200854_at" 3604 15940 19838 4378 16434 4359 15971 21291 6502 20828 6254 16202 16065 16443 15086 3865
"200855_at" 6352 22210 606 15727 4522 21810 3013 22005 3033 7290 2047 3100 20861 18110 2535 21134
"200856_x_at" 14280 4186 2738 17658 21051 5690 716 22072 2920 9756 8750 5886 9424 12534 16579 19402
"200857_s_at" 16218 3819 2331 3236 13589 2993 2749 4044 14371 2769 7461 3092 14877 16395 3513 13257
"200858_s_at" 15314 3822 14271 5457 14188 9338 4813 3422 6523 6607 5752 6584 10429 3974 3942 16027
"200859_x_at" 17784 19278 16760 21294 17111 20455 19647 6532 13256 4935 19870 21396 19412 14443 13340 16043
"200860_s_at" 15006 5728 2421 18551 17698 5201 16818 19136 14864 15912 17766 17234 14165 15655 13582 13865
"200861_at" 14410 19661 20950 17000 20529 6938 2042 19972 18086 20660 7777 20674 17050 13064 19454 16640
"200862_at" 2676 15073 128 2647 14004 5156 887 19680 3930 2912 3124 3727 12966 3678 4998 3018
"200863_s_at" 17136 15362 14263 16838 12968 5364 3170 17565 4734 8846 17495 6274 10632 4677 14180 13133
"200864_s_at" 2202 19302 16808 5559 14727 100 5513 2487 2319 4775 18637 5878 17259 11272 14480 15078
"200865_at" 12939 10837 5717 12533 7276 16269 8795 10382 3567 4389 187 8628 1572 9950 19106 5891
"200866_s_at" 3594 16286 18234 3379 12987 5840 4611 5774 4724 16209 19724 3275 12216 16259 17909 13252
"200867_at" 19800 17740 19501 17601 18269 5503 5268 4493 18373 19897 6224 16862 13467 15308 12989 16203
"200868_s_at" 17823 4580 17895 4159 13513 8356 15631 3469 4954 9461 20753 4186 12105 4707 15941 14153
"200869_at" 16153 9137 1878 15624 4916 19717 5903 17429 7961 11858 16607 16363 4631 6615 3951 3759
"200870_at" 15344 16372 17143 18334 13597 2694 15608 17206 4820 5869 8516 5075 10758 13283 19579 17258
"200871_s_at" 2841 20343 2330 4609 4248 5853 1303 6341 5792 5789 4945 2348 11974 12731 13353 13229
"200872_at" 1793 5295 14331 5162 3299 7093 2864 5100 2649 11816 8996 8059 2479 3064 3865 12908
"200873_s_at" 20436 16783 14461 5086 14160 8760 16844 5119 6144 9662 16737 15859 10608 12273 5548 15716
"200874_s_at" 18573 21787 18307 16692 16082 21459 16255 6662 4808 20369 21859 19995 19332 21685 20785 18021
"200875_s_at" 17031 19815 21415 20217 19603 20744 20124 5457 18780 21293 7671 19033 16842 19409 19955 21547
"200876_s_at" 18278 16238 16007 17347 14592 6599 6075 14877 13496 16793 18197 15421 11261 16428 14552 15102
"200877_at" 15735 16589 14386 17823 17994 4822 4352 4115 5484 19047 19133 16441 13229 18720 14603 15569
"200878_at" 22072 891 143 21496 19957 9238 1622 3153 1133 4549 2606 282 9521 485 12536 1763
"200879_s_at" 19944 7824 8899 14466 19961 15848 13683 11808 11577 15819 10032 8439 10201 10217 21695 7324
"200880_at" 19187 21268 20836 20523 20947 1987 18657 15943 1370 19636 7908 15610 19646 17919 20552 20269
"200881_s_at" 13815 5892 15890 19715 15598 2858 17273 4977 1166 16511 17507 4124 12439 15095 18406 16695
"200882_s_at" 16304 5720 17759 16337 15170 8936 6098 6295 5639 16643 17356 7455 12704 13589 5736 15833
"200883_at" 2463 17396 15729 15979 21231 2148 4925 6023 13906 16208 21216 7129 16871 13848 16581 17895
"200884_at" 14283 5233 1164 21484 13561 19241 5458 16732 18601 7974 6732 5253 16321 2768 13350 14634
"200885_at" 15884 4969 714 4040 13097 8797 17006 5752 1502 18606 17022 4207 10768 21756 3631 16287
"200886_s_at" 4697 4680 14504 5087 16710 9095 15288 14674 14210 18477 7322 19092 11649 15640 13902 15470
"200887_s_at" 5100 17670 17370 18670 19736 1396 4956 15432 18584 18489 82 3397 18996 17266 20081 16802
"200888_s_at" 13694 15015 1461 15088 16185 9077 1983 5326 5080 16548 8562 6990 9357 12100 4704 16170
"200889_s_at" 3499 3494 1379 3014 2837 1142 2357 3774 1601 7752 18398 1338 9107 11891 14040 13432
"200890_s_at" 17573 2602 17049 2676 1177 2652 4727 7433 2096 15842 18054 2957 9611 12730 16544 14500
"200891_s_at" 5826 19109 14144 16763 19724 21061 1697 7405 2066 9547 1245 3161 13408 3333 2710 18279
"200892_s_at" 19343 17637 21018 16871 17121 1574 17373 3926 14137 16870 20700 4071 14436 16068 17168 19045
"200893_at" 17299 18757 17498 16787 12897 7495 16887 7325 13032 19092 8567 16082 15924 13232 14413 15327
"200894_s_at" 20083 18699 17579 21671 20744 3005 17404 4729 1715 6969 21213 19022 17526 19522 20662 18752
"200895_s_at" 621 21730 20141 21088 19445 19034 21687 20893 3656 18848 5164 19082 19958 19293 18182 20513
"200896_x_at" 14060 15496 2843 19051 17952 19521 17216 16335 16221 15593 5173 16251 11675 16723 12348 15008
"200897_s_at" 17743 2572 1617 1650 4225 904 5261 1535 19483 6150 3603 1008 11304 355 13106 1926
"200898_s_at" 3432 1037 17367 3437 2157 1163 1159 17015 14839 5414 19546 3541 10826 1662 15018 1702
"200899_s_at" 1634 4101 20286 16709 13751 2452 15385 3904 16575 9631 5224 5975 14103 3826 20005 14797
"200900_s_at" 861 14940 20712 17584 1397 1508 1546 3909 13234 6422 7357 19077 10350 13626 20838 14120
"200901_s_at" 17498 19617 18298 20936 18817 5930 5852 17323 4344 19280 4567 16919 16553 15942 19848 18715
"200902_at" 21726 16843 14743 15312 14166 2798 15711 4620 12911 8320 17705 3446 13969 17080 5757 15528
"200903_s_at" 17682 5033 14898 15518 17721 19337 3573 6221 16194 6102 7975 7233 16398 19894 5268 15097
"200904_at" 21638 3191 241 3714 14115 19272 15543 19785 13702 3761 684 2393 2633 12627 16887 122
"200905_x_at" 4492 4625 723 4211 1825 6213 18580 6181 5324 4535 1077 2258 9944 12469 5337 2542
"200906_s_at" 5003 16838 2309 6681 3677 15461 5475 2026 1537 5526 4191 2454 2382 1401 1016 1766
"200907_s_at" 14896 3021 1615 12415 14410 10269 3618 15514 8506 2304 6383 525 12951 5350 20170 883
"200908_s_at" 1512 17911 9011 22233 20988 4671 3408 3158 14187 21731 2183 16331 12594 15664 19183 18601
"200909_s_at" 18798 4038 1737 17262 2239 20357 3865 3516 7992 11889 7276 16120 2471 6655 3372 13280
"200910_at" 14296 5954 2648 15972 20287 7350 5162 6750 5552 9230 8390 6735 12931 15896 17720 14073
"200911_s_at" 4415 21478 21311 16176 16603 6118 19094 19679 5913 20842 17668 18295 19756 15592 14744 20070
"200912_s_at" 16506 4346 14673 3450 4436 4357 5439 6702 14314 9846 15848 3871 14618 13306 12147 14031
