"inst_2175" "inst_3754" "inst_3835" "inst_3929" "inst_4310" "inst_6030"
"200904_at" 14876 18904 3968 12241 2785 14250
"200905_x_at" 17454 12324 8784 10380 18392 18676
"200906_s_at" 644 16588 20767 18634 21021 9258
"200907_s_at" 9862 18250 16549 20565 18497 20351
"200908_s_at" 19797 2809 21311 1347 20919 21963
"200909_s_at" 6540 3876 16092 3798 2522 2927
"200910_at" 2632 10557 15255 11896 9745 10538
"200911_s_at" 17220 12705 5218 17774 12752 18823
"200912_s_at" 13329 12134 8535 11818 11804 16302
"200913_at" 19050 16064 3063 14274 17027 17670
"200914_x_at" 17059 13825 20622 10736 17912 19012
"200915_x_at" 16762 12027 17428 13104 14267 15603
"200916_at" 11582 3467 18065 12725 10341 11363
"200917_s_at" 21739 21776 17216 10344 22130 21611
"200918_s_at" 2244 11199 4922 12774 10624 18878
"200919_at" 14246 12775 7657 17632 11910 15882
"200920_s_at" 17302 12205 19695 18154 14223 12875
"200921_s_at" 12409 13859 3160 12311 13898 13478
"200922_at" 15897 18907 19266 12434 1367 12126
"200923_at" 1315 1801 16902 16844 14045 14178
"200924_s_at" 12809 15226 4536 16348 16705 12872
"200925_at" 11608 5544 7685 12825 3187 10346
"200926_at" 6533 5570 11048 6561 4959 5093
"200927_s_at" 18870 14324 15896 20510 11434 19803
"200928_s_at" 3424 20726 1966 21624 13458 11077
"200929_at" 15225 18238 7307 13469 13640 16467
"200930_s_at" 10607 20754 13688 546 2028 4857
"200931_s_at" 15112 12050 16868 3705 2691 17730
"200932_s_at" 17513 12604 18096 15441 16202 9554
"200933_x_at" 6734 5541 11010 6507 4915 5069
"200934_at" 3997 9943 3022 2999 20152 17524
"200935_at" 20681 19522 16439 20258 96 1942
"200936_at" 6814 5546 11017 6519 4922 5075
"200937_s_at" 17134 11296 19551 4041 10990 10101
"200938_s_at" 5043 8295 2511 9935 3863 7362
"200939_s_at" 11009 14893 12048 206 19585 12449
"200940_s_at" 11230 10412 6962 16018 2993 9234
"200941_at" 17020 17050 5496 16534 17598 18763
"200942_s_at" 3594 13071 16431 10599 13623 15148
"200943_at" 16140 12985 16971 2460 2903 11611
"200944_s_at" 13412 13879 15813 15409 12437 9075
"200945_s_at" 13364 15238 4578 3404 17156 11705
"200946_x_at" 18073 19063 4715 13196 16829 18795
"200947_s_at" 2369 13818 6677 11188 20827 20362
"200948_at" 11338 12287 5462 10771 9426 14627
"200949_x_at" 6522 3372 15319 4330 10452 8810
"200950_at" 21244 13139 18128 3112 11441 11227
"200951_s_at" 3164 7704 9058 8470 3326 4578
"200952_s_at" 4338 7942 167 7432 5502 8106
"200953_s_at" 3931 14468 15012 1044 10250 8771
"200954_at" 12640 16270 15983 4776 9969 15680
"200955_at" 19476 12245 3741 15498 10067 14813
"200956_s_at" 17587 17366 19577 18090 19088 14018
"200957_s_at" 14101 10583 6710 17775 12029 17188
"200958_s_at" 17598 12893 15757 13573 15133 12795
"200959_at" 11981 9506 20430 12720 12020 14904
"200960_x_at" 14393 10917 6299 10431 11929 13083
"200961_at" 18041 17873 8972 3967 11260 12522
"200962_at" 20118 9809 5611 17187 19485 20652
"200963_x_at" 6439 5572 11051 6563 2650 5095
"200964_at" 14112 9591 15268 3473 1351 9767
"200965_s_at" 4953 15299 7967 10707 10506 15232
"200966_x_at" 3289 11119 15742 3836 3321 9690
"200967_at" 15005 14110 15278 3128 17437 11682
"200968_s_at" 16306 17262 6386 16767 20686 18666
"200969_at" 11718 18922 15708 14405 18966 19697
"200970_s_at" 18646 19044 15715 12873 11563 14982
"200971_s_at" 12652 13044 5361 2652 15804 13400
"200972_at" 14008 16458 15382 14336 14634 19831
"200973_s_at" 13450 13941 7470 3526 3122 21670
"200974_at" 2574 21247 15786 12135 13604 21527
"200975_at" 16519 11198 4886 11194 16126 13603
"200976_s_at" 15547 11567 6629 12656 14591 14212
"200977_s_at" 11255 15434 4600 4132 13039 18754
"200978_at" 12875 12304 7220 11660 11534 15564
"200979_at" 2835 18671 3760 15037 15341 20883
"200980_s_at" 18189 13196 5015 13584 13793 13637
"200981_x_at" 3218 9629 7842 4592 2596 2818
"200982_s_at" 16890 18432 5997 11535 15480 11399
"200983_x_at" 15845 14723 16284 13030 15274 16576
"200984_s_at" 12419 13241 8137 13476 9254 18171
"200985_s_at" 3910 3683 9009 19536 10135 17925
"200986_at" 9295 6100 14673 4927 3589 3853
"200987_x_at" 15190 17680 19166 2374 9329 16530
"200988_s_at" 16960 17562 1430 19362 3082 18020
"200989_at" 16651 12675 15343 3429 9042 13529
"200990_at" 13312 9749 6563 12272 2600 9346
"200991_s_at" 11682 19583 16530 15427 19845 20787
"200992_at" 12350 19372 20149 14903 14797 17089
"200993_at" 15132 17270 15313 11011 11680 17651
"200994_at" 17216 15492 4819 10266 13433 19738
"200995_at" 17565 15732 3920 16116 17730 15129
"200996_at" 12833 13489 8530 13251 13853 16086
"200997_at" 4004 17852 8714 3989 19893 19130
"200998_s_at" 14174 11638 20085 17076 2899 11087
