"inst_1000" "inst_1058" "inst_1161" "inst_1220" "inst_1645" "inst_2680" "inst_4444" "inst_5217" "inst_5580" "inst_6179" "inst_6939" "inst_6980"
"211138_s_at" 13602 9651 16878 4580 8728 4046 5878 12156 2638 5306 8079 422
"211139_s_at" 6743 7066 20421 3801 3940 20428 16417 2208 1052 21412 14469 4661
"211140_s_at" 18609 9463 21773 12954 11306 15791 4422 17268 4960 16684 13786 14738
"211141_s_at" 4036 15059 10761 12243 7781 7366 20761 16088 12727 15663 15505 8998
"211142_x_at" 8570 16195 15937 12423 13781 9176 15692 3532 8381 1370 1466 11993
"211143_x_at" 1937 1804 2207 10143 16877 19964 2832 16668 13831 17839 2222 2235
"211144_x_at" 1986 15252 22254 12012 17817 22187 12242 21450 17657 22078 7590 17011
"211145_x_at" 6228 13075 14373 11625 9795 4175 11459 9680 10693 9226 12997 9084
"211146_at" 9892 13812 14501 7650 11504 13178 11528 13183 9963 8221 12389 11561
"211147_s_at" 9571 10313 11344 7307 9476 11124 11833 10928 9031 11698 10775 10413
"211148_s_at" 8751 11470 12400 6411 10169 2375 12064 12149 11707 13251 13903 10739
"211149_at" 11048 11377 11390 9418 9360 11763 12515 9261 9698 11355 11825 5655
"211150_s_at" 16378 18640 17183 16145 5340 7501 9575 16040 16447 14922 17061 16325
"211151_x_at" 12857 15048 3314 5909 13863 5185 4370 14208 14876 5723 7957 4644
"211152_s_at" 16983 2519 1916 17679 4113 9447 15473 5516 14831 6138 4547 4810
"211153_s_at" 8282 11831 13474 8623 10551 13640 11210 8750 5531 1855 9786 12782
"211154_at" 6819 8861 11960 6549 12495 12702 13394 12288 8107 11144 10488 12895
"211155_s_at" 14564 15489 9286 11953 6689 8767 18743 10508 703 15082 2796 3265
"211156_at" 10683 11254 15614 8584 11269 11902 11355 11489 8212 10732 11538 8220
"211157_at" 7450 13570 11780 9530 12054 10524 16997 1566 2552 13841 8497 8216
"211159_s_at" 2642 16821 1048 13721 16700 1935 5541 6353 3993 5745 20181 2454
"211160_x_at" 17607 19082 18423 20884 19969 20704 7657 7904 6545 13803 5396 18087
"211161_s_at" 8558 8951 8394 12307 9857 12091 5215 13893 13345 9041 10956 11482
"211162_x_at" 18672 3931 20983 9988 3529 3279 15807 16402 14619 19923 17499 17641
"211163_s_at" 15875 7407 7780 8568 8666 6348 10721 3588 18143 12116 11637 5966
"211164_at" 7239 8986 9015 6621 12353 11325 6171 13989 6747 13827 11055 13852
"211165_x_at" 8643 6740 718 549 5374 478 474 711 2316 79 1109 12872
"211166_at" 9659 7350 13937 12101 11317 9777 1357 12457 2459 10786 7022 12333
"211167_s_at" 4023 6587 15590 12090 1518 7905 13316 8774 1790 10522 12138 7051
"211168_s_at" 15651 20076 20685 19714 14685 8264 9343 20893 19876 18528 2500 19324
"211169_s_at" 11455 14445 15061 5405 9929 17954 10715 10033 8005 9953 14767 4852
"211170_s_at" 7364 13587 8665 11647 10167 12877 12049 14450 8680 11866 13052 11281
"211171_s_at" 11528 6322 10249 12922 11203 11274 4600 14339 1582 5499 12265 7433
"211172_x_at" 6137 6836 12132 13219 15164 16427 17298 1163 21020 14104 14338 19089
"211173_at" 13802 9552 14362 11160 11127 14369 11961 12649 7487 580 12276 10433
"211174_s_at" 13616 16307 8541 12846 13637 8040 14474 7676 11308 12181 11818 14127
"211175_at" 12322 16026 14208 10947 12943 7729 14866 9400 8450 2678 2433 8601
"211176_s_at" 13463 6137 15027 6060 13268 13509 11950 13137 11667 10809 13110 11350
"211177_s_at" 6181 5053 20062 19034 16096 20234 21098 17166 17763 18407 21000 20005
"211178_s_at" 14845 9487 21283 5719 13805 21291 10480 14406 10761 21893 11707 9367
"211179_at" 8694 15352 9407 5054 13063 21281 11073 3806 17942 11320 14991 10850
"211180_x_at" 14968 8604 6295 5285 13284 20605 6546 14936 16923 7182 14671 16125
"211181_x_at" 10028 15787 19329 4103 6901 9401 20551 14880 3143 21336 13241 14474
"211182_x_at" 8650 16148 14604 8555 11938 17282 11124 11210 1172 20402 7795 12043
"211184_s_at" 8890 13291 12548 7144 9793 11961 10910 9684 9332 8258 9847 7656
"211185_s_at" 16953 18807 18201 16905 18188 8654 15758 15805 17585 17313 17413 18601
"211186_s_at" 9624 10030 11207 7845 8365 12272 12769 10972 8590 10155 11475 10545
"211187_at" 14472 12195 10117 4957 7396 1302 12593 16619 4843 16440 11998 8114
"211188_at" 14421 7315 8745 6068 12247 13959 14143 13211 11374 8950 9376 12536
"211189_x_at" 13737 7642 15561 6712 13090 4793 6804 8389 7859 17268 10478 12344
"211190_x_at" 9078 13054 9384 9801 13656 5840 14533 10067 7393 20068 9814 9531
"211191_at" 9498 10576 7933 7764 8242 9907 10320 10963 9423 8909 10895 10529
"211192_s_at" 7294 13591 21683 10458 11642 14537 12306 9884 7345 21423 11045 6971
"211193_at" 11833 8340 11885 7336 10291 17034 13053 14511 12677 12955 13162 11620
"211194_s_at" 6941 7151 8010 5396 13437 10384 13243 17861 14094 11118 9156 4969
"211195_s_at" 12872 6421 6102 10473 13653 10545 14436 14195 9489 2047 9974 10923
"211196_at" 9868 10000 2250 6485 2318 6324 5160 11866 9877 13642 7995 5507
"211197_s_at" 4079 8774 17047 7258 16938 18404 20516 5277 16834 21453 14443 14546
"211198_s_at" 14455 8117 11811 11002 7988 14986 15141 9471 10136 11986 11603 5814
"211199_s_at" 7333 16035 9678 10843 12411 14844 13409 13600 9366 17462 7399 7903
"211200_s_at" 17540 21057 21291 16243 21423 19838 17495 17035 19473 21636 16268 19093
"211201_at" 11130 10180 11534 7928 10005 10700 12237 10370 9348 8201 9481 9239
"211202_s_at" 1974 3717 1073 2641 1465 3193 5656 1725 2957 2443 1285 3141
"211203_s_at" 8073 5738 3449 11468 10754 15537 4540 6332 3306 20128 11357 12903
"211204_at" 8707 13622 14632 12605 7145 10049 14589 10041 12737 10223 10420 10103
"211205_x_at" 17578 3215 6792 16185 17001 1969 9557 18447 2376 2817 21029 2649
"211207_s_at" 11182 6332 15420 8155 12641 10257 12316 8560 7927 6183 7790 12515
"211208_s_at" 17074 18751 20325 20537 17533 8388 8399 4490 16422 7347 2921 15008
"211209_x_at" 9617 10773 11319 8000 9238 11725 10404 10756 8932 5712 7340 12464
"211210_x_at" 10927 13887 11325 7599 9260 11230 13617 10540 8611 10053 9357 9134
"211211_x_at" 8914 10764 13910 7987 6910 13470 11131 10874 9006 10709 10594 10245
"211212_s_at" 4360 1476 2093 17143 3623 5761 4364 3540 4837 15408 3469 5582
"211213_at" 19406 8578 15662 4028 18523 8274 8882 6640 2421 7261 1843 15095
"211214_s_at" 9505 11257 8534 8905 7357 12154 12773 9122 9143 8295 10349 10044
"211215_x_at" 8865 10015 13618 9218 14006 9732 10855 4046 20848 8056 12542 14475
"211217_s_at" 9329 13483 13195 7182 10595 12837 10361 9666 9929 9409 5208 9681
"211218_at" 10167 16220 4529 12854 9784 2216 15920 17724 4738 15737 14487 8243
"211219_s_at" 4663 9622 7463 15510 8834 9316 21248 15988 833 7571 16727 3341
"211220_s_at" 3117 1879 4810 2513 501 2892 5706 1526 1851 4851 5483 507
"211221_at" 18836 9349 6198 12270 14927 20397 18463 2013 5615 20439 16608 4577
"211222_s_at" 2630 6069 9694 13545 10634 2612 428 1047 974 4057 8286 3618
"211223_at" 9589 9974 11358 10080 6479 14070 12696 12146 11625 3817 9507 9260
"211224_s_at" 10044 11455 13376 5611 12456 17315 12259 8238 10770 11763 13457 11082
"211225_at" 6502 15475 13252 9121 12866 14049 11608 14173 10665 8349 9779 13806
"211226_at" 12315 14043 13986 4583 14307 4395 14986 14565 9772 8432 14142 13014
"211227_s_at" 14076 11833 13023 11327 13330 8836 14894 16530 12468 14329 4657 4534
"211228_s_at" 2564 538 333 3778 569 1147 3247 1827 1866 1159 1011 1950
"211230_s_at" 8619 5929 21209 10740 9856 16922 5921 9001 5998 17834 12791 6914
"211231_x_at" 11142 11188 10230 7788 5938 13103 13446 12406 10762 9340 10248 9945
"211232_x_at" 13264 10527 10040 10211 8160 13808 12910 11401 9579 11649 9420 8372
"211233_x_at" 21711 21987 1910 19391 19521 2066 9127 21795 20477 3710 3480 15907
"211234_x_at" 20715 21619 13554 12102 18400 18368 12900 21760 21858 947 18551 16237
"211235_s_at" 21513 21993 20184 13962 21006 16804 16839 21977 21769 19281 19251 21815
"211237_s_at" 1028 7953 10727 10819 487 11244 5572 18345 16265 9245 1138 11154
"211238_at" 13440 8974 11789 8358 13654 7383 11413 14728 16226 12815 8147 11646
"211239_s_at" 13984 8973 12715 12267 11186 10847 12872 12169 7404 13124 13597 12697
"211240_x_at" 2256 2162 2545 16406 3805 20484 7073 4001 4630 17743 2123 2920
"211241_at" 4215 14930 13590 17823 18082 17547 16815 3128 5488 10757 5479 1405
"211242_x_at" 7347 10722 8373 8434 6671 16459 10727 12949 7777 8135 5867 7739
"211245_x_at" 13596 10585 10193 5523 7171 9633 10546 11330 8158 12884 10346 12156
"211248_s_at" 9459 6204 14919 7380 6528 14704 15057 14595 12682 11419 13882 5670
"211249_at" 14875 16151 12012 3097 7005 17110 4724 11206 1080 17418 11716 5194
"211250_s_at" 15353 13003 18851 12569 17950 21810 19569 20924 19899 21302 17687 8646
"211251_x_at" 21457 20965 20127 19613 18053 20450 21622 21374 20938 18051 20492 21201
"211252_x_at" 7816 16304 19850 7728 3880 3386 16201 21157 612 16633 14194 4192
"211253_x_at" 7883 6757 13371 11785 3512 7974 4340 14434 14006 8491 8340 8513
"211254_x_at" 7334 11450 13612 11760 13108 11887 9230 13738 12310 10947 11027 12026
"211255_x_at" 20956 18666 16290 21939 21565 18944 21911 20541 17904 7879 16808 21225
"211256_x_at" 20607 19848 20656 20087 21744 16541 21301 21680 22047 20366 15344 5634
"211257_x_at" 18524 18490 19470 20051 19849 18089 18525 19120 18302 18104 19357 19289
"211258_s_at" 7306 11289 10560 14263 9914 11261 9821 11655 7337 10071 10679 8782
"211259_s_at" 15910 4517 11858 9496 4385 3960 19561 3796 2640 20825 3312 3576
"211260_at" 3678 3424 14084 7330 14538 17016 3655 15367 15500 14214 4115 3805
"211261_at" 9917 15546 6445 12739 8805 18266 17040 10426 1949 14059 18631 10950
"211262_at" 17002 11817 10843 7234 1591 20758 17753 18953 20014 1283 8689 3196
"211263_s_at" 10439 7698 10280 9172 13245 14955 6843 11161 1771 6161 11660 7092
"211264_at" 9235 10690 10381 7284 9166 13285 11728 11282 12132 9390 7067 9577
"211265_at" 8099 7858 9795 11241 14098 13300 13327 8748 10679 10622 11118 13702
"211266_s_at" 9464 12870 12433 13524 9412 10160 5896 4055 7423 11527 7270 12492
"211267_at" 9079 8414 8267 6942 6294 1351 6531 3233 805 11938 1900 7548
"211269_s_at" 11169 5895 9298 8586 9299 11915 10821 13479 7507 12238 7182 11932
"211270_x_at" 18429 19766 20199 19384 20258 19199 19070 19307 18648 20272 17831 18044
"211271_x_at" 17898 19846 20790 20606 19074 20818 19613 18639 17837 20190 17319 19742
"211272_s_at" 14265 5791 16424 5343 12494 16929 15767 5538 9973 18416 7491 13342
"211273_s_at" 9638 11337 12993 9487 9448 10105 21508 10269 9216 8413 8755 9142
"211274_at" 11617 6346 13523 2390 7261 13921 17114 8293 12676 9290 8975 11763
"211275_s_at" 5879 4787 18283 17512 16139 18734 8797 16297 16414 18159 15971 15979
"211276_at" 14868 14777 9052 10429 7557 8324 8019 2169 1033 10196 14246 13228
"211277_x_at" 4356 3333 16494 14557 16724 19917 8274 17586 5280 18326 18904 5081
"211279_at" 10269 9714 12671 6316 6737 2288 12430 12844 1180 3855 5885 10913
"211280_s_at" 17332 14406 5413 14186 15383 17836 15516 20527 20353 18423 3301 2350
"211282_x_at" 12203 15094 11066 19223 13399 13138 16177 15905 13617 8571 7867 14589
"211284_s_at" 1063 589 2558 14687 980 7394 5335 1066 1432 7760 2741 1043
"211285_s_at" 21081 21395 19971 17792 21901 20048 20476 21267 21564 18324 20418 21342
"211286_x_at" 8085 9571 17211 12831 12014 21474 18881 8737 11002 21788 12466 7946
"211287_x_at" 6506 6644 20892 7367 5635 20586 6647 13047 3807 19866 13622 13569
"211289_x_at" 15898 16773 2961 2139 15650 1231 4963 17562 13126 7128 15968 15001
"211295_x_at" 14928 13811 16546 2546 8196 15589 19571 2757 1151 20838 1342 17939
"211296_x_at" 9456 3494 6356 3571 5687 9512 11662 15092 5847 9581 6361 5602
"211297_s_at" 1320 509 1008 554 857 2043 716 1117 2187 2943 994 1370
"211298_s_at" 4446 14671 15011 8262 1577 7421 7389 11072 2582 13242 3531 8400
"211299_s_at" 17024 20110 5347 4975 18741 17840 20349 18149 14793 18001 5060 2327
"211300_s_at" 18038 21360 7922 7404 21314 10146 11295 20472 18616 9103 20507 20673
"211301_at" 8155 11278 13298 10759 7623 12677 10783 10414 7321 10388 7592 11939
"211302_s_at" 12360 13018 20552 13947 13484 19901 8281 7233 16017 21353 15125 13913
"211303_x_at" 5394 15136 9291 8877 8057 5474 14660 13807 6827 13458 8137 11207
"211304_x_at" 9655 10067 9530 8809 7798 14507 15182 11754 106 19479 11263 14023
"211305_x_at" 11493 14849 10607 10286 11637 5373 16586 8610 8427 15787 13567 13765
"211306_s_at" 10092 11144 13328 8089 9706 12078 10490 9398 11740 12196 9283 9066
"211307_s_at" 11453 10488 9261 10505 9666 13450 11847 12749 9055 7315 10917 10555
"211310_at" 9454 12743 11990 11792 6623 3581 5588 13091 11513 18835 10482 13623
"211312_s_at" 12666 12829 7781 10310 9509 12854 11283 10685 9276 12746 7343 8904
"211313_s_at" 14710 9421 2401 3415 1612 16761 21145 17781 16167 13635 14965 18847
"211314_at" 7405 10743 11146 8638 9212 12785 11141 11458 8372 8799 9404 8791
"211315_s_at" 11084 7933 15375 11223 7337 10306 11083 8839 11640 12572 8430 11682
"211316_x_at" 22118 20916 20787 22166 20993 21756 20274 20195 22233 21155 19703 19113
"211317_s_at" 21042 16347 22168 22061 18553 20308 21630 21892 20689 21298 15143 18135
"211318_s_at" 5900 5366 17560 17932 16289 6718 19354 2589 6707 7483 4158 5276
"211319_at" 12724 6279 13014 7638 11403 9985 13766 9461 11207 12497 7497 5982
"211320_s_at" 20723 5529 8982 617 14989 13257 515 19512 22114 9547 20178 20285
"211322_s_at" 11548 10543 14462 1270 14035 14468 1470 14119 7238 10766 7281 11002
"211323_s_at" 893 6807 1824 1125 2348 4505 666 2005 639 4664 1147 8149
"211324_s_at" 12476 7267 9293 9459 11148 14762 13560 10165 10658 823 12002 12190
"211325_x_at" 22096 5177 4279 21813 15494 20832 18880 1784 14716 19303 20931 15637
"211326_x_at" 11973 11786 11615 7806 5079 14943 14904 16378 19901 3139 7969 8245
"211327_x_at" 11139 9031 13204 12435 8797 12417 6801 19455 3235 4276 12690 17242
"211328_x_at" 1965 15921 729 7119 1878 4927 15194 833 6009 18250 12025 1494
"211329_x_at" 18845 12395 13565 12742 15189 17819 12230 3727 5321 153 16117 15173
"211330_s_at" 4940 12220 10788 6453 16187 3651 6862 3631 4271 1711 20737 6341
"211331_x_at" 11658 10777 13607 7315 11449 12064 12531 11088 5360 11812 10072 8629
"211332_x_at" 11444 9432 11871 6717 2507 11243 18169 542 14022 12028 14900 1948
"211333_s_at" 14264 15320 15917 9867 10617 7090 14295 5423 10150 3671 8133 14085
"211334_at" 8923 7463 14033 11929 10023 10572 11226 12208 10735 12531 13678 11160
"211336_x_at" 13436 15656 19620 5976 13250 9198 15051 12795 12587 21217 15039 14261
"211337_s_at" 20432 19677 19936 20426 16572 20640 17718 18354 19591 19217 19141 20180
"211338_at" 11678 15317 6515 12761 10260 7973 18515 12582 10798 8637 2677 14428
"211339_s_at" 14684 6001 14560 9168 9942 12777 10083 9691 4706 13176 1084 11526
"211340_s_at" 7398 8112 3689 3950 4993 177 3505 11822 2906 296 13140 10867
"211341_at" 13183 13743 29 6390 12073 81 10496 13562 9941 36 13325 6851
"211342_x_at" 20137 20728 19229 21341 20609 21759 21492 20260 19646 20534 20689 16136
"211343_s_at" 8508 7520 9119 18279 14309 14193 19050 14839 14243 10163 6975 14105
"211345_x_at" 4087 5568 6609 5251 5041 11130 16033 7419 6850 9763 6237 5684
"211347_at" 6571 9370 9502 954 6343 5019 560 329 408 5669 10766 11917
"211348_s_at" 10492 8388 8168 3187 2131 1289 531 1055 3384 403 1237 2792
"211349_at" 14500 8089 10897 6259 8207 10727 5905 5725 13860 6278 11889 12414
"211350_s_at" 10687 15917 14893 12793 12727 17262 11916 9573 11527 9386 2797 13026
"211351_at" 13402 10559 10148 8144 12391 12090 13784 13314 11928 10652 9538 9280
"211352_s_at" 696 1241 2563 697 525 3160 134 918 697 2385 550 461
"211353_at" 10208 11039 12163 5457 10367 11118 13311 11949 10209 10792 13562 10361
"211354_s_at" 8542 9249 12808 5530 7590 9972 14131 6106 14456 9230 4550 11224
"211355_x_at" 10667 14902 8176 9580 11440 2477 10557 3653 13300 6431 4768 17694
"211356_x_at" 6940 7982 13453 6213 8501 12849 14996 15061 1714 10734 5881 3359
"211357_s_at" 9811 6287 13542 9915 12890 11550 10347 12824 11905 10942 11883 3934
"211358_s_at" 15646 19964 3619 21134 16433 16488 18875 19005 18471 18770 6585 18639
"211359_s_at" 8926 9428 16396 7160 7105 5681 8816 12766 14587 16142 8192 12234
"211360_s_at" 6605 8120 841 6326 12716 10472 4006 4052 3367 1703 13977 7082
"211361_s_at" 8414 9585 9183 7304 6571 13233 10354 12820 10389 12050 8529 10525
"211362_s_at" 7532 9850 14627 6652 4043 10284 1764 10000 9418 10074 2968 11183
"211363_s_at" 9012 5576 17931 1071 13199 7711 418 19980 5636 15272 14883 5301
"211364_at" 12677 8215 10375 8467 8905 6916 9569 14820 16525 16100 14232 6122
"211365_s_at" 8755 11235 11723 9053 11966 9895 10889 9516 10834 12520 14130 12681
"211366_x_at" 9076 15734 20123 18067 3553 18896 19746 5389 6304 19220 17787 6335
"211367_s_at" 12503 16280 19613 6551 13359 19324 14889 14295 10878 18824 14284 8153
"211368_s_at" 6319 7884 18222 9447 5924 17633 11288 11888 9691 20046 10457 10131
"211369_at" 14748 12489 8504 6205 10931 13201 14171 8502 10783 11606 13510 6899
"211370_s_at" 17944 18679 19939 19201 3706 15904 17686 16840 21997 4739 5643 18398
"211371_at" 9581 9947 11436 5961 9658 10035 13704 12389 9865 10341 11453 9640
"211372_s_at" 11547 12933 4484 4076 13082 22070 1713 8679 11539 22222 9391 11494
"211373_s_at" 2567 1806 8407 2480 3888 4469 4477 8181 6638 7068 3345 5681
"211374_x_at" 1669 11973 1427 20183 16277 17092 20388 21036 21693 15935 19091 19692
"211375_s_at" 20157 20937 20768 19295 21333 18852 19221 20071 20556 20574 18426 21267
"211376_s_at" 21554 19678 19638 19241 20554 20251 21093 20286 20959 18829 20477 19631
"211377_x_at" 12283 11320 7925 9403 9483 11320 12372 10924 9444 9163 6922 10403
"211378_x_at" 9344 17068 17250 13601 4666 11136 11842 14989 9046 9770 6466 5851
"211379_x_at" 21988 21359 18927 21028 21910 13046 21555 21739 21739 18093 22011 21921
"211380_s_at" 8800 11293 13101 10066 10891 12859 13101 12147 10858 11255 9204 9867
"211381_x_at" 12264 10053 12735 9686 12963 13597 12226 13085 11364 9118 10152 12674
"211382_s_at" 21364 21826 7706 20254 21872 10404 19850 21102 20487 9444 19862 21076
"211383_s_at" 1091 1355 2565 1934 2019 2957 4843 2191 3722 5649 3324 2575
"211384_s_at" 10992 15468 7381 7654 6994 14841 11448 9864 13237 13669 8935 7645
"211385_x_at" 15754 4333 12038 21961 3839 15658 22017 8069 13761 14894 5781 17655
"211386_at" 1670 5007 18495 3946 16844 6183 9181 3884 1351 16680 18553 15497
"211387_x_at" 4201 2625 657 2209 3179 1936 3626 3360 4444 847 1247 1446
"211388_s_at" 8317 9590 13473 13707 11630 16780 8919 5253 19319 15232 5210 8094
"211389_x_at" 6461 7732 14134 4582 10249 13553 14599 12946 9956 6593 11354 11967
"211390_at" 9163 9255 8915 7595 7435 14585 12351 13602 10825 13198 11052 10693
"211391_s_at" 21737 19341 16685 12303 20389 21446 21587 21888 22127 21668 14936 17165
"211392_s_at" 22066 21597 19867 16900 21370 22072 21850 22185 21836 21896 18865 21725
"211393_at" 14361 11870 5514 8309 10150 4470 12542 14737 12581 4134 3450 14730
"211395_x_at" 8279 15084 17586 9371 7102 8707 3161 14184 12724 17621 14688 8389
"211396_at" 7036 14414 9128 12110 8086 14127 14863 10349 5115 10912 7729 8672
"211397_x_at" 13067 7879 8456 8186 12694 14957 13339 13749 9392 12759 13381 10977
"211398_at" 13016 6932 8046 10695 6615 13231 11451 11444 9295 12932 9034 8972
"211399_at" 11326 5971 14380 6697 12389 14937 13976 11907 11937 6740 11501 11376
"211400_at" 9669 10379 15135 6402 8438 10032 12784 11223 8120 13018 7554 10744
"211401_s_at" 8171 15043 11515 8761 11594 14998 13219 13985 12121 9267 5588 13172
"211402_x_at" 852 4822 2186 6045 1616 7365 572 184 192 613 12336 7646
"211403_x_at" 6301 5867 9716 3813 11303 6347 17139 8708 9562 20142 8444 14153
"211404_s_at" 1061 3379 1662 2072 2934 1885 1780 2829 3131 1247 3410 2826
"211405_x_at" 10384 8626 10183 731 7181 16960 4189 6721 2507 19134 13970 5382
"211406_at" 3543 2386 5399 15403 2223 7966 9421 2626 5450 7626 15346 6416
"211407_at" 14683 15980 16018 8620 5711 1168 539 5650 8674 8890 788 4032
"211410_x_at" 11106 10601 14453 11945 9993 13454 4632 11188 9275 10530 3975 14503
"211411_at" 10496 5859 12283 9768 9389 10802 13909 11696 11246 11638 10935 11056
"211412_at" 11190 13447 15527 11696 6982 15079 14648 14076 12481 15740 11764 13968
"211413_s_at" 8124 9077 9473 8388 7529 19773 9145 8738 11445 20524 14183 9958
"211414_at" 11363 7629 9118 2411 12786 14274 1047 6603 4328 13643 7472 12013
"211416_x_at" 14476 13671 16694 14886 7088 18119 4495 12160 2884 7416 14940 2769
"211417_x_at" 8911 5848 17057 8431 12318 17059 4197 14578 7522 15292 8130 13079
"211419_s_at" 11784 10799 12549 5701 6820 14418 216 8519 7506 9161 8957 8206
