"inst_2567" "inst_3429" "inst_3812" "inst_3895" "inst_4369" "inst_4547"
"200933_x_at" 13203 7597 10358 11690 12883 12974
"200934_at" 6760 4339 5116 8771 10410 3232
"200935_at" 2424 3076 5798 8270 2635 7977
"200936_at" 13208 20728 10366 11701 12891 12980
"200937_s_at" 11333 17592 19675 9172 10940 8731
"200938_s_at" 7806 9822 12772 13906 1705 11970
"200939_s_at" 10476 16835 17108 15828 1626 20630
"200940_s_at" 20248 21628 17657 2218 21091 8270
"200941_at" 10082 17598 5870 7807 17116 8434
"200942_s_at" 4397 20383 16080 7464 19691 18135
"200943_at" 9039 19728 6465 8910 8685 3480
"200944_s_at" 18708 17074 15487 19345 8652 17658
"200945_s_at" 2104 6210 13844 4584 5238 3691
"200946_x_at" 4610 3381 15962 6938 4502 9241
"200947_s_at" 3843 5228 5207 5332 6348 6543
"200948_at" 2359 2893 6014 7750 6789 8631
"200949_x_at" 10962 17537 7072 16007 11168 17885
"200950_at" 5119 19181 6554 18359 17047 8808
"200951_s_at" 1817 11728 9732 13865 12581 14827
"200952_s_at" 19453 14389 13157 15174 2952 5691
"200953_s_at" 3578 16076 363 11789 8776 19409
"200954_at" 11030 17760 5306 8122 3151 4878
"200955_at" 5913 21612 13830 9526 19798 19903
"200956_s_at" 3592 19427 5976 18997 20294 17722
"200957_s_at" 8467 8536 7235 19530 10839 18222
"200958_s_at" 9169 5382 4718 6237 6073 6220
"200959_at" 4743 19838 2161 17214 18842 17623
"200960_x_at" 8577 18245 14581 16068 11099 18376
"200961_at" 9715 4425 8830 8425 8422 4833
"200962_at" 6248 7075 3445 19921 19740 19847
"200963_x_at" 13237 18949 10400 11728 12925 19692
"200964_at" 8433 6912 6970 18614 7699 20013
"200965_s_at" 14907 19930 14255 16891 3706 11000
"200966_x_at" 19053 6596 14167 16593 9340 10393
"200967_at" 619 6634 3915 4052 8296 5811
"200968_s_at" 1406 4816 6666 4732 17550 9818
"200969_at" 2730 911 7677 1360 1882 310
"200970_s_at" 4598 1300 4800 2918 2035 2068
"200971_s_at" 5224 6243 5024 3544 3729 3066
"200972_at" 5065 7856 6148 20980 17934 3170
"200973_s_at" 4494 6336 16506 5601 18020 4174
"200974_at" 21203 2259 17353 2022 20722 2966
"200975_at" 7575 18380 8192 18802 17743 8715
"200976_s_at" 4307 3846 6972 6921 7865 5627
"200977_s_at" 3881 4137 4219 2563 5771 5558
"200978_at" 7958 6961 3800 15778 3460 7177
"200979_at" 4349 6246 6211 3673 3445 6762
"200980_s_at" 6966 6439 15498 16505 10269 9919
"200981_x_at" 18231 19387 15732 6649 16735 19576
"200982_s_at" 11052 1790 2390 6575 16608 2067
"200983_x_at" 14880 4757 15549 17014 8778 4751
"200984_s_at" 19558 7053 19695 17326 8733 19756
"200985_s_at" 7199 17223 21283 6852 20254 20617
"200986_at" 12566 11405 11773 14691 11452 14723
"200987_x_at" 4883 2414 18766 9606 9573 17171
"200988_s_at" 703 7774 19139 18332 18893 3248
"200989_at" 2168 3413 14937 2637 2365 6537
"200990_at" 19034 6183 15760 21036 6808 18271
"200991_s_at" 5079 5841 18729 16901 9591 19360
"200992_at" 5215 7775 14370 18669 16401 4539
"200993_at" 4818 6048 17917 7552 7102 8246
"200994_at" 6580 18454 17056 8349 5722 8745
"200995_at" 3674 5090 8274 16884 10505 8639
"200996_at" 8018 8089 15553 4736 8759 6425
"200997_at" 9051 5947 17513 9761 17523 19716
