"inst_593" "inst_611" "inst_864" "inst_972" "inst_1008" "inst_1066" "inst_1169" "inst_1228" "inst_1653" "inst_2688" "inst_4452" "inst_5225" "inst_5588" "inst_6187" "inst_6946"
"203542_s_at" 5009 243 9312 15962 17375 10971 16247 8008 14722 21515 3295 21961 19554 21652 18016
"203543_s_at" 10421 10530 260 3001 21243 6935 21701 9864 21064 17615 10133 4612 4981 20719 14364
"203544_s_at" 1953 15167 3311 1732 13637 4314 19116 4358 13636 1792 4206 3808 2878 2533 16015
"203545_at" 17785 18946 18600 18532 18938 19897 20711 15653 18322 20279 18976 18662 17044 19766 17218
"203546_at" 6283 15407 7012 2470 20619 18386 22033 5762 22236 19367 20169 20913 18261 18083 14489
"203547_at" 3685 19834 19675 14093 4468 9080 18796 9986 9815 18463 21887 13213 16975 10729 11797
"203548_s_at" 13314 7072 17839 12801 11058 15114 1537 7867 6293 7590 5725 13518 11588 7957 10724
"203549_s_at" 18159 17219 13188 13098 9021 13647 3814 13278 5622 6086 14466 6510 14222 8062 3179
"203550_s_at" 21994 21971 21355 15869 19646 21877 17210 18160 19113 15841 15582 20139 18104 21234 19661
"203551_s_at" 4530 16309 5162 5608 20930 16354 21347 17198 15980 19674 16575 20236 19886 18817 21799
"203552_at" 5080 21787 2931 1431 3725 2700 19127 4798 13265 15817 8376 1374 15621 6073 12801
"203553_s_at" 3378 14917 3074 3106 2513 2577 18726 18397 14968 16614 18039 4837 5527 8510 17317
"203554_x_at" 6723 13604 5681 4130 2422 1052 15181 7473 3168 7533 9272 6460 5105 6420 13555
"203555_at" 19114 2371 4155 3552 16509 16346 21252 2289 21690 19970 3226 21472 19607 18660 22256
"203556_at" 4730 17408 7835 1406 15097 19294 14334 5951 19130 6945 6227 19658 19260 6140 20813
"203557_s_at" 6434 4135 650 1202 4017 597 120 2332 1101 347 6150 1401 1251 313 2918
"203558_at" 10342 8121 869 3476 18599 15328 4621 230 8981 378 2159 104 407 12824 17898
"203559_s_at" 20837 13410 13956 7249 11122 6362 9011 11584 8004 10413 10212 9448 8695 4076 7407
"203560_at" 3606 13675 7707 16063 17067 3753 18064 16088 13737 5117 15854 17260 15542 10111 18520
"203561_at" 14242 7363 11704 6390 11983 13175 260 9665 5936 62 21897 8164 12604 61 11066
"203562_at" 5078 17897 1624 16032 19246 22115 16341 9209 21123 9024 9909 21956 17902 11655 11863
"203563_at" 12433 9880 19625 21045 17352 10338 4602 7226 3974 12522 1332 17544 15309 16734 10351
"203564_at" 4869 2993 2169 4505 18087 15607 3722 7570 18742 8229 20433 16885 13263 8643 15057
"203565_s_at" 8546 15093 2205 17487 15731 1902 1614 1824 19751 3633 5161 7226 5315 3452 16897
"203566_s_at" 18581 14648 4014 17993 20521 19546 20526 5182 18063 3208 9570 5536 13802 2110 20795
"203567_s_at" 10150 10059 18121 10898 10337 14003 13660 21188 11172 4299 15927 14136 10216 7770 4460
"203568_s_at" 825 13708 15764 7801 8275 9323 16220 20816 6874 3700 19938 14577 10601 8026 424
"203569_s_at" 22243 950 21428 20721 19699 19225 13682 6725 16632 3366 17283 15270 19223 2415 16046
"203570_at" 6021 381 1398 17656 19152 16076 5015 15662 21709 9855 19572 19129 3994 17425 16637
"203571_s_at" 8996 14078 18633 5362 17050 4258 4604 3518 20243 18270 16233 7436 15935 14814 12215
"203572_s_at" 19621 15653 5451 15715 20191 20942 14245 17215 20874 8780 20149 19890 16861 11643 19678
"203573_s_at" 19145 17748 18732 16202 18693 20917 20068 20736 21841 19100 8564 21069 19954 8816 20207
"203574_at" 21336 21372 8133 17580 19417 18747 14489 20768 15494 18176 19012 7089 14455 10349 15679
"203575_at" 16729 21429 6416 17977 21414 19290 16170 22050 19683 20455 20987 21626 20139 8512 15537
"203576_at" 20185 4514 6301 18654 17081 16620 18285 19334 19219 20663 15697 19586 16919 20832 12960
"203577_at" 19174 4443 4857 3761 16634 2552 19614 17179 14125 6470 5366 18083 3971 8788 15160
"203578_s_at" 4826 1704 1433 19174 13387 19270 3117 7142 14429 21613 5388 4393 15194 8745 17959
"203579_s_at" 5918 18188 3370 3609 3848 2982 20772 19012 14556 15404 18587 18984 19546 12109 20704
"203580_s_at" 16723 21563 19598 15611 19505 20977 20328 21616 21377 19605 8426 15507 21014 18887 18439
"203581_at" 18156 5518 4534 19869 18338 3023 21419 15455 17745 9504 18083 14877 18250 9255 20538
"203582_s_at" 7624 15807 1855 17327 17435 3718 17859 3366 20881 8345 18678 5500 13954 8299 19735
"203583_at" 5584 16000 5555 16788 16932 17812 21404 16586 18435 8514 8658 19325 13222 10158 18913
"203584_at" 1418 3756 1526 1149 2482 1040 17298 3524 3274 8763 4370 2439 2684 3646 13856
"203585_at" 9131 14258 3242 2320 17501 3555 461 6230 16083 10598 6226 15723 19294 19284 15046
"203586_s_at" 22148 15328 6601 7101 1186 6078 6464 17335 977 8455 16529 3923 17643 11172 4493
"203587_at" 11000 11658 15893 6603 6046 8020 6274 9736 12593 13008 12966 8550 6472 14515 9895
"203588_s_at" 3968 5378 19407 17508 15072 16267 17567 5578 17973 16232 9166 6595 13500 6726 19514
"203589_s_at" 22089 21163 7047 20402 21570 1272 15531 58 18265 17977 2205 3525 18315 2048 12154
"203590_at" 18719 14602 6211 20502 16917 2984 13722 16893 17150 7580 15236 5923 4457 5234 18636
"203591_s_at" 9479 8859 10610 10332 8283 9196 19548 10226 7376 18514 10520 10268 9067 3679 6951
"203592_s_at" 20348 22107 11188 18319 12869 15116 12207 21620 22032 18068 4094 5934 21629 21777 11708
"203593_at" 5660 688 7285 1436 19312 3376 15398 6931 2533 1819 5494 2528 14059 2051 17804
"203594_at" 1139 3182 1413 1059 1388 1262 3329 1293 1258 5642 3037 1149 1738 2630 2490
"203595_s_at" 5348 6552 5961 1963 13764 1711 12223 18757 18180 11521 20271 20842 4304 4866 22025
"203596_s_at" 10794 2071 21867 4436 20219 10731 7800 21556 19633 15072 9142 1975 546 19415 4800
"203597_s_at" 17644 20711 6261 22038 21861 17941 15832 17272 22097 19783 15300 4307 18251 10321 22028
"203598_s_at" 21462 20634 20860 22099 20866 19507 19096 6693 21825 16778 3215 7343 20971 18888 20561
"203599_s_at" 2478 21335 9213 18934 20074 21642 19084 18472 15552 17101 19575 6199 15837 9313 2020
"203600_s_at" 4427 15471 5411 1379 17008 20373 14217 16143 16146 7541 8804 4377 14549 6563 20473
"203601_s_at" 11734 12428 15864 11996 4823 5779 1871 15134 12597 21193 19075 14068 6982 428 4225
"203602_s_at" 3701 16007 1566 15891 15100 1218 14226 21125 3663 6479 7632 22277 18566 3457 21418
"203603_s_at" 12381 12238 13823 14923 10112 9262 21811 13756 11388 2839 13109 7711 10683 11200 5495
"203604_at" 17390 11366 3952 1677 19404 2266 15320 9862 13338 17859 50 19528 4083 19084 9887
"203605_at" 4397 2338 955 1534 2121 991 14784 3470 2355 8833 4217 1933 1653 4450 2376
"203606_at" 18676 19540 18795 15780 13521 15684 20565 7461 15842 19644 8573 15914 14789 18628 16759
"203607_at" 17996 20712 20204 20587 21043 21356 14016 19480 21131 5224 21147 21677 22025 18696 21481
"203608_at" 607 19117 6822 2945 19536 18316 21031 2008 13876 20247 7460 16530 19272 8985 19779
"203609_s_at" 10816 8182 21382 15376 1322 16217 6322 7153 1254 22208 6306 17421 17968 4420 14667
"203610_s_at" 14595 18465 14147 13681 8441 14148 13632 15914 12541 4576 16313 8191 18907 10869 1173
"203611_at" 7705 14353 21877 20376 21828 22146 20813 22081 20839 20295 20794 21799 21799 11287 21862
"203612_at" 21526 22211 21195 20659 21707 21107 20880 19654 20562 22262 4943 21136 20929 22214 22075
"203613_s_at" 8846 15584 5085 5899 15761 17749 18056 2318 17367 18064 8304 14848 17983 10614 13401
"203614_at" 2090 2227 1138 1135 2653 2926 15907 6424 1548 5806 977 2063 2150 3519 12206
"203615_x_at" 1839 2060 581 1053 3561 794 22060 19743 1377 8656 6989 2093 3576 18688 2957
"203616_at" 18519 18983 18562 18816 19143 19161 17705 19045 19775 8545 9574 18268 19047 6067 18154
"203617_x_at" 21554 21703 5179 3703 18202 2290 524 21583 2970 6663 2237 825 18144 2369 1145
"203618_at" 5059 1203 15557 14962 6473 12199 10899 13957 5964 2901 8493 14729 503 7750 11128
"203619_s_at" 10422 7438 14772 10102 10962 9142 11182 12848 4758 11439 14148 9576 7940 13013 6759
"203620_s_at" 18465 16431 21533 22209 20777 22127 3627 21411 17352 7088 21016 20658 19705 10795 13606
"203621_at" 17345 4046 20102 16142 15420 17600 16243 5773 14616 7199 15155 15347 13438 6752 15754
"203622_s_at" 19836 20704 18794 15727 17386 17462 22254 15998 21044 21891 17404 20954 18498 22152 20199
"203623_at" 8824 5436 5481 1082 17202 7575 9941 21067 4084 14871 18787 1219 21201 4605 15639
"203624_at" 150 5501 209 284 3054 113 18678 2152 21128 1370 2007 6812 681 3863 544
"203625_x_at" 19245 18728 20530 18861 20203 3284 15153 21687 19990 20042 17600 19317 17775 19532 20956
"203626_s_at" 8007 21046 3494 20978 1509 10751 13178 14588 11781 2490 21461 15449 2022 22102 8471
"203627_at" 2669 5528 3987 4909 16934 17338 3024 3853 14204 19201 6170 7099 14858 18721 15580
"203628_at" 19916 19069 2146 21620 19174 18828 13716 575 13919 8363 5729 6115 6093 20125 14306
"203629_s_at" 90 1663 7506 20559 14861 19473 16783 17290 3068 8439 18435 17200 4034 7521 19751
"203630_s_at" 8394 17072 18787 1359 14379 16345 2357 16235 4094 815 7435 5910 4800 4380 16726
"203631_s_at" 10053 11977 14868 7728 12418 12083 5238 8944 9217 11248 6388 12603 10009 14639 7438
"203632_s_at" 22033 21885 20808 17847 22134 22189 12145 18708 21938 985 7424 22050 16842 16999 20910
"203633_at" 5323 19612 18715 16837 17774 20349 20398 20796 20926 21980 15537 18529 20912 20592 21144
"203634_s_at" 20211 20647 20758 20787 15746 16719 14483 19587 20763 21728 17858 18504 18991 8609 21493
"203635_at" 17806 8686 19122 21989 16830 16231 659 7261 1961 6087 20309 22042 17924 4177 18774
"203636_at" 9485 6778 4513 9464 935 4160 394 20720 558 19512 16573 17739 22060 1861 14110
"203637_s_at" 13486 11243 14411 8837 5281 11354 13090 6570 12622 10570 16210 10425 1321 9825 9368
"203638_s_at" 29 67 1719 65 63 412 8534 9083 21 472 16483 59 287 17059 373
"203639_s_at" 3140 11713 4151 2222 389 92 11912 11288 33 8933 14855 879 168 16019 1159
"203640_at" 80 29 79 41 264 90 65 1160 388 44 652 71 137 22 766
"203641_s_at" 6122 1705 4648 1461 2128 17352 7733 9077 15380 11931 2535 4512 14890 12919 16394
"203642_s_at" 1731 3832 8401 4017 16908 16197 4971 1412 1598 7359 4912 1257 15418 11147 21083
"203643_at" 3081 19858 20735 16962 20506 22166 18072 19545 21922 21779 21359 15081 21486 21169 21889
"203644_s_at" 277 15855 2261 69 2025 596 2591 15588 13258 16162 660 319 12909 5016 1436
"203645_s_at" 6053 13955 16934 13716 4633 14108 6825 9346 9286 12707 11777 9684 12426 19720 9829
"203646_at" 1136 2928 6053 16528 3288 16493 13981 1056 14327 1658 16598 964 20322 1105 18529
"203647_s_at" 17737 17732 6573 18393 17207 16037 16962 4396 17007 16654 7300 5328 16064 7097 17220
"203648_at" 16770 18687 4295 4224 17795 20436 14853 16322 18513 19775 7047 19816 17523 9625 18038
"203649_s_at" 21787 19973 15636 7943 8395 9708 11976 7833 12719 14375 13629 10662 3735 21618 8940
"203650_at" 14070 7528 3518 2480 14602 11936 468 2681 14768 8600 6280 1649 1996 22161 1526
"203651_at" 7659 18613 7035 17314 19341 20392 13758 1869 19408 3533 20158 7314 16115 3392 19805
"203652_at" 7818 17844 18680 3994 19449 22263 21884 19854 21483 8491 18364 20646 20863 5288 18597
"203653_s_at" 4020 561 2258 15874 18077 2360 19574 2262 17685 7391 5028 5199 3824 4245 15190
"203654_s_at" 8495 1752 3382 2761 13946 845 14825 7141 2874 15397 5964 3906 4793 9006 15404
"203655_at" 4564 1744 20179 3451 20300 18613 13798 15383 19225 6708 15681 14900 18866 11402 13045
"203656_at" 4982 15466 5906 18744 19285 17552 18733 19737 14506 9371 7626 19212 19935 10881 18643
"203657_s_at" 21254 6086 11827 12831 13924 13645 12922 22087 12470 13312 18696 17218 3571 1748 10603
"203658_at" 6614 15606 20434 19030 20898 22174 4239 19648 15309 3927 17781 17944 18108 3131 2301
"203659_s_at" 8587 19646 6825 18789 4049 18878 18457 6520 18112 17095 19900 18961 14661 18706 18738
"203660_s_at" 7388 18285 19456 18731 19085 21203 16732 20758 19446 7381 7185 15671 16025 9308 16005
"203661_s_at" 4551 2214 19757 2564 9497 7104 2002 16726 17398 7931 968 21999 5886 22043 5135
"203662_s_at" 11541 7112 1899 19156 15749 6827 16726 13636 6187 4917 13481 2169 21879 19918 13054
"203663_s_at" 17557 13671 18587 4650 15536 4059 16868 6233 16672 8389 15572 7486 13831 10338 15745
"203664_s_at" 20559 19006 19761 19084 19141 21183 18432 19706 21065 19444 21081 21133 19716 19944 21226
"203665_at" 2432 14548 28 27 153 45 10787 335 501 3936 8767 10 179 123 114
"203666_at" 5330 21082 18895 21456 22032 22272 8247 10913 22023 14115 10867 21791 21840 17223 19986
"203667_at" 8507 2536 6572 16134 14537 3680 18956 3476 14651 6157 6589 6147 12695 7179 14491
"203668_at" 20935 3412 20739 17831 18514 12568 17105 1891 19461 8618 6161 16863 18020 5277 20884
"203669_s_at" 4576 1471 8611 15510 19133 12271 22165 1254 15908 16203 17095 4849 19496 21096 13242
"203670_at" 11644 13203 9992 8643 5267 14417 6933 14534 5771 14234 11048 8316 11389 8432 7089
"203671_at" 13967 20490 19499 627 456 15094 11643 20789 5228 21365 18252 9598 855 3785 10536
"203672_x_at" 4566 1491 4781 16188 2679 17149 3227 6580 999 16015 7484 3936 4511 10144 12490
"203673_at" 21671 921 17340 9677 6281 14295 11511 10703 5022 16403 10103 14260 10194 18362 4097
"203674_at" 6256 1956 1434 987 3792 2175 2467 5330 1693 6940 3622 3288 2161 4948 12838
"203675_at" 50 23 144 100 240 59 15348 1787 836 16938 360 114 153 3324 90
"203676_at" 922 16238 5229 16237 1048 16337 1950 18791 16265 2369 15149 3537 325 2291 457
"203677_s_at" 9372 18926 7711 5646 17414 15497 15906 3137 17350 7938 7783 19021 12818 6487 17591
"203678_at" 4971 21990 22038 22106 16326 20788 2972 4131 22056 5245 20320 20322 21878 2107 19815
"203679_at" 21005 15598 4008 5135 13363 15485 981 922 15204 5032 5385 16414 5428 2026 12709
"203680_at" 2359 16298 7078 3630 13825 17803 19504 14200 17269 6969 5311 19654 15987 2537 20396
"203681_at" 12372 9352 12485 10298 8232 8280 7869 10279 7587 10199 12395 11943 9478 12925 6251
"203682_s_at" 3966 15118 3576 19791 17136 1465 13583 3947 2855 2984 4203 17302 15938 10901 13637
"203683_s_at" 20885 18751 6044 19272 17747 13136 13146 2858 16180 21778 18716 5110 3525 21543 12303
"203684_s_at" 13698 8713 16460 7760 12440 13195 13544 14350 5828 21825 14514 12043 12536 8891 8319
"203685_at" 20747 21480 1102 17071 15026 17558 20332 11886 18597 21813 20695 3576 18999 21896 2686
"203686_at" 8613 2089 4947 18948 17273 16064 3586 1659 13300 17914 8285 7287 15357 7860 14520
"203687_at" 4321 8253 9527 8787 6926 5793 12616 13393 7229 10145 13035 10468 8797 13354 5649
"203688_at" 7441 1772 3497 4385 1870 17463 18351 18824 13988 15308 1821 3855 2209 9697 21483
"203689_s_at" 18774 21262 7008 15697 18000 19947 14347 20149 20106 3686 3169 15191 4808 2115 20323
"203690_at" 170 2181 3123 15922 13420 17248 21224 2649 710 4402 15289 1227 3479 2543 20087
"203691_at" 16401 13408 13672 6278 11747 11623 5768 4301 9337 12581 17386 9388 6895 15248 11111
"203692_s_at" 19031 17185 598 19380 1306 17250 1880 17725 19767 19759 5569 1168 2176 12293 15628
"203693_s_at" 5275 17381 6201 4807 17326 18661 13666 3559 13692 7522 4658 1404 5522 5682 2507
"203694_s_at" 3913 15412 9046 2438 17101 719 18090 15901 19153 7849 2638 4535 4875 10476 12279
"203695_s_at" 2727 10552 17862 12036 12782 6308 15050 7200 6289 2586 17577 5903 10116 18240 8831
"203696_s_at" 20302 19999 20282 17965 19679 19964 2214 18679 20701 17968 20928 18661 17170 9561 19686
"203697_at" 14364 10990 11977 13734 8945 6304 5981 14071 5085 9777 6380 14475 12295 13576 4261
"203698_s_at" 13369 7667 18447 15031 5754 5034 9324 12160 12804 2420 20708 12355 7651 15927 4608
"203699_s_at" 4574 17483 405 20364 2829 6895 7949 130 965 13702 13378 169 399 15632 18462
"203700_s_at" 507 14390 2888 4736 20706 7371 10029 1561 212 14892 10632 18943 425 14860 15260
"203701_s_at" 22075 4793 8011 21651 21038 18396 20202 20916 19348 19349 16762 21081 20553 19142 16801
"203702_s_at" 465 10538 21516 17520 2666 3435 3739 19878 18981 15378 9621 6084 17362 8188 15236
"203703_s_at" 481 8077 16791 6738 9799 10746 5332 5718 9904 13149 1070 17335 20031 14641 10935
"203704_s_at" 7701 15780 2314 1604 16465 17709 15052 1666 1749 4529 747 4955 5864 2965 14774
"203705_s_at" 3110 4783 818 5758 2729 2952 1063 21123 588 3087 9258 679 835 21589 15507
"203706_s_at" 758 1071 848 1575 13440 2752 10089 5347 1767 22129 6191 250 963 22101 586
"203707_at" 7516 1423 3109 3794 2591 16568 14511 1015 2562 7288 5590 1325 1512 3677 2510
"203708_at" 12240 13222 15044 13619 8783 8596 13 1820 7235 33 106 9564 11395 14 3592
"203709_at" 2121 19323 3412 19720 686 16055 21124 20196 3376 20048 6988 17365 13038 8833 2946
"203710_at" 13267 9480 3387 21662 14499 15286 2540 4557 5751 6450 5844 20019 21684 2984 8290
"203711_s_at" 2124 2666 1657 2400 1375 457 283 591 179 573 672 1707 2661 107 14248
"203712_at" 18028 3481 8627 5735 15229 3031 19453 5047 13287 19418 5020 16888 12779 19801 18467
"203713_s_at" 3757 4891 18960 16401 15726 15471 13959 20676 18722 5388 6695 5340 14403 2303 16630
"203714_s_at" 8288 5299 5361 16204 17658 18616 17699 7247 2718 3909 7705 6695 14603 6698 19385
"203715_at" 8158 1134 2396 4157 13981 17443 16204 19161 18308 8603 9168 15381 15192 8165 18470
"203716_s_at" 13040 9579 20132 11987 3400 5113 9310 4210 12121 11057 17170 13099 9631 6636 4675
"203717_at" 19040 8324 14668 8631 3812 6448 9984 2845 1324 11825 2176 2708 15747 9266 3149
"203718_at" 20194 17529 3507 19788 21342 17432 4126 19965 13642 6675 15645 21381 12876 4304 21273
"203719_at" 3527 20076 7343 17275 21965 938 3265 1167 19434 8621 16918 5448 3807 4146 16887
"203720_s_at" 17261 195 6508 19223 15226 2978 14335 18691 13682 16618 19685 16773 13599 8922 13999
"203721_s_at" 8562 18035 18593 18068 19876 17637 20532 16768 18632 19455 16876 19159 18459 18991 20369
"203722_at" 6253 21403 2409 2544 21530 4150 13206 11059 4069 19796 2634 3465 16790 1314 18685
"203723_at" 8625 22225 21693 16331 22005 2218 14230 4340 22062 2388 21693 7315 18057 21877 378
"203724_s_at" 14719 10945 8251 2237 570 7662 9671 4558 9651 128 1915 21708 3464 19552 8557
"203725_at" 4660 16999 134 155 386 184 17161 19567 1437 19199 18853 521 934 20580 12540
"203726_s_at" 12566 11451 20701 17388 18026 20808 8339 18923 17277 10593 19983 21926 15308 15803 18632
"203727_at" 3697 15504 1977 19205 2826 17411 19032 19586 20930 22186 19285 14931 16511 20789 16056
"203728_at" 7045 17980 9308 21610 3789 21616 1988 4545 21218 3018 18881 15822 6438 6615 21434
"203729_at" 14948 7312 11481 10599 12450 7195 16698 17802 6544 7113 9110 14180 17866 9630 1530
"203730_s_at" 21074 549 1635 16981 3452 16411 20434 16969 14526 1585 17518 5291 2299 1246 13962
"203731_s_at" 20122 1235 4145 16685 3750 12948 1510 21278 2549 19232 4238 3092 14113 3387 4723
"203732_at" 17215 15670 4997 15741 17977 19807 4268 6246 17690 5489 9262 16026 13644 2902 20185
"203733_at" 20588 14929 7346 3787 21955 3627 20304 16626 21525 15738 15834 18410 19296 20523 16605
"203734_at" 18891 16801 5359 18990 15533 18500 21796 21303 14356 20185 18970 15343 2630 9539 14044
"203735_x_at" 19082 19930 21793 3642 931 16332 19788 7213 2894 8989 4782 3395 16685 7363 848
"203736_s_at" 8045 10033 13943 21088 2646 12357 9537 6191 835 11105 15368 5458 17698 11396 4889
"203737_s_at" 19440 22165 21465 21437 22143 21712 20724 19890 22265 22006 7033 21810 20355 21855 19083
"203738_at" 8239 5422 5391 3390 13842 3931 18424 4803 14365 9095 8625 5024 14220 2429 21488
"203739_at" 2654 16927 19952 15664 14100 19353 21814 3875 18514 7202 16960 5298 16544 9599 21505
"203740_at" 9428 13555 20020 17065 16781 18678 14995 18239 17587 16707 17290 19014 16696 6758 20586
"203741_s_at" 824 2956 137 96 142 1717 1039 311 17 242 63 12 83 286 473
"203742_s_at" 7567 4195 19204 18911 19703 2563 16379 20428 21813 18876 3442 2304 18705 19489 20964
"203743_s_at" 4226 4155 4556 4537 14411 2917 21196 17593 17034 18022 8541 3284 14355 11253 16308
"203744_at" 6512 16341 6207 3637 15202 15477 546 916 16042 2751 8674 20936 14260 961 16755
"203745_at" 19786 13918 9081 17506 14881 17438 18901 20021 19132 20842 18647 14949 16277 11359 20251
"203746_s_at" 8489 5166 6964 5442 19001 17631 16996 6992 15476 19180 8824 17783 16235 19360 19862
"203747_at" 173 18800 3825 19379 20601 18677 8725 11775 22199 14593 12455 1335 13935 17360 7460
"203748_x_at" 6713 22192 2750 4147 17227 17380 17591 21602 17366 16099 21271 6070 16134 11039 16382
