"inst_595" "inst_622" "inst_662" "inst_841" "inst_958" "inst_1715" "inst_2865" "inst_5084" "inst_5509"
"202091_at" 15358 11337 18260 8394 1620 10733 21310 18144 21655
"202092_s_at" 18639 14552 18742 20034 17156 2560 11646 6330 5543
"202093_s_at" 17342 20817 15516 18630 19792 262 17389 16674 4601
"202094_at" 16592 21391 13553 22071 21941 18325 21469 17447 21107
"202095_s_at" 19025 21838 19305 20273 21936 21776 21266 15964 21110
"202096_s_at" 6527 14890 4803 19780 2970 15997 11301 17045 3711
"202097_at" 15764 20475 20622 21035 21615 4085 15438 15978 17738
"202098_s_at" 2685 15383 14649 16221 13500 433 10409 2164 5855
"202099_s_at" 10399 11318 10672 12904 6050 10610 7865 11318 8789
"202100_at" 19395 17458 20148 19572 17682 3285 19479 15737 18296
"202101_s_at" 862 1868 22277 20270 17762 18923 20353 1949 21003
"202102_s_at" 19031 20632 15180 20566 17220 16738 14073 15152 16868
"202103_at" 19265 18370 19409 22034 20163 17128 22226 4477 16177
"202104_s_at" 19564 21361 21784 18735 15542 15630 18889 15428 2518
"202105_at" 19138 14335 3708 16826 13354 1899 13116 2451 3671
"202106_at" 20389 16162 3726 18879 19993 439 14246 4939 13466
"202107_s_at" 18673 16746 20075 17840 18581 19080 16703 3274 4961
"202108_at" 4094 16940 2498 2413 2420 20458 14554 15937 2492
"202109_at" 20358 19971 5434 18372 16552 3125 16973 16390 3908
"202110_at" 16388 18440 15703 3780 14653 4637 10753 6188 14271
"202111_at" 18883 14303 1038 20767 16250 329 21484 4497 18615
"202112_at" 11092 7256 6252 12999 11778 12604 8632 12139 8316
"202113_s_at" 16407 20936 13571 15633 17218 5885 19380 16848 18342
"202114_at" 17113 1889 1491 15419 14717 18323 21597 6813 18491
"202115_s_at" 17025 18885 16132 17261 14234 21873 21463 6422 13989
"202116_at" 17467 14474 17911 14977 13419 18345 13828 20378 15629
"202117_at" 15395 16758 15511 3274 3792 4600 14349 14583 13444
"202118_s_at" 16805 21552 14616 17880 16073 21744 20079 17335 3732
"202119_s_at" 17232 18253 13375 18150 16092 2044 13007 14452 16925
"202120_x_at" 14894 17570 4558 780 417 17903 2024 14630 2296
"202121_s_at" 2785 15477 2223 3882 15278 17263 11186 6814 13299
"202122_s_at" 21309 18843 18279 17828 20848 4357 20902 21392 22132
"202123_s_at" 7323 17710 19379 18272 20059 157 14377 14952 20364
"202124_s_at" 15068 16918 1244 19795 17866 1101 16886 17948 18403
"202125_s_at" 16861 21283 13620 18166 20326 4034 12703 6361 5998
"202126_at" 22222 21743 22171 22127 22247 17173 21931 19498 18778
"202127_at" 17241 15107 2537 3922 20950 6005 21012 15317 17008
"202128_at" 6430 17102 20654 18627 17089 19881 15757 17461 15796
"202129_s_at" 4354 21103 20721 15911 19866 17821 18179 15335 17842
"202130_at" 18738 17378 20620 16069 3676 4616 19329 19271 19130
"202131_s_at" 19384 10206 15701 16322 17006 21899 21747 21952 19262
"202132_at" 3452 2661 19342 18655 1096 7584 17739 18333 15347
"202133_at" 21831 15360 13648 2410 1318 8354 10376 7096 3343
"202134_s_at" 4767 2473 18668 20110 1550 15114 16911 20812 4611
"202135_s_at" 5723 15101 14317 1004 376 1011 10423 15869 17406
"202136_at" 7248 14279 4178 15032 17908 16099 13576 18014 16319
"202137_s_at" 15084 18013 1481 20460 18038 17868 18642 17872 20366
"202138_x_at" 16446 20047 15973 15322 18135 4522 15786 5732 17463
"202139_at" 2074 16644 1352 1786 3599 19278 11474 2871 2201
"202140_s_at" 16134 15513 2564 3156 3376 1465 17563 18576 15973
"202141_s_at" 6796 13959 2838 14731 14324 5632 13802 15157 17065
"202142_at" 2498 18504 14209 4916 14863 2489 12596 14842 3303
"202143_s_at" 19326 14902 16080 5366 16413 18727 15301 3953 14404
"202144_s_at" 15990 19315 15790 15457 15928 18686 15335 15918 20001
"202145_at" 16061 15287 16755 16980 15065 7945 17852 6740 2517
"202146_at" 517 17293 3197 17178 3615 1082 20380 19820 13682
"202147_s_at" 1190 17876 19227 17879 17891 3465 20468 20937 16889
"202148_s_at" 19230 15209 5102 1842 18652 18239 16580 16985 3704
"202149_at" 1274 7103 17863 21356 20384 2531 21882 118 22100
"202150_s_at" 16008 14918 432 21127 1162 4493 20089 18899 18007
"202151_s_at" 4648 21009 14244 16875 14847 2539 16320 5297 2573
"202152_x_at" 1787 19864 19 21260 2337 18675 16490 19925 5739
"202153_s_at" 21260 21890 22126 21421 20401 22113 17515 16869 18872
"202154_x_at" 16633 19087 5215 19801 15343 1492 15994 3844 13379
"202155_s_at" 4139 19813 21090 2470 16836 18312 15672 20336 3501
"202156_s_at" 14741 4825 8330 7186 7361 18177 7490 9446 9561
"202157_s_at" 2734 7179 7316 8638 9574 18224 4446 8070 10440
"202158_s_at" 8574 4245 7251 12455 12202 21955 19753 402 150
"202159_at" 21436 20010 21707 21775 20280 16715 19732 7203 3138
"202160_at" 17552 21906 5199 22117 21530 4728 20733 17857 14623
"202161_at" 5868 14172 3652 5223 15102 1951 22224 2449 1864
"202162_s_at" 2445 16898 19792 2658 15122 20864 17396 17338 18527
"202163_s_at" 1003 1650 1088 16513 2986 22260 12262 20304 4852
"202164_s_at" 5141 19393 4566 3212 15350 20118 14016 7236 17092
"202165_at" 15402 15989 482 2011 15211 4047 17937 18589 13377
"202166_s_at" 3900 1912 3310 4393 16635 19807 15130 6877 18036
"202167_s_at" 2797 18218 20730 3509 3506 3344 13605 1535 5297
"202168_at" 2567 13838 1462 3570 15243 19603 15058 5145 14500
"202169_s_at" 3380 819 16831 3970 17093 19465 17477 6687 15307
"202170_s_at" 5771 15147 17833 5269 16003 17290 14872 19164 17784
"202171_at" 2542 16708 21832 3280 3873 5660 15724 19769 14048
"202172_at" 1099 16175 17939 1059 16136 18965 17021 16378 4782
"202173_s_at" 16063 20735 21033 16012 2603 16638 14859 5389 17532
"202174_s_at" 19374 14826 3852 15112 20580 20977 17550 19516 4022
"202175_at" 3972 1329 2802 5422 917 4661 17584 20343 2060
"202176_at" 16628 21985 17227 20563 18420 5772 19070 2492 4753
"202177_at" 10705 13153 2388 5092 155 6421 592 2991 21536
"202178_at" 15150 1885 2648 2165 15451 13741 12229 15908 15921
"202179_at" 19824 19093 16528 19679 17602 17046 13830 5917 18249
"202180_s_at" 6091 14469 14963 8354 626 5601 2061 7003 4060
"202181_at" 484 18561 1485 246 86 3259 10180 1413 6121
"202182_at" 20672 2472 16884 16778 22203 3899 17379 11796 22282
"202183_s_at" 21387 21012 20132 21750 21202 17656 19576 20442 17585
"202184_s_at" 6005 19633 17856 20137 17302 20002 20735 19291 18282
"202185_at" 7518 19961 18869 20230 17819 5321 15063 4120 17982
"202186_x_at" 12793 8019 8325 13880 8000 10582 5541 20541 2162
"202187_s_at" 17975 20812 14834 17497 20895 4758 20994 19476 14398
"202188_at" 19394 1609 15407 18488 17561 18804 18392 17224 5292
"202189_x_at" 16590 17801 17930 18956 15664 2017 17354 15997 5916
"202190_at" 20247 16560 18443 18435 15342 5176 18529 19482 2466
"202191_s_at" 14626 13411 12633 11990 2806 18326 19028 261 8773
"202192_s_at" 21335 692 2196 6296 12074 21558 7794 8309 6887
"202193_at" 4095 15775 10925 14842 1921 5712 12827 994 15475
"202194_at" 19713 14046 14684 15840 17969 4121 17903 15729 15277
"202195_s_at" 3109 20572 4191 2300 3332 5937 21794 6998 18653
"202196_s_at" 13844 7543 8824 7575 5213 11521 3843 10390 9988
"202197_at" 5436 1741 14791 16939 18821 19203 19178 20135 22084
"202198_s_at" 638 6299 21923 2919 7966 9198 17552 17207 11095
"202199_s_at" 7317 17933 16638 20363 19991 16314 21555 21334 17557
"202200_s_at" 21187 22174 16313 20392 21650 18441 16495 14356 5879
"202201_at" 5584 15696 1531 4703 13638 1416 10755 4532 1153
"202202_s_at" 14099 12854 11085 9888 12099 13869 8726 16900 7775
"202203_s_at" 3658 21116 19815 21313 21965 2379 14624 21607 15939
"202204_s_at" 15156 20024 15513 1710 18830 17090 12637 1327 1497
"202205_at" 293 20460 20842 2550 16262 22034 97 3369 16751
"202206_at" 2968 9824 17077 16400 18771 2338 1765 21089 22220
"202207_at" 6347 17997 14986 17910 14345 19298 14435 18993 14293
"202208_s_at" 13706 3382 14396 1180 14012 15303 861 20835 812
"202209_at" 20441 16584 4290 14951 16212 18269 10069 2831 5219
"202210_x_at" 22276 21574 21690 16734 1388 1716 12145 3476 12442
"202211_at" 6375 14230 13442 1069 15060 17984 11490 4610 683
"202212_at" 20923 19361 18930 17733 20335 4134 10818 14123 2000
"202213_s_at" 3751 14924 18038 5566 17892 19679 13260 3041 15158
"202214_s_at" 3574 1998 3763 17507 19366 4537 18384 6432 17878
"202215_s_at" 3041 21881 15791 4206 17293 15753 18094 19310 21944
"202216_x_at" 4173 16441 18352 14864 2689 3667 16914 18111 20405
"202217_at" 3412 19416 19977 18672 20288 4548 11448 474 5016
"202218_s_at" 18772 706 1137 675 14595 19394 14255 2511 3803
"202219_at" 2578 20054 17715 20424 19832 20526 2065 16041 173
"202220_at" 17688 21973 18456 21347 20801 17710 19356 5380 19141
"202221_s_at" 21098 6888 3924 20709 21689 20408 21325 20959 19186
"202222_s_at" 10147 8411 13097 7081 8743 15673 4937 19556 19731
"202223_at" 19322 19385 18887 3256 19099 1783 14062 17895 17482
"202224_at" 14936 19199 21348 19921 20611 2176 16616 17742 13427
"202225_at" 18785 16883 16097 20429 16404 21896 15080 14974 18914
"202226_s_at" 19453 18023 21997 21308 19922 2484 18314 19544 14816
"202227_s_at" 15581 14748 2678 4656 3317 19602 20881 18266 19055
"202228_s_at" 19779 1082 3979 19173 15008 20336 17457 16060 17243
"202229_s_at" 4247 12617 20856 9583 9527 7719 2523 8262 12400
"202230_s_at" 19461 20371 20937 20198 18744 19047 19654 6809 19128
"202231_at" 6283 20941 15184 15488 15860 16800 13221 5326 13757
"202232_s_at" 4413 22100 16345 17111 20031 20248 16107 18176 17643
"202233_s_at" 18482 2194 3455 4269 14501 4439 11312 13999 14390
"202234_s_at" 1248 9262 2836 18366 21221 17469 15889 6784 18151
"202235_at" 13877 5194 18122 16936 4030 20810 10907 4056 5981
"202236_s_at" 6013 18420 4453 17867 20033 5314 15545 16211 19964
"202237_at" 9553 6725 2384 774 12364 15028 9806 17814 10520
"202238_s_at" 9510 11150 10670 8235 7629 13954 2958 10336 8041
"202239_at" 5755 18599 13730 16116 15202 21560 16116 7291 17397
"202240_at" 22279 22278 22060 22269 22266 22279 22282 22244 22200
"202241_at" 3207 17629 4441 17683 15496 1494 17170 1757 5013
"202242_at" 9030 3753 14697 9292 12829 11270 6904 1335 11448
"202243_s_at" 1510 14321 14873 3252 14457 2954 10510 5378 5919
"202244_at" 4673 15573 16747 3665 3272 17252 2736 14209 5328
"202245_at" 17634 15026 3151 16690 13529 21033 12516 1778 15113
"202246_s_at" 17023 14339 14154 14786 14790 19542 12127 3657 4021
"202247_s_at" 5840 13991 2964 3408 19812 6025 16747 22096 41
"202248_at" 17872 16621 1085 20840 3923 15743 21974 2943 14710
"202249_s_at" 18266 18269 2052 21778 21784 5970 15317 19862 6177
"202250_s_at" 19896 15419 21665 4786 18425 19591 11742 20229 1133
"202251_at" 21156 20509 19621 19644 19617 17386 20808 19807 16908
"202252_at" 19152 16590 13213 1855 14138 11331 10556 15061 13897
"202253_s_at" 654 18597 4759 21095 17488 20066 12695 2275 16781
"202254_at" 511 11759 16235 1524 14132 13067 63 6255 1704
"202255_s_at" 19615 14056 18076 3506 1294 11647 12234 20060 20648
"202256_at" 21066 21450 22239 21361 21970 2333 21197 17484 16729
"202257_s_at" 5139 2441 748 4923 2391 21306 12356 4583 4247
"202258_s_at" 20825 18951 17963 5685 19732 3784 1640 18408 13919
"202259_s_at" 2460 12242 16245 4047 17076 20250 10952 2557 15635
"202260_s_at" 890 1984 18523 2108 2593 536 11739 7293 15812
"202261_at" 17470 18364 4122 18133 16521 4900 13595 17476 14873
"202262_x_at" 20365 20507 3822 4868 3445 20297 12399 15742 14635
"202263_at" 1245 15257 17125 2769 4046 4927 18922 1499 3715
"202264_s_at" 21583 2488 18175 20836 20058 2815 20459 21385 13365
"202265_at" 16319 19972 19837 19791 21922 19271 19012 18596 19708
"202266_at" 19747 20264 15310 17666 20446 19168 19616 16546 18284
"202267_at" 6031 3357 2973 12482 6682 12266 2173 5558 18321
"202268_s_at" 5393 18404 2831 17106 18244 20161 13958 15405 17341
"202269_x_at" 11578 7581 5790 2025 5029 8389 14274 21777 11081
"202270_at" 13347 12907 6345 8141 4501 11098 5093 12598 10390
"202271_at" 2338 874 17397 15969 20377 2027 13710 13958 16063
"202272_s_at" 5122 21523 19579 20803 18937 5770 19397 19488 20532
"202273_at" 9744 6294 10476 7310 12075 11811 5537 13048 6927
"202274_at" 4043 2087 2493 14188 6701 13258 12982 14626 2637
"202275_at" 1187 2694 18435 2625 13989 18639 12914 2730 5254
"202276_at" 6435 15993 3392 4919 15107 3706 16700 17161 15995
"202277_at" 3787 19977 4817 15881 19261 19994 19047 14366 17471
"202278_s_at" 7565 16061 1479 3483 16640 16623 18573 6647 21807
"202279_at" 18290 2035 16233 16521 17059 4914 14648 15295 14201
"202280_at" 12076 8903 10149 13117 10107 10509 7781 11296 6852
"202281_at" 21982 22057 1603 21105 17238 21693 11776 17460 5546
"202282_at" 15073 14373 17138 16285 14979 19034 10493 15639 6057
"202283_at" 10181 9759 11356 948 2259 9117 2818 13083 11710
"202284_s_at" 2 4 1460 1 4 26 2945 883 4649
"202285_s_at" 8517 11016 5758 6269 7975 11685 6239 7439 7366
"202286_s_at" 6139 17420 2847 3993 1612 11045 10943 5887 3871
"202287_s_at" 9434 8157 11157 12793 8612 6488 6491 12999 8516
"202288_at" 1458 16148 21463 4094 21103 5581 15573 20971 3156
"202289_s_at" 15906 126 16949 20545 20533 6619 18296 18032 20892
"202290_at" 18051 13926 4005 2389 16399 5006 15727 4848 20210
"202291_s_at" 21793 16686 7302 3544 17548 11567 12749 9536 2553
"202292_x_at" 5295 18846 19264 19051 14753 17277 12665 4489 15209
"202293_at" 21239 1408 17197 18771 22052 21597 21789 20392 21544
"202294_at" 17277 21430 19207 20494 20358 17767 18000 20244 20599
"202295_s_at" 15107 1881 15165 19608 2976 4036 17297 15721 3931
"202296_s_at" 7354 18703 16415 19866 17519 17328 13772 16143 4799
"202297_s_at" 18896 16003 700 19255 16546 4573 14491 6951 4464
"202298_at" 19242 16412 4919 5237 2527 20386 14733 5871 4057
"202299_s_at" 18678 16449 3117 17761 18065 18644 12801 6786 16904
"202300_at" 15802 17673 13576 18873 15935 2973 17094 15284 3606
"202301_s_at" 19329 19869 14895 16063 14982 4774 19637 21664 18480
"202302_s_at" 16325 16549 13150 16615 17603 3278 18695 16679 13768
"202303_x_at" 21556 18827 5293 18334 20478 18438 18905 18823 20385
"202304_at" 2805 1201 4296 1057 13550 20529 13927 5753 2720
"202305_s_at" 16476 20868 22236 15465 3031 19780 15946 5076 16120
"202306_at" 6077 2560 1880 5117 2840 1570 15360 3924 17300
"202307_s_at" 180 12515 1098 28 38 1102 787 1425 5675
"202308_at" 1257 2197 15704 2029 1253 5655 13978 1738 3876
"202309_at" 19849 14947 5131 14735 15721 2226 12886 3981 5255
"202310_s_at" 18091 10815 17099 21140 12239 9329 1207 3232 12872
"202311_s_at" 7710 8469 12772 9833 6910 14727 3354 12813 7422
"202312_s_at" 21439 13308 7175 3639 9498 5941 431 15169 15208
"202313_at" 19874 17843 15377 20321 19904 4018 15971 14841 18188
"202314_at" 15523 980 844 17493 18378 19700 19186 6171 17310
"202315_s_at" 5939 14768 3577 15398 16431 1703 10696 14663 20770
"202316_x_at" 19972 14419 15697 2382 18000 6661 18131 20623 15914
"202317_s_at" 6070 19797 4988 17490 16780 18260 14944 16467 18586
"202318_s_at" 17263 18304 21394 17110 15155 20928 18451 17580 18093
"202319_at" 1158 12744 8235 22220 21867 21361 15802 20430 21832
"202320_at" 16324 18707 18179 16297 15782 12934 15944 15783 13675
"202321_at" 20463 11950 19499 5668 16443 3314 14311 2324 16602
"202322_s_at" 2986 15521 2810 4707 2179 3011 15254 5553 5375
"202323_s_at" 6199 17520 4068 17631 15405 648 17475 18698 14069
"202324_s_at" 15604 18020 2692 18401 18432 17392 12407 2652 15666
"202325_s_at" 18321 15973 3681 16020 16700 18096 13333 3998 14862
"202326_at" 7157 20061 18570 4037 19854 20108 13277 5061 2180
"202327_s_at" 2219 2925 2111 13609 5654 17296 1643 9879 10523
"202328_s_at" 927 431 22201 18994 15433 3017 11248 21448 841
"202329_at" 20767 19796 20580 20746 21265 22044 21255 4298 6305
"202330_s_at" 5409 21049 19765 15352 15814 1163 2441 3491 4043
"202331_at" 18359 17434 14966 3284 200 19948 16409 15902 20062
"202332_at" 19369 7109 21000 3412 16746 20016 18281 13764 18032
"202333_s_at" 2889 14650 1249 5380 13539 3658 19604 17046 4636
"202334_s_at" 18857 18942 13259 19560 20835 20583 16625 18842 14658
"202335_s_at" 10410 9240 10913 10333 2545 7887 16017 10464 4764
"202336_s_at" 5050 16443 3838 5280 16012 17684 16979 5476 14671
"202337_at" 7167 17398 16511 17531 18505 4206 14798 5897 2921
"202338_at" 3429 20220 21140 1158 15099 949 20301 4162 2977
"202339_at" 10379 16366 11063 13353 1399 7938 674 99 99
"202340_x_at" 15318 18969 16760 8337 13526 120 1525 899 21334
"202341_s_at" 255 10392 5575 1000 3348 9227 898 15028 1711
"202342_s_at" 826 11915 198 5126 14097 7860 16138 18357 907
"202343_x_at" 3299 1566 13160 4122 2607 18507 11362 6752 6050
"202344_at" 19859 15065 14540 21134 2007 12637 22195 21544 727
"202345_s_at" 19605 21544 4851 20869 19762 22197 16134 14982 16439
"202346_at" 16290 17749 16457 17991 21295 19293 19713 13780 20026
"202347_s_at" 20721 21057 5316 18547 19634 3921 14281 19633 17141
"202348_s_at" 15533 18755 13746 18092 19103 20861 2683 14822 5890
"202349_at" 6486 20876 14931 19754 21419 4456 13398 17014 13572
"202350_s_at" 20182 19504 14714 17906 16087 6280 16902 6476 6192
"202351_at" 1890 17626 16295 18605 14265 3853 19974 4212 17357
"202352_s_at" 18788 21336 17658 18538 19419 17492 15136 17522 16164
"202353_s_at" 18292 21202 20082 20212 21717 19572 12190 14672 16716
"202354_s_at" 20147 1084 481 14820 14406 20463 20025 17770 3870
"202355_s_at" 18952 19284 16363 15680 13531 2465 19905 18442 6158
"202356_s_at" 21772 1962 17310 19642 19239 3900 20610 16604 17836
"202357_s_at" 13536 5551 5813 7250 12627 7070 9533 8881 9948
"202358_s_at" 6233 19146 667 20571 20070 15852 12245 3777 15919
"202359_s_at" 59 10633 15953 21385 3661 1063 15443 17332 2694
"202360_at" 16732 19732 4915 16300 18240 20883 15955 18907 17768
"202361_at" 18208 17992 16977 2963 2026 265 12404 3357 5087
"202362_at" 17978 650 5500 16596 19362 19697 18533 18601 3766
"202363_at" 14368 8072 3916 3834 12546 12971 9875 18110 10701
"202364_at" 1425 17014 1642 2516 3696 20850 12494 16178 4703
"202365_at" 3088 1658 15222 20122 20641 863 14270 5595 4655
"202366_at" 21122 218 13764 882 1042 988 11669 225 296
"202367_at" 4753 1075 718 2774 15403 18620 21073 1644 18222
"202368_s_at" 2497 2335 18890 19066 18210 5768 15296 4482 20242
"202369_s_at" 18429 17713 19158 18198 21293 2079 16088 3271 5614
"202370_s_at" 21330 21548 20162 21637 21474 5540 19683 19998 17615
"202371_at" 15195 19837 5064 15554 17736 12278 14912 5766 14839
"202372_at" 20696 7135 18239 5063 18460 3663 15182 4648 20193
"202373_s_at" 4010 20240 13641 16028 3268 19571 11644 3694 17318
"202374_s_at" 5875 16797 4712 3170 17559 20127 13445 14189 21315
"202375_at" 37 11232 19610 3636 1247 2040 21085 21767 3024
"202376_at" 3964 15386 20198 1774 2758 13460 2071 10345 4856
"202377_at" 6537 16341 3255 15319 13599 21194 15126 15304 14383
"202378_s_at" 16215 17349 18683 19814 15708 1115 15036 13824 5279
"202379_s_at" 4004 19898 3136 19444 17460 1252 14254 3264 4287
"202380_s_at" 1314 16171 19152 17783 18796 18071 19902 5127 21459
"202381_at" 4153 981 1582 4495 14305 5873 15221 14703 17306
"202382_s_at" 4902 1247 13925 19494 20614 16413 13859 18915 14206
"202383_at" 5699 1552 14199 873 3403 1867 1791 4815 3225
"202384_s_at" 20099 21883 13157 19601 19258 17730 19238 15988 539
"202385_s_at" 21561 20856 20662 20595 22061 19684 11229 19521 16477
"202386_s_at" 179 19650 4283 532 2138 18498 18139 5600 20818
"202387_at" 3684 17591 3166 5111 16435 2020 16326 5565 19465
"202388_at" 13940 11704 3638 10780 9368 834 11417 2641 1063
"202389_s_at" 7483 14306 19686 18759 19521 165 17346 14248 20825
"202390_s_at" 14095 13094 9644 17790 21576 13859 11179 15250 22239
"202391_at" 21814 21779 13489 21001 20936 2016 19785 17930 19947
"202392_s_at" 46 18778 3088 22101 2484 1840 12445 2072 524
"202393_s_at" 422 15372 5384 652 2582 16704 15023 17333 2283
"202394_s_at" 16731 2263 17447 1231 625 2766 2304 2758 4115
"202395_at" 17755 19904 3179 18075 17584 4202 18396 16252 13836
"202396_at" 21543 22268 21769 21905 21874 4300 22018 19118 18786
"202397_at" 7228 855 2339 4744 13525 4081 16598 15191 4519
"202398_at" 1381 17998 11588 4324 848 7248 17363 13964 3716
"202399_s_at" 5303 14835 4352 14900 14864 5803 13652 5560 13801
