"inst_122" "inst_403" "inst_702" "inst_762" "inst_990" "inst_1048" "inst_1151" "inst_1210" "inst_1635" "inst_2670" "inst_4434" "inst_5207" "inst_5570" "inst_6169" "inst_6930" "inst_6970"
"200719_at" 15457 15788 1304 15770 17723 14854 22100 19723 4502 16034 5847 15081 15194 18327 19300 2282
"200720_s_at" 3339 14578 18897 947 1456 16291 4095 15733 20828 13867 13218 17345 15963 15775 19313 2988
"200721_s_at" 14437 12794 1312 2870 19382 19735 4026 3853 17211 16804 16333 2256 3509 2840 18777 2267
"200722_s_at" 20918 15470 4482 17082 18661 2512 3752 3710 1669 15482 12332 14899 17542 14726 18981 20264
"200723_s_at" 18805 17796 17575 13488 14205 14526 4418 15986 3032 5650 4629 2142 13532 11416 14001 14330
"200724_at" 4504 15590 6144 18491 8490 13834 4830 21939 9745 1299 21905 1958 459 11002 6728 11144
"200725_x_at" 3397 5110 17851 3667 2324 2606 16363 15815 4463 12928 4923 12921 3562 9776 3637 2340
"200726_at" 18465 21172 4369 1837 2424 17385 14722 4925 16764 17471 14988 14527 15753 13469 17039 17145
"200727_s_at" 18601 2555 21959 15029 16279 16490 17339 2586 18558 6427 19130 16872 18713 12709 18994 17452
"200728_at" 16892 20237 4361 15778 12762 14351 15355 16593 15137 16457 15323 19009 4170 18686 3498 19856
"200729_s_at" 20059 20230 5360 15145 15221 14436 17656 4440 1615 19035 14025 3184 13085 16948 16066 14541
"200730_s_at" 20564 19623 18912 2981 14259 14390 17504 18408 17297 4086 13888 3025 12776 17921 18749 2763
"200731_s_at" 16134 1906 20808 13647 16152 204 17646 15956 3332 6136 19061 12924 4213 19311 19525 17283
"200732_s_at" 16004 4015 20331 4620 13671 15192 2875 5033 3610 14911 11805 4337 13699 15762 19643 12359
"200733_s_at" 19022 21645 19950 681 13863 18242 15563 17645 16584 15471 16913 3872 13832 17608 3041 18200
"200734_s_at" 15308 6148 5903 16868 19309 17926 3104 20554 2225 18243 15909 3490 16485 19611 754 2482
"200735_x_at" 2631 6788 6189 15745 6690 1082 3674 15957 18646 8860 7679 11991 6478 5235 14009 2894
"200736_s_at" 6964 9518 18713 14927 6473 7775 2348 17842 9277 15641 15730 10938 9133 11424 12396 5659
"200737_at" 19375 15767 17133 19649 15128 20057 17013 5552 4626 18342 15192 18963 15065 17961 15175 18124
"200738_s_at" 18332 15083 7156 14030 13087 2036 3547 16136 17012 15309 4132 13883 11403 12305 15704 13449
"200739_s_at" 16388 3076 20348 18145 15948 1414 15002 2121 16059 3682 5870 20411 12904 2995 13856 17654
"200740_s_at" 18614 6223 6254 3352 15337 18915 18037 4864 14980 15468 11441 3200 11021 11032 17284 15255
"200741_s_at" 3494 13379 6962 2991 6418 14422 4300 5462 15816 8738 7533 12569 6284 5079 16845 2884
"200742_s_at" 4678 17588 19521 20470 19922 19536 1922 2482 19237 13337 13987 12186 17599 17290 21660 13691
"200743_s_at" 18986 20756 5333 17418 18503 20674 18109 14948 19075 13828 13770 16900 13362 14218 20303 22002
"200744_s_at" 19446 14986 20719 3199 17976 2523 3312 15448 18874 16732 16701 20229 12548 14391 17624 15618
"200745_s_at" 5326 6701 21150 21180 13850 20117 2378 4576 4175 5502 15348 15680 14692 11676 4316 18029
"200746_s_at" 16466 16139 17647 13974 15935 18723 17624 3235 17807 15504 11957 13531 16862 17068 17673 14972
"200747_s_at" 16766 5361 21306 20202 21336 21364 4913 15633 3694 21702 5968 19954 16438 19100 20773 21919
"200748_s_at" 15375 6537 6462 2660 2843 2173 3385 3787 4649 6925 7741 13501 4256 11557 15343 12726
"200749_at" 20345 19095 3411 3781 15883 17911 20867 13983 2852 13696 12819 12167 16897 14175 18132 12954
"200750_s_at" 14708 16107 3518 14812 12600 1622 3649 4332 16897 13913 11457 14652 11013 13815 15557 13243
"200751_s_at" 20361 18777 3112 4699 1241 14078 3703 20200 18257 18343 16753 15470 15710 16602 17548 14410
"200752_s_at" 4824 6532 18146 18637 21412 16005 2612 1995 1912 22150 13610 18265 19400 14894 1642 18657
"200753_x_at" 18695 13625 17255 3690 2075 15426 4280 18347 17026 20331 16051 3516 3533 14769 20442 17829
"200754_x_at" 15384 2833 6407 16598 13327 15671 3652 15818 3031 6565 13531 3162 13574 12293 4769 12909
"200755_s_at" 17626 1631 1358 14993 19069 16582 4801 5478 2342 14746 13432 15587 11537 14169 18683 2399
"200756_x_at" 5261 12956 3746 15091 15488 17727 19368 5447 15695 1879 15751 18765 2449 21340 3745 1648
"200757_s_at" 21290 17836 5497 3617 17257 19390 16671 4944 1588 5942 18343 3185 12151 15551 16992 13789
"200758_s_at" 4799 15827 19589 17291 2455 2442 2811 3529 16275 5203 15660 18710 15186 18390 2520 2549
"200759_x_at" 3384 4028 2199 14545 15153 13994 18321 3878 3915 16655 1808 13657 3454 13558 14414 15902
"200760_s_at" 15965 16275 3578 3886 17743 19061 15954 18109 5130 13671 17433 15850 13379 14070 19262 15506
"200761_s_at" 21597 19785 4750 19647 14288 18237 19916 14655 3948 19799 5739 15844 17463 12614 15658 13351
"200762_at" 20611 20966 1599 4093 13496 18102 3143 2354 4700 18614 15397 3386 15988 16075 17564 20525
"200763_s_at" 5426 13319 7017 16210 6894 2419 14941 4816 15075 8869 7691 13961 4362 5251 14275 3067
"200764_s_at" 17227 17502 16123 7274 2092 19695 11824 12339 17131 21264 17138 20040 11634 15727 20262 20125
"200765_x_at" 18054 14226 7650 11805 16545 15464 6118 5725 3339 20156 10873 12730 4169 11366 17411 17036
"200766_at" 3714 13020 20437 15205 19501 16029 4933 2939 3844 22043 18368 2816 13398 17073 19571 17046
"200767_s_at" 21550 14887 19875 976 13305 15462 1295 20208 2048 18948 13725 17707 16067 13476 3754 20470
"200768_s_at" 4061 7052 3430 4792 13621 15005 18831 4833 18073 19411 17588 16607 12301 16921 13861 16943
"200769_s_at" 15963 5487 1450 20535 15826 15922 3675 19795 4684 15915 21323 4451 14498 17288 728 14933
"200770_s_at" 19400 20255 3753 13585 18624 14678 17703 13515 16304 20869 19494 20687 14386 10013 17186 15201
"200771_at" 16579 14979 21072 19158 21493 21345 20588 4114 15201 5041 15663 2172 19929 3028 15191 13320
"200772_x_at" 14657 12850 17663 13856 1770 1432 4674 4238 15907 13513 5116 12303 10923 5209 14988 3125
"200773_x_at" 19981 17065 3650 20717 1610 15202 16780 4057 4765 14213 5621 12032 3866 3472 14510 2981
"200774_at" 20094 15784 4069 18809 13501 13945 15717 17721 5638 16089 5390 13443 11946 13170 16890 14643
"200775_s_at" 20363 13675 18597 16587 15029 16746 16663 5458 2877 13568 5549 2117 3922 3226 4334 13019
"200776_s_at" 19266 5113 19368 15738 13443 16340 2389 15911 3841 12942 11800 15579 13846 18440 18456 3216
"200777_s_at" 18673 17605 6129 17096 2722 14720 4868 18035 5067 13621 13943 2237 10747 13386 16365 3178
"200778_s_at" 19248 12986 5451 17496 3259 19386 4855 17821 2293 4450 11682 12360 11977 15970 17558 3055
"200779_at" 4296 5673 5149 2816 2298 2082 4911 14408 16749 13810 5352 16645 13222 10835 2431 13056
"200780_x_at" 18523 5038 18768 13626 6823 15695 14676 4174 3959 12900 4485 3538 4114 11486 3422 12842
"200781_s_at" 5190 14958 5582 2742 6804 1706 3229 4514 4038 8792 12978 4083 6383 5162 15077 12870
"200782_at" 4116 5458 3674 2865 20263 16686 18046 14657 18012 16854 12233 17446 16972 13411 14862 15298
"200783_s_at" 19932 5410 21536 17837 18033 20938 15106 14220 2978 5626 13306 2096 15956 17990 3127 15031
"200784_s_at" 7181 11354 8975 7475 8916 4091 10328 269 9674 21663 20884 8000 7284 7574 13067 7567
"200785_s_at" 17002 4324 9743 1300 11633 12228 5477 6801 13335 501 5074 5862 4278 7676 9065 9706
"200786_at" 4135 13269 3584 3042 15497 14421 3113 15305 16262 5784 17678 14931 12313 15396 2294 13458
"200787_s_at" 4064 17059 17701 2675 16580 20909 2500 19846 4220 17421 2297 16223 2047 21896 14546 13225
"200788_s_at" 14549 18097 18279 20403 18592 795 17313 4262 4346 13051 11429 12916 10634 10385 19832 13953
"200789_at" 14795 16866 6291 18239 1341 930 20003 18645 17349 17526 20635 16142 16634 13521 2563 20271
"200790_at" 19019 6358 6900 1580 12976 14221 17824 15854 17996 13597 11755 14850 13569 17922 14662 14360
"200791_s_at" 14422 15019 21448 18323 16810 18181 4733 13965 16481 15825 17989 19764 16592 15851 17349 17949
"200792_at" 15288 5378 4420 18330 3043 1750 14962 4757 4431 13976 5569 12441 13009 14802 3962 13137
"200793_s_at" 15074 13766 20230 1698 15206 19331 17368 17417 20803 15172 12254 19814 14480 18326 729 20589
"200794_x_at" 16239 15461 3137 18636 17000 16180 16488 2350 17532 5457 12628 13378 16640 11816 14202 18080
"200795_at" 11771 4452 9033 10852 9118 10323 8102 6619 10526 21457 7088 9578 20849 3078 10774 11263
"200796_s_at" 22271 13380 3015 449 12551 124 2686 13825 17067 1999 21874 20230 15418 20860 936 19778
"200797_s_at" 19409 19229 20121 17654 18094 15750 20739 21530 15220 17130 4632 17061 15859 18292 2705 17356
"200798_x_at" 21543 15873 1254 17764 1845 14717 2591 16250 3655 17676 3918 13071 13801 14534 19666 16043
"200799_at" 21284 21044 5352 2753 13552 579 6904 18403 1307 7434 5795 4077 12195 7157 16121 15069
"200800_s_at" 17312 18191 6300 15361 17618 19883 1655 2751 1293 5619 4726 20988 2932 2383 19856 2871
"200801_x_at" 16307 4197 19394 15863 6571 2418 15868 5002 14889 8711 7505 4266 6249 5049 3570 3217
"200802_at" 2562 5681 20020 16343 2210 2528 5112 13984 2500 16061 15118 12976 13320 15416 2903 12465
"200803_s_at" 3199 4570 7048 2139 14450 14509 17769 15248 14818 6154 12649 12910 10997 13280 14389 13580
"200804_at" 19257 6823 19595 14070 13823 2608 3809 4296 3527 5737 4253 16527 14066 15387 4022 13595
"200805_at" 2604 16225 18761 3585 18239 22141 4117 13642 15720 19197 16808 15530 17309 19106 14266 19821
"200806_s_at" 15706 5559 17120 1683 15086 15216 3824 15875 16644 5993 5697 4461 3461 12689 14937 13583
"200807_s_at" 16966 6241 6029 3432 1794 15399 4863 15642 5420 15144 5292 12136 6266 5063 13868 3227
"200808_s_at" 19260 15005 18418 16240 17786 16575 17989 14563 20875 19080 18891 2639 3647 11813 19084 21859
"200809_x_at" 3138 6659 4552 4751 6568 14408 2893 4989 17023 8729 14364 11923 12142 5067 3657 12663
"200810_s_at" 18400 20584 5153 16158 17822 19088 3288 20661 4973 13815 13955 14248 14620 16872 18928 17587
"200811_at" 5372 4765 3226 20077 17511 17267 16119 15758 17195 4701 16317 21485 14731 15242 18153 18922
"200812_at" 15611 14594 2141 4698 15868 14433 4385 15158 17887 17859 17985 15890 14000 17189 4946 14833
"200813_s_at" 20075 3918 6247 4661 1823 706 3077 18711 2256 3955 4363 16087 2165 20112 4646 1042
"200814_at" 14307 5787 7251 940 18789 1048 1240 15859 2846 13726 15367 3020 11948 15095 2454 12440
"200815_s_at" 19225 12492 20085 4480 18415 20271 5002 16137 17685 4046 11617 17314 11031 11906 14360 15178
"200816_s_at" 20343 16157 4408 14127 18260 19778 17314 4546 3205 16578 4971 16877 14068 14079 16630 15221
"200817_x_at" 14571 3628 6347 3153 6636 14254 8975 5230 4138 8725 7517 6892 6268 5065 4249 2861
"200818_at" 15261 13551 6432 3607 15461 19675 15848 14511 16531 15018 11700 4536 14555 11116 2613 15016
"200819_s_at" 4256 3293 18191 2333 15697 1310 5273 13868 15934 8811 5933 12727 4367 5188 3423 2484
"200820_at" 5345 14686 1725 3004 12899 1796 3736 17226 19338 5775 19357 16636 13442 18324 14433 13835
"200821_at" 21905 17802 18855 3077 16438 15251 15096 17517 4195 19773 13819 15780 18458 17224 21467 19501
"200822_x_at" 17821 5414 6025 2000 18153 1464 18607 17558 5456 4041 12582 12026 3440 11226 3369 2560
"200823_x_at" 2605 5023 5012 14588 1778 15762 17185 2155 14848 4878 11410 17822 11466 5281 3773 14335
"200824_at" 3122 2338 19138 18328 5060 3727 2252 16573 11656 17349 19268 746 749 16880 10202 7946
"200825_s_at" 3741 4302 5915 18454 17848 18063 19814 14170 15095 16888 14228 3884 18489 15021 3888 2616
"200826_at" 3301 5774 3083 4310 13845 504 5157 16461 19231 5888 4275 15640 2146 14572 3257 3038
"200827_at" 667 16659 20830 15791 18897 21994 20897 15785 3949 12944 14425 4101 17420 12030 16492 21265
"200828_s_at" 18803 16341 6947 3984 13762 14718 1576 17807 5556 4696 18980 15888 13798 16845 13994 13966
"200829_x_at" 15919 18605 2369 4306 16530 17683 5129 17946 4834 15272 3701 15745 17197 13738 14728 14642
"200830_at" 14902 13858 5768 3502 16481 17769 4858 5292 18062 14020 13389 15910 14684 14270 14630 14109
"200831_s_at" 17438 6793 20714 16465 17574 17940 21407 15519 2203 6668 4382 4124 13639 2508 16072 16087
"200832_s_at" 15975 17240 6540 20531 12735 18514 19684 15446 16266 16370 12981 15054 15506 13206 3576 16893
"200833_s_at" 18758 19778 5220 15080 17818 14088 2360 14996 18271 19432 17439 14438 11463 9783 17004 17478
"200834_s_at" 1755 12994 6773 2907 6317 1892 19493 3832 15784 8762 7563 12175 6325 5108 4875 2857
"200835_s_at" 12270 11669 22202 13009 20931 1084 686 17288 1181 18534 20114 19198 1658 1120 18673 18522
"200836_s_at" 3724 5908 6194 19053 18389 19569 20593 20059 20314 1949 14254 14241 3700 14899 20901 20371
"200837_at" 5161 17970 20188 14467 17865 20433 1897 5409 15043 6543 18663 15047 13030 17338 4735 17437
"200838_at" 14429 16376 20059 196 18301 16193 2386 15513 15598 4747 16886 12984 14726 18393 20572 14385
"200839_s_at" 17938 17179 6782 19185 17856 16234 3641 4013 14962 17074 17022 4423 13162 13397 15295 15667
"200840_at" 16407 6034 3684 3274 3116 15051 16826 14337 16997 14321 14172 3686 4243 10509 3847 12448
"200841_s_at" 18834 5120 19210 19172 1592 1007 3591 17883 16587 6315 14084 14539 13285 13183 14138 12725
"200842_s_at" 19530 20051 17260 18906 16889 21135 16509 5276 1065 15325 4908 14597 3726 14404 1151 12736
"200843_s_at" 16682 3586 5963 14883 2205 16238 14684 14412 5171 15593 11871 14035 11978 12902 15642 17143
"200844_s_at" 15918 14379 19241 16378 14315 16720 18278 5615 5440 5639 12909 13794 10991 12217 14118 3223
"200845_s_at" 20005 16540 4224 18876 13335 2303 14947 14179 3603 16985 12384 14433 12855 16342 16664 13636
"200846_s_at" 18004 17805 4161 16461 14719 16482 4234 16758 17672 13521 13282 16274 13258 15854 16350 15590
"200847_s_at" 16734 17419 317 17775 19722 15337 20098 2279 15148 17718 3567 2908 19804 14339 3442 13003
"200848_at" 22072 21864 6839 21772 17602 19808 17059 4706 3088 18700 4962 17483 16637 17122 3244 16884
"200849_s_at" 21436 17492 3277 16859 20408 16078 17098 19310 15591 19520 2877 19424 10890 3304 18772 13512
"200850_s_at" 17016 18588 16988 18308 18573 15690 1749 18122 14997 16174 5081 18507 14032 14673 15760 17319
"200851_s_at" 19358 17660 1796 20694 18151 18291 16583 20105 2030 17496 11573 2188 4200 3485 14358 12727
"200852_x_at" 16723 14992 20710 17591 13220 19513 19364 4153 16092 14568 5703 18178 20827 14876 18064 18535
"200853_at" 17145 14793 5233 2839 2204 2230 16912 4291 15317 14188 17575 14620 4505 10094 16067 15989
"200854_at" 16371 19417 22138 4175 17172 871 3537 13951 15981 13164 17177 18443 17584 14695 17856 17899
"200855_at" 19047 15595 19884 13910 20466 332 21472 3674 1526 3698 20010 16708 10665 10559 1797 1769
"200856_x_at" 1506 17853 6509 21601 16866 291 21234 14130 3403 4742 3227 12312 21191 17136 22042 20733
"200857_s_at" 21784 15178 17473 16520 19289 19743 21354 3165 18714 21481 4790 19975 15319 13044 19277 13555
"200858_s_at" 17079 16413 3230 14567 1523 15194 19467 2445 15623 17747 17078 12274 3272 3520 15610 18329
"200859_x_at" 3341 15715 17791 21154 17599 20445 14980 2964 3346 18278 18378 17490 13353 14100 19078 16003
"200860_s_at" 15194 16516 19343 14623 17877 18703 4273 16653 15684 14654 14010 12915 17013 16544 14351 18113
"200861_at" 14617 13936 21405 16679 15499 14468 2636 14020 4045 14828 2564 20120 15437 11121 22130 1999
"200862_at" 21773 21506 18044 3362 17852 22260 15891 5576 16698 6430 15225 16974 17196 18064 2387 15613
"200863_s_at" 4365 13470 3931 13864 14797 16346 4917 17014 15120 5848 12795 14150 15204 17197 13922 13337
"200864_s_at" 18707 18000 1301 20335 18508 21332 20179 15722 4613 3689 12112 4369 20543 18228 16012 16364
"200865_at" 6077 8945 8294 6805 5738 13474 14548 8697 13719 4903 15064 4716 7440 1844 10679 3112
"200866_s_at" 15543 16267 5342 3393 16686 21410 4045 13946 16288 5039 3563 17548 15899 18556 15209 12620
"200867_at" 20378 18943 7059 3791 15063 19136 19853 13943 19005 17656 18380 19165 15274 20108 16389 2018
"200868_s_at" 16514 17170 18137 14632 1222 1804 4644 13643 15208 18024 5947 18818 13211 14711 15494 13215
"200869_at" 4523 6989 18804 1818 6790 1751 15718 2512 15212 8747 7545 13596 6296 5087 4818 2659
"200870_at" 18831 13214 6250 4424 15309 14173 16240 14665 3821 13623 4613 4530 3933 10410 16114 16720
"200871_s_at" 15602 17971 804 2700 15579 15452 20611 18336 3781 19154 15302 4512 15826 12225 3322 15108
"200872_at" 4218 13560 20852 2795 13198 14597 15803 4120 16557 5731 7508 14233 2927 11313 3502 2594
"200873_s_at" 16446 21696 2159 4674 15843 13879 15465 14398 5104 17134 3804 12317 3881 11845 17014 12996
"200874_s_at" 1819 13399 19848 3195 16199 155 3249 18368 3482 20727 19907 1254 3319 20456 17796 20811
"200875_s_at" 2470 6727 2411 2988 2750 15241 5058 3086 1506 13035 16366 14484 4504 10291 15291 13303
"200876_s_at" 4812 15054 3769 4643 14320 15587 14900 14242 15435 15578 16524 15297 4426 13718 4381 14150
"200877_at" 15297 12629 7241 20527 2441 2509 4396 15603 16203 5442 15583 12387 12992 12836 4854 14512
"200878_at" 21139 21999 21189 20941 20845 21904 14767 19243 18721 13959 15352 20527 20734 3135 2763 21372
"200879_s_at" 18995 11694 5598 20109 9314 13639 14100 22025 13163 10019 21927 4840 13979 6841 9742 902
"200880_at" 16068 13297 6526 17294 13440 17574 19520 17893 2921 15096 17159 15387 16474 17177 4625 18060
"200881_s_at" 18050 4194 3386 4263 1852 946 15997 16376 15680 13150 4434 15759 13247 18747 14515 13373
"200882_s_at" 18823 12777 4123 771 2834 14062 18533 13937 16347 13185 19819 15689 10908 10671 17451 14967
"200883_at" 18438 19409 3756 18333 2841 14117 16455 20448 14971 13740 19051 16857 18490 14661 19981 18666
"200884_at" 17363 499 3490 15110 21158 16044 16699 17159 3038 7070 17245 14306 20820 11363 20726 20254
"200885_at" 1544 16082 19173 19024 16286 21807 20076 21717 5438 3396 13825 20670 14809 21481 1327 19427
"200886_s_at" 15954 6697 6233 14140 13826 18527 1796 3730 3909 14159 15213 3951 11658 10952 14229 13341
"200887_s_at" 3403 20160 7038 21248 19294 19747 15788 14245 15240 13994 12624 4010 12575 14331 19198 16896
"200888_s_at" 5232 1637 18297 890 1651 2297 15282 2693 16177 6929 19886 13734 12684 3452 16637 13451
"200889_s_at" 20498 13902 4818 15871 14123 2506 16067 14807 5472 17493 5354 13820 13262 18866 15792 17638
"200890_s_at" 19445 15422 20278 4814 403 17003 3843 3016 4145 18049 20535 15063 12424 16246 19248 1689
"200891_s_at" 19797 17364 2434 20120 19136 15843 19656 19188 2200 19128 13797 13284 13091 13554 15482 19091
"200892_s_at" 5215 13665 19612 1122 13088 16041 5308 18535 18963 18307 12789 16990 12058 17791 19298 16400
"200893_at" 19880 13432 17537 14984 12688 13893 3985 15140 15011 15656 12865 12596 10796 13132 15329 12616
"200894_s_at" 4614 5587 4327 1002 14714 2656 5227 14643 1601 20797 13587 12266 2373 16417 3595 2999
"200895_s_at" 2798 6789 3158 20720 15494 14827 21338 18260 3613 14029 13288 3805 2912 21531 2371 1901
"200896_x_at" 17543 6418 5841 16958 15946 2177 14666 16180 15915 15232 15878 14750 14754 11846 3064 14043
"200897_s_at" 15195 12536 17593 14897 14139 17990 11472 13924 1585 14126 12042 13086 15221 11658 2876 18366
"200898_s_at" 3895 21794 20080 16923 15572 20086 20288 1335 3976 19595 12948 13656 14660 19970 3387 12252
"200899_s_at" 19585 18985 3395 19145 20264 17887 19132 19147 2678 15465 4631 3166 19122 19562 17170 1691
"200900_s_at" 15332 4492 4118 13537 12633 16685 20379 16657 19910 14868 19369 17341 2507 11490 4602 12966
"200901_s_at" 16858 4645 17234 16395 16947 15881 15442 14329 4329 18703 15731 16670 16242 15999 14511 19509
"200902_at" 21797 21244 2910 795 3314 18281 17225 4654 19878 19626 11928 15913 13096 13198 18322 17574
"200903_s_at" 18059 19573 6964 16392 14475 13948 19834 4200 15610 14917 3014 15032 14316 12399 3674 15528
"200904_at" 13241 4679 17031 3072 20669 15961 4597 14375 20626 18673 13297 20597 16856 18016 817 179
"200905_x_at" 20081 13268 7013 16095 15130 20232 5076 15399 3898 14042 16642 13095 12877 16405 17055 15135
"200906_s_at" 17787 3715 21844 19947 14622 16586 5863 13599 15386 21397 20824 2553 17017 441 1516 13041
