"inst_1506" "inst_1924" "inst_2006" "inst_4645" "inst_5243" "inst_5606"
"200784_s_at" 13501 9625 9309 3262 5456 7254
"200785_s_at" 10318 9900 6486 19871 9310 6982
"200786_at" 3053 14218 5109 10802 4150 11313
"200787_s_at" 7279 17783 21252 3378 16625 18029
"200788_s_at" 16223 15220 2680 19675 5011 13885
"200789_at" 21389 17603 18275 19417 19188 2167
"200790_at" 6188 15691 20118 11919 12952 13786
"200791_s_at" 15642 17984 2819 15204 13982 11843
"200792_at" 6799 19074 6519 13512 5107 13894
"200793_s_at" 5547 672 3923 18856 14395 12693
"200794_x_at" 6880 20720 19993 18827 12628 15655
"200795_at" 11258 8385 9895 12814 12773 7489
"200796_s_at" 21753 12080 1545 18306 21824 17465
"200797_s_at" 4859 18804 21276 17635 12771 2991
"200798_x_at" 3244 19504 21731 18811 17267 16200
"200799_at" 5868 14722 8730 2802 5097 3421
"200800_s_at" 19012 14949 22167 21443 20106 15273
"200801_x_at" 9712 2185 18399 6592 7177 6162
"200802_at" 3168 18188 18652 13930 12634 4399
"200803_s_at" 3562 19945 20986 13636 3068 12233
"200804_at" 5973 17975 19711 17912 15311 15895
"200805_at" 17739 15753 1952 15674 20463 19318
"200806_s_at" 16032 18641 19916 13622 14356 4522
"200807_s_at" 15199 19002 17728 10498 7196 6179
"200808_s_at" 5483 15993 2189 20238 20671 3135
"200809_x_at" 5992 16957 18235 3870 2995 3975
"200810_s_at" 3823 3567 18623 19089 17386 11995
"200811_at" 15789 1416 2800 18363 14959 14277
"200812_at" 3121 3517 18527 12936 12019 12872
"200813_s_at" 19619 2048 6745 17868 20754 19624
"200814_at" 5174 15673 1031 4349 3027 4277
"200815_s_at" 15771 14670 17514 14200 15496 12921
"200816_s_at" 19282 15957 19011 16664 16716 15258
"200817_x_at" 9927 329 5056 6604 7200 6181
"200818_at" 17326 3208 20665 11523 3861 14222
"200819_s_at" 7453 2022 17566 11002 4408 6320
"200820_at" 14958 14547 17809 12679 13345 14160
"200821_at" 6989 21458 5063 19680 16979 18609
"200822_x_at" 5307 15953 5210 14907 15153 3682
"200823_x_at" 16462 2052 18341 11286 13019 11067
"200824_at" 736 16281 3772 15671 21844 113
"200825_s_at" 18491 17132 3540 17794 11787 3167
"200826_at" 4838 17105 6006 13708 14617 4091
"200827_at" 20080 14735 21885 19921 2536 17106
"200828_s_at" 17553 17974 21568 13772 4243 16148
"200829_x_at" 4452 1625 18464 2907 11934 3733
"200830_at" 17844 1109 6345 11684 13419 14310
"200831_s_at" 18771 20628 1258 20785 18329 13660
"200832_s_at" 19290 22069 19275 19285 13161 16069
"200833_s_at" 3275 15529 17341 14727 18287 13652
"200834_s_at" 6599 1142 5867 6642 12918 6240
"200835_s_at" 1679 15117 22116 2610 2019 19152
"200836_s_at" 21750 1987 20598 17370 18239 1080
"200837_at" 3426 16719 21840 16838 1689 4371
"200838_at" 15671 2040 2986 21055 15635 17180
"200839_s_at" 3767 15863 4256 15062 4983 11655
"200840_at" 5186 14834 5965 3964 3535 11188
"200841_s_at" 2322 16941 19996 3409 2807 14167
"200842_s_at" 4570 2018 19027 3772 4944 15573
"200843_s_at" 19303 3036 5483 12156 12848 18702
"200844_s_at" 15619 16202 19034 2600 11982 12614
"200845_s_at" 5856 19054 4130 12379 15296 12568
"200846_s_at" 4605 18118 6148 20060 15090 14162
"200847_s_at" 5974 17597 5031 12740 15223 11440
"200848_at" 16127 21193 21075 17991 13018 14691
"200849_s_at" 18672 20777 20772 16200 17601 14406
"200850_s_at" 17978 19245 5948 15318 14902 12234
"200851_s_at" 6059 177 5484 12976 3373 12626
"200852_x_at" 6170 993 3486 19389 18794 11503
"200853_at" 6151 17659 18907 12211 18464 14465
"200854_at" 3696 20236 3223 18292 16113 10642
"200855_at" 1662 17123 12347 20548 19994 21326
"200856_x_at" 325 15038 1896 11939 19338 4382
"200857_s_at" 16602 19884 21166 20416 16219 760
"200858_s_at" 6374 20041 6354 16218 17463 15295
"200859_x_at" 17055 2382 2431 19358 14004 13679
"200860_s_at" 5133 15505 5620 12497 13144 13754
"200861_at" 19840 18167 1916 21720 20047 14339
"200862_at" 18816 20643 17343 20540 12293 18345
"200863_s_at" 4458 15919 6646 3271 4108 11057
"200864_s_at" 3975 22214 6607 20156 16977 18443
"200865_at" 13981 7609 11407 2058 8331 5843
"200866_s_at" 17413 16861 21039 21003 12089 13233
"200867_at" 3995 14350 5482 19896 3912 15005
"200868_s_at" 5254 18403 21456 16233 14875 16992
"200869_at" 17204 2611 18402 11241 5237 6216
"200870_at" 5858 18315 17221 3852 12062 12056
"200871_s_at" 4474 1540 1965 14756 13884 11212
"200872_at" 6900 1638 1713 3953 4447 10729
"200873_s_at" 6234 17409 21112 13385 12569 12700
"200874_s_at" 20997 21867 18874 19264 19598 18959
"200875_s_at" 5530 16592 17951 16013 20530 19185
"200876_s_at" 6145 16779 6564 11421 15326 10571
"200877_at" 4836 2274 5902 4500 4623 11854
"200878_at" 16191 14404 8442 12253 19034 4634
"200879_s_at" 13870 10172 8608 14636 5593 8908
"200880_at" 4053 21210 21439 16778 15777 13023
"200881_s_at" 6083 2045 6868 19927 17647 15084
"200882_s_at" 7337 2313 5459 12140 16142 13104
"200883_at" 4993 18657 18731 17168 13175 17235
"200884_at" 6748 707 769 17025 15727 4425
"200885_at" 515 1050 18277 10994 3253 10556
"200886_s_at" 4781 17445 20864 11957 3836 10659
"200887_s_at" 5413 16847 3417 16865 13020 11187
"200888_s_at" 15476 15237 17035 15191 12129 2164
"200889_s_at" 5754 21685 21581 14991 18496 12669
"200890_s_at" 3702 21921 21406 16612 18649 16868
"200891_s_at" 1484 19329 3149 20213 11781 13126
"200892_s_at" 3318 16434 17218 15104 17559 4700
"200893_at" 4224 17566 17445 14173 12729 13444
"200894_s_at" 19347 20160 17734 20714 16389 18115
"200895_s_at" 17373 20957 19605 20993 19151 20006
"200896_x_at" 17495 15423 2852 2866 12291 4232
"200897_s_at" 16491 18881 9874 15417 5203 13482
"200898_s_at" 18492 20192 21090 20071 19452 14682
"200899_s_at" 16965 20694 19783 10879 17699 17763
"200900_s_at" 20031 20437 18604 18924 15987 16131
"200901_s_at" 983 20779 17222 17607 16002 14212
"200902_at" 14885 21913 3845 12926 18643 17872
"200903_s_at" 4600 17334 5987 15980 3247 11559
"200904_at" 18271 3107 19472 19610 19143 21739
"200905_x_at" 1396 2430 2703 14017 3185 15749
"200906_s_at" 16771 591 8140 11400 16312 17720
"200907_s_at" 2959 2687 11324 19027 17564 4168
"200908_s_at" 4681 3296 10129 935 21469 21139
"200909_s_at" 17129 15019 19319 12569 16041 15263
"200910_at" 15893 16053 18970 18094 13017 10624
"200911_s_at" 2137 3558 21388 3021 5281 13495
"200912_s_at" 4928 17322 18364 2423 14362 2280
"200913_at" 2393 21710 5300 21580 14070 1984
"200914_x_at" 17727 22248 18832 13367 19220 16206
"200915_x_at" 15229 20528 4928 4299 12152 3432
"200916_at" 5548 2376 4596 13557 14928 13621
"200917_s_at" 19643 2088 21905 19225 2920 18378
"200918_s_at" 18234 19343 4561 11672 3769 3485
"200919_at" 1270 16794 5535 14250 18074 13376
"200920_s_at" 17971 19461 16980 18782 15421 17018
"200921_s_at" 3645 19052 2168 16970 18223 13286
"200922_at" 19420 1383 4043 18330 13032 16955
"200923_at" 21415 16342 8670 20940 17433 20023
"200924_s_at" 16411 269 4742 19291 17971 17860
"200925_at" 3646 16775 4790 10534 13276 2890
"200926_at" 9685 14620 18850 6736 7527 6404
"200927_s_at" 15207 18658 20119 21205 18004 13394
"200928_s_at" 10535 8067 8272 5928 2294 14127
"200929_at" 4850 2598 516 11386 16109 11166
"200930_s_at" 14516 11051 11889 21801 6302 5592
"200931_s_at" 6868 17548 2979 11821 13523 3856
"200932_s_at" 5012 15896 19102 12031 16381 3771
"200933_x_at" 6159 17141 17900 6720 7457 6357
"200934_at" 1757 20247 1667 16343 4606 4421
"200935_at" 2415 16508 21348 21780 21354 20516
"200936_at" 9828 15513 5247 6725 7470 6362
"200937_s_at" 6963 15501 18938 10676 18622 11952
"200938_s_at" 2602 3899 7010 8936 9598 6529
"200939_s_at" 13227 11653 7324 1905 17715 9607
"200940_s_at" 4657 16499 6067 14709 19426 4664
"200941_at" 15451 1264 3142 14848 4288 14912
"200942_s_at" 14907 16119 6355 20176 15489 15521
"200943_at" 2999 20011 4735 14413 2873 3228
"200944_s_at" 16394 15842 17253 10268 16627 11282
"200945_s_at" 3523 20057 6420 16402 3031 11804
"200946_x_at" 7320 16034 19300 14942 12354 12566
"200947_s_at" 6933 21286 21550 19480 17649 13176
"200948_at" 5908 18803 3399 17879 4291 11082
"200949_x_at" 14983 14612 3436 3623 4384 4593
"200950_at" 6901 15502 5531 12387 11753 14017
"200951_s_at" 13571 8159 6274 4555 7288 6684
"200952_s_at" 14192 6688 16475 196 2858 3056
"200953_s_at" 11070 6374 19889 8138 6754 1002
"200954_at" 19730 15840 6080 11676 12202 16000
"200955_at" 15729 15363 20872 18001 19722 16766
"200956_s_at" 17347 2196 18709 15637 18648 2866
"200957_s_at" 17749 15181 6879 17608 14506 11056
"200958_s_at" 4783 21697 2580 14382 15582 14095
"200959_at" 20641 15735 1883 21525 15851 19665
"200960_x_at" 5280 18959 4177 17205 11745 15375
"200961_at" 16979 18476 21049 11175 16506 17081
"200962_at" 21028 14297 18877 4096 20388 4432
"200963_x_at" 15018 17623 4832 11623 7532 6406
"200964_at" 19091 16840 3138 18515 12212 2209
"200965_s_at" 19595 20300 12400 21944 12616 3822
"200966_x_at" 16558 14914 18257 10464 13155 4235
"200967_at" 15388 18717 19385 15401 4063 3214
"200968_s_at" 6643 2459 17832 13735 18153 15597
"200969_at" 17454 18841 5598 16635 16302 18060
"200970_s_at" 15061 2357 3080 15140 14453 13375
"200971_s_at" 15108 18554 17245 15738 2101 14247
"200972_at" 6296 17161 3118 14367 16529 16549
"200973_s_at" 17625 18931 3921 15923 18392 19470
"200974_at" 19485 18368 20391 20447 15079 17437
"200975_at" 7401 3663 5220 10271 13252 11430
"200976_s_at" 6607 14921 19197 14562 15779 14758
"200977_s_at" 7289 19332 4606 10863 16056 17785
"200978_at" 5576 14871 6166 11074 4741 2210
"200979_at" 17272 21809 22072 13823 12181 16764
"200980_s_at" 2948 18032 20169 15951 13869 3579
"200981_x_at" 18269 16864 2361 4489 12171 10798
"200982_s_at" 5962 18787 21161 19748 5342 13507
"200983_x_at" 7012 17949 20436 11503 11804 3258
"200984_s_at" 2683 16419 6789 13005 4152 13149
"200985_s_at" 16924 15305 7090 14930 16656 18226
"200986_at" 12581 9490 15352 5821 11089 5334
"200987_x_at" 17376 16656 22150 16830 4024 11678
"200988_s_at" 20360 19836 674 13556 15963 13342
"200989_at" 5507 19810 1135 12114 4790 12664
"200990_at" 1180 15081 5182 15169 12699 10630
"200991_s_at" 16271 21523 6281 18296 14671 4630
"200992_at" 19993 17895 3661 16294 12546 13918
"200993_at" 15484 21466 19079 15241 13295 13511
"200994_at" 1633 21590 18660 15823 17034 14808
"200995_at" 21299 18158 17347 17686 12959 20229
"200996_at" 5361 18365 5014 13975 12682 17554
"200997_at" 4543 1014 6250 12075 13461 13483
"200998_s_at" 19590 18720 5188 16504 4161 12047
