"inst_490" "inst_494" "inst_1017" "inst_1075" "inst_1178" "inst_1237" "inst_1577" "inst_1662" "inst_2697" "inst_3194" "inst_4461" "inst_5234" "inst_5597" "inst_5880" "inst_6196" "inst_6954" "inst_6996" "inst_7234"
"213382_at" 12968 12391 13525 6443 9022 13267 10836 4108 20155 672 1792 16402 1267 17426 8960 11263 1533 15153
"213383_at" 3750 14129 2297 16313 2493 19 1728 21181 4927 8470 5510 20752 2475 7734 15509 2741 7077 6579
"213384_x_at" 15593 15118 22262 7379 96 588 20329 21899 21955 2309 4421 1181 21907 17993 22197 762 3199 1439
"213385_at" 20457 4131 12361 5453 2725 3301 15180 7554 12059 9848 4481 12234 9007 22014 14756 10467 14576 9168
"213386_at" 7026 21102 14670 13041 12755 9723 2373 8740 8312 2731 18742 14135 10850 16926 22052 7550 16083 15877
"213387_at" 4307 18420 20089 18210 19923 1234 20868 22237 5740 19441 3162 3163 17191 21780 20859 20046 21138 16138
"213388_at" 22205 10222 647 1154 8893 18458 13609 14157 13119 19674 5751 20695 6729 20969 16 19056 21378 21817
"213389_at" 22178 1924 5184 11885 19549 20344 22126 21606 21967 20565 5906 3644 13134 1689 14998 3340 1780 22261
"213390_at" 21404 14418 18862 20615 1385 18907 17177 15771 11065 5623 13010 4662 14235 17893 7088 18308 3379 17917
"213391_at" 4311 21199 18120 22012 5209 19597 144 21524 4155 8314 12506 8774 17119 16263 4062 6742 9926 20703
"213392_at" 20209 21467 3823 18747 1034 17874 10443 1518 10107 5138 3027 2732 4105 3421 21679 18654 4830 17454
"213393_at" 16571 21877 1292 20608 21661 1014 13882 1599 6102 5162 3926 843 18836 2683 19242 21993 1992 3116
"213394_at" 11739 146 349 11577 921 5385 22077 1840 5092 1891 5625 21054 21605 4547 13988 4483 1974 17292
"213395_at" 11082 13164 14546 14323 4779 9817 17697 6189 21351 800 350 17212 9707 14474 4820 8767 16961 9760
"213396_s_at" 4374 15201 4708 1709 22101 5433 17090 16080 18195 15181 2466 19660 5130 5731 17093 6574 487 8508
"213397_x_at" 7718 12330 973 4543 15251 6829 12309 5792 11213 14240 1956 28 6 15905 12057 12521 11089 10648
"213398_s_at" 15947 17044 18130 17548 17548 6297 4664 16041 17656 4833 11830 19720 14878 7404 14218 18813 5264 19266
"213399_x_at" 16622 6736 17030 16443 19631 6782 16031 13279 16896 8599 11907 19272 6052 7171 17309 5210 7787 5342
"213400_s_at" 21521 13066 3215 17150 7455 18783 21969 14120 10499 6038 16443 9565 6586 15502 15362 4421 6363 4201
"213401_s_at" 1274 6979 18472 12292 13829 2200 14961 13262 5478 16131 16079 9422 14533 6268 14056 5098 16246 18297
"213402_at" 17462 8758 5886 20585 427 7202 992 19689 16921 7092 21638 21656 17303 7317 18273 21607 5470 2197
"213403_at" 12997 10031 3652 269 602 18146 14536 503 9008 19580 4864 2226 1188 701 3914 690 903 21962
"213404_s_at" 20200 7163 18077 16311 7506 6704 4363 13853 7810 4574 4873 5378 15400 17852 18925 5669 5044 18942
"213405_at" 18801 18189 5763 3493 17001 5570 20877 16723 4015 15311 3455 3982 14305 3067 17775 4254 7633 7008
"213406_at" 2170 14928 1051 8260 4810 16337 19685 8765 3706 814 4036 1112 5500 850 5764 13582 15499 13638
"213407_at" 3132 3541 1690 2110 4506 22018 21805 14030 3843 19817 16506 2218 17273 2246 3584 6406 8449 8550
"213408_s_at" 3909 3655 3188 18188 6897 16991 16848 14793 20422 17750 17662 6554 14018 18023 18235 15618 5139 17547
"213409_s_at" 6532 3518 1137 1853 1189 1740 21688 14510 8553 20224 11336 3557 4501 6871 20036 600 6519 19610
"213410_at" 3177 1996 16587 20486 21248 16255 2451 20838 5913 15408 13929 18931 19127 19562 14762 18605 8266 18587
"213411_at" 1290 12626 13375 11029 10979 12488 7501 11978 13562 11699 951 18640 5403 12902 10737 13361 12025 13378
"213412_at" 17410 10165 15963 608 14096 99 9401 21129 14888 2851 21898 7005 4098 824 8326 15361 8300 3830
"213413_at" 1221 2004 17208 10990 16003 3523 5663 6681 1888 1035 796 20773 4091 12093 236 14218 12439 19330
"213414_s_at" 14410 17024 9112 17435 5460 16812 17460 13840 12777 10936 7435 19205 8609 7055 9229 15890 20191 18248
"213415_at" 10608 11065 14268 6664 13625 15071 8832 12562 3395 1108 4789 15910 3868 12916 12530 11720 13102 21308
"213416_at" 7284 21560 12652 6852 16696 11345 19763 8441 20224 12448 1029 18786 7388 6575 13469 14206 12581 12976
"213417_at" 18117 6501 15186 16038 12925 14527 5159 19114 12267 2759 21220 3953 13281 8730 9474 16960 2730 7122
"213418_at" 12779 22000 7626 6574 6651 130 19570 5384 2180 12360 21867 18246 11016 1779 19999 1292 11054 15813
"213419_at" 21818 12167 17120 19944 4449 21301 11249 18955 3707 16365 1975 11757 4721 5149 1299 5592 8906 3535
"213420_at" 2946 564 21920 1562 7569 18542 12632 661 4838 8231 20143 2129 6820 6210 21804 18854 8679 6110
"213421_x_at" 21876 18715 7308 5308 14720 2785 9756 11849 1772 13208 5266 14905 7675 14880 911 12837 5690 9568
"213422_s_at" 6017 2266 9793 14706 11727 16472 876 7957 1596 21263 22242 429 6717 6266 9190 17650 16734 2409
"213423_x_at" 3432 3753 18299 15525 11635 7214 12053 20117 12992 3081 15059 6650 16571 15363 11134 5504 10008 5308
"213424_at" 10458 8863 16059 2646 14050 17531 12379 15419 14310 1940 5014 4041 4271 16978 10156 17707 2303 17894
"213425_at" 10307 12711 7970 10365 12397 22097 8031 3785 12069 13215 19741 15579 10439 21803 199 10532 16197 12211
"213426_s_at" 4930 3632 8184 12342 8755 18676 13103 12812 1957 17577 17063 20155 19136 2823 17014 8198 16212 14049
"213427_at" 21007 2714 20459 21631 7052 21060 2910 20235 17139 8106 20382 19806 20009 21621 17743 20829 20702 18907
"213428_s_at" 19571 3182 11557 11777 15673 3088 14022 1617 19106 1191 12718 21396 2732 15290 2238 20078 15496 190
"213429_at" 8696 18294 13381 10837 9067 7622 7385 11350 13859 13026 14005 12472 11170 18651 11285 13839 15651 13642
"213430_at" 8316 7687 7850 12429 12939 17751 14794 12292 13849 8394 1533 2929 17963 19257 9748 13895 13369 13392
"213431_x_at" 17073 21965 707 8867 6788 10174 1126 12798 4135 16728 20871 13420 21611 949 20746 15687 1345 21534
"213432_at" 11059 8586 11287 11987 10462 98 11015 745 15287 10167 13868 17663 21666 8304 10340 15018 11740 7684
"213433_at" 6030 16380 444 7622 10377 1168 12194 937 2633 5659 12059 814 21291 2617 588 403 257 20612
"213434_at" 94 3938 17112 15326 20188 15817 4759 21971 5316 5195 4010 20971 12957 4725 21696 3936 1759 1609
"213435_at" 20301 5260 21093 3199 4781 17090 17239 21106 8598 2269 5458 729 15315 2512 18816 18425 19505 8133
"213436_at" 7712 9356 11564 14347 12073 13060 7980 12396 15755 11585 466 12861 2844 8394 1812 13511 12403 13024
"213437_at" 12908 11121 2210 939 12457 3214 5030 17110 18731 22145 649 19767 2559 17609 9024 22221 2524 4123
"213438_at" 5112 4070 11020 7176 7669 13445 12024 6988 11724 11013 7124 15581 8882 10184 9556 12764 15400 13170
"213439_x_at" 7 21104 12906 13472 2878 14896 15054 9261 4066 142 9244 15980 3964 14112 11438 8222 16549 4012
"213440_at" 14140 21340 18055 21282 5026 19709 18020 19495 5168 6584 16739 8121 13536 4918 2494 20232 3163 5349
"213441_x_at" 15068 1394 6017 2906 15052 1992 12501 21478 14847 1648 5075 3070 13672 20957 20645 19750 19691 17457
"213442_x_at" 16216 986 8099 11240 11493 10654 12319 9362 14952 15397 7757 13068 10454 11161 11698 13772 11945 9636
"213443_at" 7878 10300 9312 10161 13676 12658 5128 5111 13950 10418 11049 14816 7031 11214 11716 12381 15089 11820
"213444_at" 8936 11108 1763 7425 20584 17043 6268 6664 9943 1402 4391 137 18030 4373 5052 2296 19017 13903
"213445_at" 18856 20052 4351 20498 5888 6799 1608 22227 21278 8164 5227 21956 21844 17697 2646 21325 21039 7097
"213446_s_at" 18851 19017 19727 16009 4546 17675 1591 16266 9672 6217 1453 5915 2966 4177 14351 16110 3466 4760
"213447_at" 17222 1953 395 11703 20228 6521 21140 8384 2745 459 17902 20670 950 1511 5792 14072 13117 7685
"213448_at" 5883 15648 737 4314 5184 7366 17616 3646 1185 21657 5623 8602 4900 3245 1202 2791 4070 18602
"213449_at" 22253 15793 19168 20335 20304 17442 19494 20296 5644 18183 20236 9410 21190 21332 21584 22064 21953 8191
"213450_s_at" 6863 21646 7052 5763 2535 5479 20986 12734 21840 13275 13630 18157 10212 9348 1450 12046 18938 15067
"213451_x_at" 11858 8083 13578 6013 13959 13138 5853 4315 14304 13147 6518 17670 9114 11416 10197 664 18556 12884
"213452_at" 13249 21973 17413 3759 3675 3922 4714 1858 7742 8047 5302 3326 17040 16013 7101 6396 2279 21616
"213453_x_at" 6102 5835 9519 3640 7642 7665 1686 14194 12856 15201 7522 19777 5762 6389 9324 6228 20196 16327
"213454_at" 6231 1998 19145 21470 16780 7102 4768 19457 18293 7839 11331 11093 5732 16562 17662 20206 8459 7405
"213455_at" 5045 15716 1267 2186 19087 1824 2428 1391 228 19058 3389 3176 2993 7159 421 983 479 2923
"213456_at" 11596 7667 13096 4587 10067 15663 12604 854 16389 17285 17401 17010 11075 15618 11859 9686 15697 10841
"213457_at" 2062 18120 5133 729 21827 38 18049 1144 8450 20836 2333 2948 3928 3606 4385 4263 853 4316
"213458_at" 12085 7495 8741 5262 8677 15614 9456 9532 162 20320 5 15663 2210 9192 4330 7621 17817 14121
"213459_at" 5668 670 16294 16914 7223 5308 16810 16955 3366 5364 16452 6401 18387 5576 17347 15968 21026 8522
"213460_x_at" 18907 18984 20934 3681 19639 17985 19555 457 5170 20448 1623 1723 4322 5062 15295 3601 4325 8586
"213461_at" 17735 16261 18734 21541 20785 18102 21369 19369 6304 4298 20577 5623 4128 3823 15312 16988 19555 17058
"213462_at" 1487 19562 6812 6351 14259 19975 14374 6169 13608 11942 21436 13909 9959 19116 13337 12150 17515 10006
"213463_s_at" 2287 9672 182 1592 17024 17219 15495 12842 10810 5838 12738 1573 6295 4528 21390 21259 6815 20967
"213464_at" 22093 21367 10438 7051 9032 5471 10573 10289 15356 1857 2205 13676 9369 10521 8923 7764 14814 8682
"213465_s_at" 16002 16488 15185 19214 5461 15730 2924 13611 4993 6184 14097 11083 14587 21304 14818 17669 5428 7725
"213466_at" 12468 10519 14664 6621 13228 15325 14830 6868 8768 10824 10710 103 9907 8861 8234 12938 20139 318
"213467_at" 13391 8193 18466 16297 12197 13187 6571 14191 14126 4212 530 19951 3368 14137 12509 1397 22190 17186
"213468_at" 12136 20715 16657 15021 1214 6505 20201 9722 20622 7030 20145 1133 18394 2449 3185 16697 4887 19021
"213469_at" 7987 5625 21977 11894 13826 16974 8302 3504 20581 19497 13717 2420 15493 20516 13688 310 1779 5580
"213470_s_at" 21776 1320 18331 17667 21308 7944 1690 18634 1966 2405 17729 20535 2525 22038 15862 21896 9739 18325
"213471_at" 15430 16233 19890 18655 5476 19231 2731 22110 6101 16790 16465 638 4227 15523 15990 6486 9147 1637
"213472_at" 10198 11618 8958 7982 4681 10313 5474 12588 5368 21001 1426 19823 13631 1318 13710 12834 13370 1233
"213473_at" 20206 17247 19904 2145 3607 4168 1314 18413 8543 3955 15041 21371 14405 21757 3222 17084 4168 6314
"213474_at" 12502 18889 22254 15010 17149 2918 5620 1588 4921 19881 2221 10966 13363 19852 2645 9160 10381 21080
"213475_s_at" 10029 3362 8166 7994 20312 12564 17636 4734 17811 5905 7258 458 13887 14214 15236 8762 12731 10544
"213476_x_at" 17678 20346 16202 17252 17058 8145 21516 20212 5199 5525 20982 6489 13702 16144 4817 19866 8419 7254
"213477_x_at" 3042 4600 9554 15643 16908 17080 16522 2379 12956 11014 7623 20002 8883 6478 9449 15299 20006 18210
"213478_at" 21317 21046 3711 20583 18710 22171 4682 1664 4495 5321 19814 2489 14704 22092 22279 5874 7657 5027
"213479_at" 13541 20213 9405 12517 14472 14394 5368 6717 11629 10811 10265 16543 11396 8461 11072 9200 16626 12433
"213480_at" 1714 20610 5900 15478 1282 15999 17909 19433 5204 15352 5916 20094 4167 7585 5693 22216 1493 19457
"213481_at" 13780 3011 855 8508 6184 21540 7661 6194 20308 9341 19357 7451 1342 7097 16584 15219 5343 2209
"213482_at" 11701 11279 13217 6536 15606 14691 8636 12527 1531 18217 3982 12682 6224 13882 12842 11864 12378 14844
"213483_at" 21744 4008 2557 17822 5999 17701 706 14688 19408 7454 13004 3391 16329 7329 957 18314 20373 8546
"213484_at" 612 20622 6455 10209 12053 8532 6008 10546 11508 13503 21765 12178 12492 1971 11568 7326 15436 8821
"213485_s_at" 6092 14781 21510 16648 5590 19743 22073 17379 7313 17802 3928 5815 14539 6736 4176 17931 3254 20742
"213486_at" 15435 18719 1788 6872 1029 1147 6712 11924 21416 21187 5251 11630 21956 7444 4498 8623 17203 10180
"213487_at" 8704 10557 11283 9972 12689 13070 12741 7716 13492 10396 6901 14909 8617 8908 9520 8275 13600 8880
"213488_at" 20972 1118 10804 13979 15312 9527 15128 4995 1396 9939 10311 15476 375 323 12304 14355 15777 9645
"213489_at" 11285 12650 12828 13949 3188 13626 5366 11713 9771 10583 19524 12456 10366 9250 21511 1686 17998 755
"213490_s_at" 2926 2784 1753 22241 20974 22234 21135 16368 4363 19087 21687 2571 5579 173 19987 1728 19743 2467
"213491_x_at" 14396 5053 16383 16039 20218 17800 16579 16373 17338 7781 11794 9716 5992 6771 15973 4622 7280 4991
"213492_at" 19929 3198 11341 11367 7847 14435 12315 12714 13534 13989 21244 12225 8444 10720 9079 9743 13847 10340
"213493_at" 10718 9077 14732 5957 8392 7793 9496 10500 21960 16984 2196 1926 1395 8274 198 1681 18651 524
"213494_s_at" 16662 2204 4936 17250 20667 4539 1421 19920 17233 5703 3644 20868 18841 14625 7585 3314 5047 3583
"213495_s_at" 8366 13320 2337 14742 13020 21822 12081 354 4946 3334 3354 16017 15726 6028 3004 15158 11680 19481
"213496_at" 9394 20850 11167 11471 10366 20891 13246 5129 15971 708 13511 16734 7893 21788 9807 9777 10903 3858
"213497_at" 1765 16190 486 4316 14251 22274 3538 1802 435 7528 3053 1767 21505 20308 43 421 1789 3102
"213498_at" 5338 959 9145 9521 15596 13191 7572 9175 13770 10699 6689 17629 7601 12655 10193 10576 16040 11496
"213499_at" 22085 22093 21898 1215 10676 4851 12216 829 2632 7906 4282 10166 20248 4438 3121 1597 22051 3030
"213500_at" 13163 20503 20938 15183 1456 21729 13182 15762 8455 3469 17907 5059 21518 22228 1570 22067 7407 20603
"213501_at" 6123 20616 17067 19335 3007 21487 3640 20763 1965 20035 16339 4118 17070 21148 17363 2445 1296 21816
"213502_x_at" 13281 9442 18477 6476 17287 11599 20724 18205 4242 2994 20995 29 21752 606 970 3319 21686 2854
"213503_x_at" 7012 6197 3913 16798 19402 18065 4050 13093 1200 7774 7496 8338 13119 7551 4298 16188 8982 4820
"213504_at" 300 21848 19687 20282 7323 16206 2832 21292 19489 18749 15715 7907 19372 18710 17973 18499 8788 5498
"213505_s_at" 21770 20203 17916 64 5969 2537 16927 2867 17006 3856 11307 22061 1509 20127 20962 5113 21718 18925
"213506_at" 16414 7446 1766 1491 8187 20154 5746 2124 11178 9332 5671 806 1871 6932 13068 3082 539 16475
"213507_s_at" 21701 19485 18742 17716 5506 17730 18479 21634 10317 19163 16955 19975 19994 19321 18382 17790 20934 17651
"213508_at" 16857 3334 2438 3686 19474 20911 3351 1944 4883 5234 2553 4009 13482 4033 19419 18640 967 1698
"213509_x_at" 15851 14053 1079 17907 765 21059 19953 21645 21248 1228 21517 11908 5600 20660 19579 3532 3166 1214
"213510_x_at" 6680 2480 1200 2925 19203 16901 21621 19573 1587 18802 14491 2133 18138 21369 6511 6763 2331 16005
"213511_s_at" 5229 6968 21744 21269 5744 16333 986 20419 9211 5316 17325 10499 19043 18715 19445 5991 3800 16943
"213512_at" 6375 164 21603 11624 13498 13089 12448 10769 16770 1714 20457 10798 4178 13667 12128 14840 3481 100
"213513_x_at" 4393 3144 16365 15609 17403 16750 17950 16439 9219 7627 5490 9384 16406 5368 16653 18739 7385 16735
"213514_s_at" 15000 18855 21208 18931 5282 810 3378 18398 20449 18601 4120 3230 13412 3117 7356 17112 9822 7799
"213515_x_at" 5016 21940 12804 7973 12106 12056 15165 6535 11637 9625 11001 15737 11485 2797 12187 9508 17661 12891
"213516_at" 13616 9292 9466 10492 11464 9350 14508 7180 12670 11600 8585 13623 9309 9079 12655 10625 14726 11539
"213517_at" 15064 17654 3890 21823 847 3912 17006 3403 4990 2757 2066 19676 16475 15739 16347 17851 8535 16224
"213518_at" 14382 20758 4945 15250 4065 5783 15962 18596 18173 7954 3199 7569 16336 3340 19772 16781 4810 5461
"213519_s_at" 515 6720 10670 12268 10271 13291 11870 4262 13768 4417 347 12422 8345 8793 16739 13506 11677 13973
"213520_at" 8725 9066 22006 1327 3733 21529 386 21778 10403 1583 5812 9609 16166 2971 16314 18237 21362 21688
"213521_at" 1947 17894 21106 17075 18781 21636 1829 22121 1138 9104 20993 9197 15474 21825 16884 20481 8124 21076
"213522_s_at" 2405 1411 7024 10433 595 11844 15975 10224 21343 21167 12934 18591 12963 20541 17878 7502 19088 10564
"213523_at" 18849 21174 20606 22225 19394 2148 16390 20973 7215 19697 21567 21343 21944 16025 19720 22006 20901 20246
"213524_s_at" 7480 2142 13933 14137 18563 17269 16565 11442 22014 12749 17280 13586 52 20223 14930 3900 18733 15556
"213525_at" 9707 1837 12581 6876 9812 9358 6728 2504 264 19348 8919 11586 165 13996 14581 10218 19039 4019
"213526_s_at" 4094 14751 3408 4489 3031 6086 4500 15069 18407 7422 14163 5977 2830 1084 2630 19062 394 3392
"213527_s_at" 17573 21524 4280 3653 584 19189 11311 15451 21625 7993 17649 6074 14048 1055 1860 4292 7703 16654
"213528_at" 19574 19322 2562 15273 4270 4611 2525 15986 20153 4306 15312 3548 5325 7056 16722 17155 2253 5625
"213529_at" 15401 9647 20336 643 4690 10494 5843 19674 21066 4257 2700 22098 2369 10056 2976 3108 3569 19774
"213530_at" 15838 2224 20354 15694 20929 20822 8098 20432 19661 18026 20167 6952 16049 7633 5734 19708 2582 1668
"213531_s_at" 19914 20081 1673 993 20192 17445 17973 17698 7514 9247 13697 9885 15431 7314 19182 15508 5456 5784
"213532_at" 4797 15474 2314 1603 2903 1891 586 13396 2696 9479 3143 1840 2530 1636 2713 3175 2806 5489
"213533_at" 19250 4191 14074 11529 14532 2023 2864 11593 12403 7659 10084 16541 4203 917 12949 8526 17820 15460
"213534_s_at" 15393 14363 18173 2874 3474 4343 17401 16245 9032 17935 11842 5552 17177 1769 19608 21373 2854 22281
"213535_s_at" 21548 19919 16053 16994 7181 7744 2785 15551 9075 5698 12832 10350 15333 16235 6259 16970 9618 7156
"213536_s_at" 11136 18394 19605 14719 15576 9284 13559 16692 19960 15255 1863 3724 1524 16440 22083 2832 1277 21413
"213537_at" 12725 836 2973 5282 9377 10336 13745 5380 8994 1403 19841 18545 16464 21349 10417 607 15501 15815
"213538_at" 15733 7059 16210 1437 918 19211 19892 2888 5525 5455 5015 3402 16510 4671 4493 16799 3568 16035
"213539_at" 5704 4276 7032 12136 20338 11453 4832 13294 22107 16403 20675 19403 947 694 2354 9025 15549 12355
"213540_at" 5426 14839 742 17947 16419 22188 11242 15167 16849 2755 2949 7641 5169 14117 2534 6477 7057 20558
"213541_s_at" 6241 10397 6359 10042 15048 9722 9925 7191 11378 10611 6062 16711 12103 11746 9618 10517 16752 7371
"213542_at" 1708 7767 1525 8100 429 4788 3328 20551 21914 518 20303 21707 6417 1494 20693 2183 21764 20197
"213543_at" 12254 1879 13320 7158 8199 4185 14182 11661 12530 13328 10332 14879 10624 12183 10868 12581 18848 12857
"213544_at" 5186 1582 14728 9119 20214 82 15510 10937 16216 13314 10700 18837 10858 22179 21830 7771 10390 15603
"213545_x_at" 18686 7408 2657 2692 6847 17138 17161 13379 6104 6442 13634 6441 6400 7085 14145 15307 5975 16704
"213546_at" 426 18899 3143 17179 2714 20196 2173 13384 17913 21070 11756 9775 4230 16372 13883 17261 1001 6498
"213547_at" 4567 3585 14529 9183 16251 19429 13220 5591 15089 14836 21834 12723 6231 3892 4698 10705 13211 15891
"213548_s_at" 20464 1393 20792 18404 18702 2416 368 16506 7509 4797 21359 19919 5150 21100 4235 18409 6321 3503
"213549_at" 4478 19609 16037 2248 19486 6987 1542 18884 2399 18392 4326 9849 15468 20840 21946 18428 7871 18452
"213550_s_at" 1773 9370 21630 3712 20270 2804 3473 20709 7352 6618 3104 8007 20664 15600 19944 3683 1152 21167
"213551_x_at" 4385 4953 21363 20747 10191 22025 795 20067 3902 8384 3867 5208 20835 1645 774 3921 4914 2424
"213552_at" 10022 5360 21498 463 1570 2221 6964 19556 1713 9323 20228 8841 18523 22102 1989 22191 10460 886
"213553_x_at" 16619 311 4638 397 135 21804 1235 13860 2912 498 1923 699 13153 21645 13574 4168 569 5479
"213554_s_at" 20858 7021 3581 16473 19335 1633 16111 13520 6076 14965 13890 6914 5837 3390 13467 15607 6213 5867
"213555_at" 3247 21429 19830 3303 3736 5335 7702 949 19569 4966 11686 1800 13047 439 860 16534 3922 7547
"213556_at" 7944 9489 6217 7010 14734 12974 10255 5822 4247 11182 9611 15300 8235 13133 21382 12003 1878 9753
"213557_at" 22044 5225 87 8931 22251 16093 1268 14939 7281 7335 1978 144 2757 17858 15057 18338 494 21927
"213558_at" 5509 5672 11654 4950 13240 18904 11782 4613 16844 18911 20831 8597 14823 18830 34 16615 16050 1937
