"inst_203" "inst_415" "inst_524" "inst_1003" "inst_1061" "inst_1164" "inst_1223" "inst_1648" "inst_2683" "inst_4447" "inst_5220" "inst_5583" "inst_6182" "inst_6942" "inst_6983"
"222097_at" 12051 8635 5116 5274 11686 5362 18294 12302 12354 7242 10188 14992 15702 14684 12213
"222098_s_at" 4823 10974 13760 11177 12669 12911 16476 6079 7663 9964 7646 11059 6333 9151 9176
"222099_s_at" 17531 4230 15675 16801 5510 15908 3612 15435 4509 20993 12819 17603 5890 3985 18461
"222100_at" 11315 13102 4121 10141 13665 11958 12593 13098 10026 7255 4205 10013 2768 11497 12793
"222101_s_at" 10523 15550 2123 11334 16432 7012 15646 13065 12184 1313 4705 3334 12808 13051 6580
"222102_at" 12629 9118 4767 10251 17179 9597 21341 11628 2983 1421 10263 19303 14049 1130 14613
"222103_at" 13886 6681 15997 17213 19272 18372 4811 18196 19175 17151 13874 9021 8457 16925 18396
"222104_x_at" 232 21331 18459 21331 1682 14995 1551 21074 20000 2326 20695 20396 19408 15324 20559
"222105_s_at" 21555 20518 22126 22244 884 4374 22099 19387 19861 20037 22132 21303 8219 2067 4400
"222106_at" 10075 535 18323 12420 11792 8965 16006 7285 9948 10722 10445 15179 13640 9608 13825
"222107_x_at" 21677 241 17343 11530 15083 9324 15340 11347 1915 7959 4113 13602 1400 7060 6426
"222108_at" 2813 19599 21373 14806 18214 4756 990 14525 20480 15817 14085 17288 6387 3012 14979
"222109_at" 18097 14343 15290 1024 17823 20762 20300 1578 16891 17980 20656 3316 22173 2876 494
"222110_at" 1154 5715 1584 22131 3152 75 6331 21011 601 14225 3409 19487 18330 1002 17603
"222111_at" 21541 21831 9098 15892 14404 19795 19536 797 20447 13822 2651 19091 2799 20620 4993
"222112_at" 6569 8426 7035 1311 9799 9150 13232 8349 1104 5978 6103 21330 1251 11637 7983
"222113_s_at" 16461 14711 21851 4667 20844 17349 2787 19148 14394 4234 14978 3522 3245 5886 19460
"222114_x_at" 12416 9906 5899 8426 8828 146 16499 12337 11870 2640 19452 21654 21038 14121 79
"222115_x_at" 21436 5691 952 19692 16316 22202 20116 4390 2410 1789 42 94 3905 6554 1950
"222116_s_at" 3907 16337 21813 16908 5487 13196 20109 20924 1402 17680 17552 21739 4011 15748 17520
"222117_s_at" 10596 8829 1772 11557 14172 12627 7610 4050 2134 2552 123 19012 2940 14235 8438
"222118_at" 18136 14800 11069 20556 2133 2011 9986 18107 13469 17627 3758 6545 5036 5820 20259
"222119_s_at" 20589 19209 18923 20157 3756 16533 1430 19712 5302 20461 1481 8114 5729 3659 4859
"222120_at" 1034 13624 21604 1245 3796 14384 20893 19330 18454 5676 21145 18605 21927 1251 15536
"222121_at" 5417 63 9020 20633 1704 5625 2085 18047 20668 21198 19597 20557 15118 467 3548
"222122_s_at" 13584 6645 16669 19415 1826 17187 4847 3320 18533 15260 11225 7671 9220 15533 15724
"222123_s_at" 11674 10626 21021 13358 11735 10280 16061 4049 7587 9807 5148 11807 12864 11623 12504
"222124_at" 6970 9764 9858 13008 16847 7190 10601 11926 8466 121 9227 15347 1325 14181 14354
"222125_s_at" 16680 17164 16402 4768 2995 18353 10211 4669 12754 5030 11514 4805 5919 3221 1225
"222126_at" 20129 4653 16403 849 9715 13939 1265 3533 21988 1323 1071 15631 1573 21603 22222
"222127_s_at" 4105 6323 14768 14271 4969 16078 6821 14635 13572 15796 14272 16305 7595 18411 15027
"222128_at" 10869 9494 6135 9896 16396 18585 11094 10689 21246 11272 9316 4419 1814 11032 14002
"222129_at" 21176 20555 18024 20051 21292 3701 8988 3313 2474 17065 2260 21671 4236 4915 1672
"222130_s_at" 20284 20617 15646 18310 3380 16351 2577 19542 14750 21249 3685 17953 9512 18551 16292
"222131_x_at" 17869 18124 19214 21256 967 16123 10893 2518 22021 5133 11705 20981 22144 21146 4251
"222132_s_at" 6036 2280 1830 15190 5342 18645 6172 17583 14538 15775 3813 5711 20780 4111 21238
"222133_s_at" 4284 19624 17130 19241 3761 17621 8589 16466 17329 20108 17158 21707 6397 15927 192
"222134_at" 6590 13351 10634 5326 13419 12445 17808 10713 5485 10910 9328 7945 12287 11129 14001
"222135_at" 10084 10254 7951 5822 9838 11139 17641 5448 628 8178 4481 13759 16484 7509 6357
"222136_x_at" 834 5136 21211 22257 19560 1876 1474 21359 12778 18680 3165 4933 1081 22148 16349
"222137_at" 21309 22146 20900 551 4907 21085 9373 21674 19678 3217 1693 19565 2895 15582 22188
"222138_s_at" 4510 9 14400 1706 1779 3302 9809 16006 15143 16475 21472 7525 8999 20752 21597
"222139_at" 9511 13265 6768 5249 15830 6308 13026 7751 9701 1603 10965 9753 12404 6690 12564
"222140_s_at" 3833 4527 14575 3395 413 18449 6838 15217 5751 13518 17086 4870 3591 3165 2548
"222141_at" 10234 4441 11375 13569 8558 13687 13824 14216 8481 712 8376 148 19065 6935 13664
"222142_at" 6296 13364 4055 3409 7490 15224 428 14604 21275 335 13541 3830 4697 2559 13338
"222143_s_at" 14646 17077 13056 17214 17660 17050 5960 2961 19312 11830 14174 8475 7455 19658 16812
"222144_at" 12171 9533 5889 5955 7107 5905 16459 7671 1076 7343 10708 14718 888 12832 7340
"222145_at" 22238 20767 21817 922 10089 22206 8393 17491 21029 8749 12970 5899 5355 15298 21189
"222146_s_at" 8058 10470 6762 6136 15193 21312 8348 11220 3887 1911 10028 10811 9649 10682 9771
"222147_s_at" 5662 13933 15085 3063 974 22212 1597 1847 1993 16607 19029 17023 20964 5812 17581
"222148_s_at" 4674 15291 20669 20718 5922 3789 6299 3000 17086 11451 16006 7345 19672 20338 878
"222149_x_at" 11650 20934 12563 505 20778 18095 3031 22036 17852 17711 19789 7659 1434 20930 5503
"222150_s_at" 12068 20165 16209 2677 16983 19814 1260 10418 12459 20444 328 20821 4459 14267 11559
"222151_s_at" 3496 19999 13451 2097 1637 3047 3544 16959 15942 12024 15841 19635 8921 18995 176
"222152_at" 2209 20412 4292 3806 2111 2938 21383 19809 12706 16632 21849 5340 20409 16625 16910
"222153_at" 8654 8342 4359 6790 14796 11636 13448 7968 8015 13636 2154 12923 12576 2827 11504
"222154_s_at" 13943 4107 14083 4118 4835 22261 9525 3161 15819 14144 11839 6648 9457 5178 4836
"222155_s_at" 4577 19136 714 2827 18687 1177 5827 1751 1182 14191 18376 2879 7638 1837 20827
"222156_x_at" 6199 9959 2055 17424 8020 22023 19725 87 5217 15720 3309 21547 5395 14414 7623
"222157_s_at" 17726 1232 12747 15093 5998 3280 8914 17778 4630 14052 12078 19306 7975 18923 955
"222158_s_at" 2844 13666 3443 16420 858 19019 4781 18735 6389 11498 14336 5414 8242 1800 20297
"222159_at" 21992 132 20891 6949 11747 13640 15306 6256 36 218 10452 14327 12994 14006 10844
"222160_at" 5750 1834 11442 13075 13831 16236 15523 11703 19548 12785 8093 2422 22128 14371 463
"222161_at" 6740 13088 8065 1846 14739 9215 3938 6329 1774 10190 3498 19986 1981 15245 8010
"222162_s_at" 11767 9029 5729 8150 9427 20913 2100 8917 15398 16264 6528 9587 1059 9460 10828
"222163_s_at" 18759 13912 21666 21018 3347 21299 9605 20166 16118 20937 21574 19859 18564 17618 18687
"222164_at" 11792 5563 11178 22012 342 21795 4863 22127 1467 15638 19800 20803 1221 21905 20536
"222165_x_at" 800 19702 3029 2567 19742 17972 20839 21217 16373 3739 13216 3722 3755 20922 3399
"222166_at" 2975 4304 5057 8621 16730 10425 12831 12870 14380 8223 1768 21765 1117 12594 7618
"222167_at" 208 18666 1171 8428 7388 7016 9825 5138 12107 2416 1484 21653 2014 9067 6522
"222168_at" 7211 10647 4977 11932 6588 5910 2695 6233 10079 11687 4416 13236 18888 6083 10208
"222169_x_at" 22265 14952 17782 8510 16328 10812 15333 9592 9314 17168 252 17241 15813 8254 11640
"222170_at" 8252 17091 15647 21489 18978 5548 10516 3452 3121 6080 21903 18406 21196 17136 1431
"222171_s_at" 12219 11273 6835 11754 14971 10146 17194 6029 872 17448 1134 17050 2396 6959 14556
"222172_at" 8946 8601 8572 13092 16203 11311 17159 13341 7041 3080 5432 14779 15352 11932 11508
"222173_s_at" 8117 9810 14480 2362 16178 10866 21856 13299 20378 9113 9282 131 14455 14810 13703
"222174_at" 9531 6997 6311 12966 7269 7867 14848 7314 8555 11891 4157 10576 18659 13462 13239
"222175_s_at" 20419 20924 13416 21027 560 20643 21718 21644 19241 15466 21576 21884 19956 19690 177
"222176_at" 9203 12251 9380 6988 14129 6840 18359 11092 28 7888 9901 15392 1110 11957 13437
"222177_s_at" 11428 8741 6721 9254 17157 11387 12351 13831 706 7851 11105 20183 733 13874 6781
"222178_s_at" 10398 11554 8710 4985 9469 9332 11476 10836 16238 9498 10291 13008 11589 9538 9549
"222179_at" 10732 5238 1851 6329 8896 2186 20997 10049 2052 2826 21009 17541 21984 14201 13513
"222180_at" 4311 20663 15431 1042 3092 19065 6693 3703 20707 814 16060 22036 7518 10601 6899
"222181_at" 11702 2093 7783 9503 14411 7686 13770 7680 19846 18540 11156 1719 20793 10875 7131
"222182_s_at" 4083 21808 16018 20050 21349 4661 1856 18966 3749 14553 16529 3496 6123 2066 19716
"222183_x_at" 442 8995 14617 22050 13658 1199 3599 22120 4531 12472 18487 16966 1522 1366 3340
"222184_at" 11003 7366 11230 9523 6865 5005 15168 13866 6863 18229 1060 11622 12769 7915 11803
"222185_at" 587 18082 2905 6868 11643 10017 15763 13417 9776 33 5564 14179 12678 14462 11709
"222186_at" 192 19632 11603 19512 4394 16088 9213 21474 4074 12050 2339 19885 3137 18579 696
"222187_x_at" 20231 5628 12682 333 8770 1741 19483 19188 17483 1361 329 17034 2170 130 19902
"222188_at" 10712 13391 12172 8606 16405 9156 72 12553 11555 19084 7387 928 14675 12209 7921
"222189_at" 12148 8981 8316 11533 8703 9190 17618 11243 21773 7863 10001 11051 19906 1238 11744
"222190_s_at" 3313 7798 21809 18806 1367 1909 3622 15775 13651 17867 12109 1937 6517 2561 16734
"222191_s_at" 4927 4228 18403 683 1049 15827 3271 971 5515 15440 3883 17594 579 2111 18463
"222192_s_at" 13889 14063 18670 21048 1072 17370 15278 1305 4528 1682 2649 2066 6260 21260 1288
"222193_at" 17237 14717 2523 19562 816 22234 13786 21425 20292 128 13791 17312 2464 5394 5096
"222194_at" 10534 10999 5829 6647 7749 5765 13335 11380 12014 8783 4507 14904 12412 14089 9677
"222195_s_at" 1549 17650 13128 1741 4479 4678 4062 16985 2042 20844 14247 5214 21225 15984 16746
"222196_at" 12655 7777 10708 13377 15950 11542 15844 6131 9000 7231 167 1634 16637 8452 2297
"222197_s_at" 6980 8604 4147 10906 12804 11261 18099 8241 7142 7365 9915 13763 16030 8409 8519
"222198_at" 11418 10541 8325 5981 9498 12705 14076 7208 11902 10319 8582 13894 16042 10283 10201
"222199_s_at" 3548 2342 17359 2495 4803 879 21610 16707 15723 21255 13278 7720 5865 21216 886
"222200_s_at" 21707 19854 12814 15042 21657 15804 2447 5149 13379 11818 21642 15761 20435 15736 20206
"222201_s_at" 19176 756 16706 17959 19051 2061 7717 16516 18936 21408 20814 8407 3674 15486 15206
"222202_at" 6356 10037 10281 8594 8880 12082 11014 14054 10490 7186 7202 13680 14535 7538 8061
"222203_s_at" 17393 16742 1153 14721 18177 14163 2256 14803 5006 17726 2304 6307 3759 5859 5421
"222204_s_at" 15898 19024 18645 17821 20784 19274 9762 19348 6199 20903 11244 3968 18303 18741 19783
"222205_x_at" 3298 817 10017 7247 14824 13890 14857 11130 7254 1561 5053 12235 16120 6044 8294
"222206_s_at" 673 11395 10617 1177 2987 18833 5525 4724 13940 13735 13849 6812 6711 16105 1783
"222207_x_at" 20841 21387 18581 21316 6334 1391 4188 2761 19461 3898 13452 8123 10953 16224 18794
"222208_s_at" 1787 6133 16836 20687 10232 16632 8740 16557 21543 843 20800 21087 21006 15297 20930
"222209_s_at" 395 17719 20584 14727 2214 17905 2865 18682 16361 19866 2965 16180 5962 4377 18813
"222210_at" 11440 11330 6891 7395 14817 12375 13133 7222 4270 8008 10446 15054 2706 6686 274
"222211_x_at" 11676 8164 8804 12688 9630 10366 18584 687 10818 8115 9988 10551 1556 9469 6951
"222212_s_at" 5171 14726 17588 15230 2833 19257 6164 2295 6057 4965 2171 16474 7443 1336 3004
"222213_x_at" 17037 8745 8871 11258 12771 5892 11859 6337 6902 9843 10392 14340 14863 9186 9214
"222214_at" 17290 19988 13945 19532 12875 3362 21702 19578 3934 15878 19709 20760 20424 3065 2161
"222215_at" 63 3523 20539 10832 7952 12181 16207 6707 8923 6382 2158 9986 15323 10689 9407
"222216_s_at" 17175 3712 333 14819 187 15677 20097 15936 20091 2950 12376 3656 18806 5398 18805
"222217_s_at" 14559 16089 11991 4220 4927 18032 20588 2163 2741 11824 17214 7469 3266 16952 3733
"222218_s_at" 12095 18814 1361 12247 9286 754 608 14058 2095 761 11696 21843 3743 1114 7945
"222219_s_at" 12570 10511 5526 11189 11554 8601 12974 6926 10038 9660 8619 12409 15190 9140 6418
"222220_s_at" 19869 20356 19946 803 9403 560 14988 7851 859 21165 500 1394 17897 12071 2450
"222221_x_at" 2102 17021 20411 872 2398 16901 9802 21621 4727 3950 14263 19263 19199 18017 21629
"222222_s_at" 1544 13901 7688 21700 21432 22259 2919 96 1542 2255 12059 8415 5075 21950 15323
"222223_s_at" 6081 22171 4456 5654 16865 3549 11011 12725 20797 20203 10651 13683 1211 10890 13924
"222224_at" 12616 12369 6068 343 9096 742 21846 20231 21542 20874 3823 21790 3144 19815 18334
"222225_at" 6849 12970 10177 13131 12697 9517 14519 11790 994 15495 15080 559 2421 7359 12487
"222226_at" 8641 10377 8518 5409 12936 5710 12090 8311 20842 7872 2268 810 15627 11250 1849
"222227_at" 6501 8824 9039 11192 11104 11558 17588 6778 3845 7513 7886 14320 16055 9904 14406
"222228_s_at" 15766 20426 12008 21963 1654 10652 21899 2897 19170 2749 18267 3518 21833 4532 15093
"222229_x_at" 3185 17151 671 21360 4459 19028 1819 18367 5399 17377 16041 8509 17733 16357 21351
"222230_s_at" 2623 3214 14683 14457 20091 15528 6400 15136 15244 11631 12853 9261 18877 3916 14944
"222231_s_at" 407 6867 16826 4206 4621 17039 10903 16266 3891 13792 3349 6886 10429 5112 15066
"222233_s_at" 20836 14804 18046 16172 19670 14421 5491 2297 14588 16638 15559 18023 4346 18179 19055
"222234_s_at" 14360 21048 17406 16594 729 11075 15364 17382 10959 4346 11361 20525 13742 20798 21530
"222235_s_at" 14344 185 11151 3242 19817 17535 995 17742 2006 16146 1386 4745 5925 3740 16485
"222236_s_at" 14077 21614 20083 13542 7771 8423 6604 19564 7137 17919 8604 1336 11894 10699 871
"222237_s_at" 8516 13117 8346 13698 9793 6590 8066 13233 1662 19145 652 5235 14850 6790 6233
"222238_s_at" 10922 7960 7465 2360 8807 2318 21322 13262 1845 21132 2547 6454 869 1092 11949
"222239_s_at" 17239 1037 13744 2547 688 20861 3772 4638 14136 5459 19819 5903 4316 19796 17424
"222240_s_at" 15473 16821 1289 20064 21113 11063 10397 16250 11758 15536 20397 17621 16220 17550 18052
"222241_at" 18972 7061 1826 6063 17217 9880 13809 7372 12728 13608 588 3 840 14774 8430
"222242_s_at" 19259 18500 12442 12909 8955 1086 20936 2534 22125 14597 19737 2118 1610 11697 280
"222243_s_at" 5176 17437 21501 18588 22255 18586 2054 4250 3438 16460 13663 3781 3221 15813 4274
"222244_s_at" 17247 14432 17260 4133 17825 17301 6271 3584 15854 12668 15256 16462 7482 18942 18048
"222245_s_at" 17483 16255 1946 21860 10145 1497 21905 18084 2143 21184 1155 19967 21845 17807 7
"222246_at" 13138 7459 4284 8048 12248 12560 16968 5438 156 9098 10566 14615 11483 8613 10588
"222247_at" 330 14304 2243 5145 11385 13165 17289 9675 3659 6549 9035 14061 14762 6126 11806
"222248_s_at" 8730 5430 6906 13488 9927 7853 21576 10784 19783 15816 7435 763 18742 13196 1303
"222249_at" 15137 13498 4705 3194 14624 3318 6137 7731 1633 407 21900 17292 8311 10301 10213
"222250_s_at" 21584 263 22277 17177 4193 1461 11277 16292 14816 18459 15658 8428 6809 17307 21518
"222251_s_at" 19401 2434 21828 21565 21840 2964 21342 4783 20569 3756 18222 8197 4960 15508 17578
"222252_x_at" 20693 21516 19480 14019 15499 2829 666 21948 21189 2459 2382 3241 20945 5487 19397
"222253_s_at" 7207 7632 10283 12828 11844 7775 18259 7376 11564 691 4388 11952 15235 7601 11875
"222254_at" 9557 10135 6688 6830 9023 17855 8227 10703 887 21235 21126 19071 1071 2519 13110
"222255_at" 9247 11654 5846 9627 11365 7930 14249 8580 8349 7353 6776 11882 12561 10396 10300
"222256_s_at" 8020 10952 7255 17201 12966 14132 2610 22185 4105 2973 11524 20909 1878 18239 20321
"222257_s_at" 1181 2829 6447 7898 7950 5089 16951 12782 12133 8150 5263 9603 16654 8415 6154
"222258_s_at" 19091 18837 18073 15665 4942 11517 8009 14466 12233 12145 15100 6937 16065 4328 5715
"222259_s_at" 6309 5007 4786 5451 7489 4930 16158 5617 11523 10101 10899 14730 15177 11792 13033
"222260_at" 12241 12147 7452 4949 12611 6180 14525 9730 11670 8259 7060 12897 13709 6486 8758
"222261_at" 7182 7959 5807 3585 6646 12877 11883 12521 3027 9122 5270 7585 17191 12882 2438
"222262_s_at" 21591 21167 17920 2798 3605 20037 589 17157 1765 1280 2843 3117 9600 20893 20343
"222263_at" 18873 18004 18551 1997 20641 21129 10177 1311 17269 13685 14755 20880 1338 4729 123
"222264_at" 3605 441 1198 22254 3731 3755 3777 3088 3013 20938 3706 2795 6715 890 2084
"222265_at" 11450 8129 7788 13590 14238 11420 4959 6367 9496 2935 6203 1176 11449 10618 13139
"222266_at" 17803 21383 12905 15541 18499 16208 3151 20717 21300 19406 16346 19441 18322 21612 3324
"222267_at" 16329 19387 4072 21597 14021 712 1758 15702 16497 20429 21498 3121 810 361 2460
"222268_x_at" 8177 11712 7984 5555 14366 11849 11892 11545 3380 18526 9137 13986 14311 11874 11238
"222269_at" 5948 2394 5679 22020 21832 1217 3419 22067 19335 19455 2228 19455 5483 19669 20302
"222270_at" 14346 7078 5198 21448 20594 2433 7037 4036 20670 21479 12116 5976 20530 15211 285
"222271_at" 19473 15973 21428 13312 16327 13721 16725 9447 7320 123 5047 15310 22141 13697 1186
"222272_x_at" 5701 18951 14645 18216 5006 13004 14880 20263 3634 19768 14626 17203 19227 20057 15128
"222273_at" 7986 19912 13850 21949 13042 2654 20259 1430 16449 1689 14929 21194 6947 16788 18345
"222274_at" 19523 2262 8634 5436 16889 11111 18595 12771 753 7153 9711 16561 15788 7868 7592
"222275_at" 106 14661 315 18795 19529 1886 4025 14337 19733 14787 17953 18981 20724 20601 17627
"222276_at" 19294 20251 15240 16258 5284 17548 21834 15109 17036 20821 19305 19726 2599 20785 2109
"222277_at" 22258 22260 14175 1040 8559 9652 20148 14238 12164 2589 21428 16760 8671 1727 726
"222278_at" 8644 3255 7614 9579 12094 5603 15029 13755 15846 9276 9970 13858 15354 9206 7409
"222279_at" 18352 22275 2471 1371 20285 21521 7097 17026 4862 13065 1577 17094 7729 18309 22186
"222280_at" 2860 15015 19893 21062 173 2734 9229 19282 4288 16542 20780 21155 1971 16390 20433
"222281_s_at" 7346 12339 14716 11805 13014 6184 16979 13916 10304 662 10217 13929 12991 6714 7271
"222282_at" 13922 20191 18716 21785 810 17382 20946 4543 17315 13498 16583 17703 19991 1949 2328
"222283_at" 18691 5184 17656 16381 731 20210 774 1779 21721 1355 20484 4027 1515 16073 16817
"222284_at" 17468 13425 21640 19304 1975 1315 294 3620 21051 15950 19204 18135 10977 18395 75
"222285_at" 8679 9654 4211 6256 11224 11556 16281 5736 5146 6320 6028 14063 16778 13685 9687
"222286_at" 8049 5648 13856 22092 4783 21942 879 21661 14076 12646 3343 17645 19147 19467 21072
"222287_at" 7156 11667 8448 11788 9632 9938 15774 5614 12272 6693 4510 15155 14017 10776 10175
"222288_at" 5545 20933 15936 18267 2230 13137 1233 21829 21515 13087 22142 8576 20637 1834 2536
"222289_at" 9187 13275 6274 8401 8080 11054 13671 12056 8539 10711 8731 15308 16992 13419 11848
"222290_at" 7657 14477 3741 17592 14935 6607 116 9496 10878 20909 3449 18903 4217 16472 7771
"222291_at" 12623 7866 9716 9962 7541 11848 16904 5588 5077 10970 5497 13367 3357 7869 6725
"222292_at" 12851 10542 8885 7307 11653 8755 12253 8984 11337 6321 5515 12603 14117 10261 10790
"222293_at" 880 8583 10763 6891 11857 9250 12339 4760 20259 10601 8016 6931 675 6313 8444
"222294_s_at" 11019 9600 12655 16842 1247 19109 9118 460 20593 19268 20012 18033 8501 17661 20941
"222295_x_at" 21458 2561 10358 9976 16934 7806 3146 10072 19832 16945 7428 17784 20190 14263 7129
"222296_at" 9963 9129 4745 11528 10839 8016 17548 8198 11328 6507 7853 11838 13039 8939 8980
"222297_x_at" 17085 20884 1982 4446 1670 14574 169 2698 5474 16952 20478 17210 10173 20571 19310
"222298_at" 5682 11576 5608 13300 16622 6268 18754 7923 10539 595 11084 14195 5933 13076 12887
"222299_x_at" 6664 8311 7339 11130 12147 8120 14162 8710 7784 6456 6711 11508 11627 10137 10070
"222300_at" 12569 2828 9270 13579 8224 8117 11622 7103 16723 11007 7239 11152 21373 5963 10785
"222301_at" 18196 4168 20574 8974 7914 10245 14592 14038 11632 14985 6859 2842 1916 10511 11767
"222302_at" 20563 16570 16614 9985 15398 13069 22081 495 2543 1636 836 17498 12780 7557 1531
"222303_at" 4973 20190 20178 3902 15934 21594 20911 21549 14931 12964 20722 1375 4999 11132 17031
"222304_x_at" 513 16759 14468 2920 9854 17407 806 18494 1525 21222 2200 8358 20953 16905 3601
"222305_at" 6843 21666 17197 99 13119 22129 21522 22171 6182 20534 21384 5559 11272 19824 1379
"222306_at" 3070 21118 19840 2088 9127 20391 1457 785 14825 1023 1540 127 20739 5006 21450
"222307_at" 13105 12920 9973 12978 16777 7785 15076 8219 5817 1465 15746 5746 18909 13970 13496
"222308_x_at" 9785 12958 10231 13283 15582 19595 12932 13387 7446 19987 5506 9985 22098 13919 605
"222309_at" 8833 4757 10203 20295 20130 2444 902 16877 20167 20898 20753 15624 19350 19303 18774
"222310_at" 10329 5474 8210 1222 16457 19283 10802 3895 17289 4284 18358 228 17281 14032 20023
"222311_s_at" 1680 19869 1895 2242 18880 2224 20521 3507 19698 12382 14113 19951 4232 21271 17445
"222312_s_at" 13538 20684 20542 3939 2623 9561 664 21053 8356 16131 13731 20081 11632 17552 17320
"222313_at" 5060 19798 18567 4093 5978 20408 3876 17307 18579 4557 14554 7712 9276 20010 5107
"222314_x_at" 13354 18990 9552 12667 16309 6170 14931 12303 1918 6679 8950 9718 16448 1189 13105
"222315_at" 10518 12627 4275 16901 16305 12636 4611 14481 8017 14854 1926 5796 8498 633 8111
"222316_at" 7400 12097 8570 19398 13302 2511 1403 21355 3060 13181 1333 9399 3201 15705 18202
"222317_at" 12823 9232 8622 16539 15663 1118 16644 3920 17546 5169 21443 18362 4002 4779 557
"222318_at" 15316 169 1802 10003 8402 2028 21433 10379 21710 19761 1182 15683 20732 11190 300
"222319_at" 16216 6107 19510 12023 7279 1918 13875 8394 22157 11065 20062 929 12931 13303 14546
"222320_at" 13079 11316 7512 18551 8811 135 5326 11420 2173 12270 1791 7212 10533 124 678
"222321_at" 12094 8193 1175 12945 10885 13350 18166 11977 12344 338 4331 14119 2444 9474 3383
"222322_at" 12940 13157 4625 8653 7408 12169 18903 5326 4428 10089 9819 15529 20455 9811 9772
"222323_at" 11137 18996 9873 10326 10657 7056 17652 6593 9568 9787 9090 583 14079 7600 9528
"222324_at" 14482 18026 18478 5470 10266 4982 18206 13433 8493 6911 10460 10443 15524 7049 9796
"222325_at" 10531 21907 7937 1207 9417 7899 14790 3458 9645 9990 1984 5726 12891 1983 10537
"222326_at" 12395 18509 7379 6871 15260 21525 18387 6806 12659 11219 7330 10616 19960 13353 6528
"222327_x_at" 21905 24 615 546 14174 21138 19805 1184 13034 5909 2708 5732 8458 2609 21677
"222328_x_at" 16331 16441 12266 5790 16183 5010 18098 11241 11596 9739 1129 20007 21033 9337 11919
"222329_x_at" 22268 1287 13710 7221 12289 12199 15772 9564 11209 9910 5334 21428 15714 14600 7871
"222330_at" 7670 8084 9871 7153 14410 4608 12209 13588 21429 5389 9741 10005 18980 10494 11752
"222331_at" 10226 7543 8577 11505 7870 9529 14088 11984 10002 9443 6969 12918 14718 10291 10206
"222332_at" 13337 9260 6194 5796 12487 6918 14670 13872 1580 4331 12584 20266 16575 11010 14132
"222333_at" 19238 2119 17880 7291 10322 19588 7787 1128 15498 11806 1238 3194 4464 2167 5261
"222334_at" 411 13468 2007 6911 12610 6307 17841 5538 10309 980 10750 3449 10314 14124 14209
"222335_at" 19346 3110 8076 4129 19296 19847 6679 20250 4131 3544 22061 8680 9279 20932 969
"222336_at" 9097 4455 18232 19395 7504 5804 6847 798 10960 2958 2472 20931 16073 13786 2177
"222337_at" 12955 8396 4013 6345 13108 13244 6259 7982 20092 13368 20962 829 22202 957 4609
"222338_x_at" 14756 20425 21419 22141 22178 3243 3227 22201 20252 13483 16107 17819 2741 2746 3280
"222339_x_at" 22026 21631 22229 1507 16188 10030 8963 13298 2911 3060 17299 21982 996 17721 8469
"222340_at" 12154 20265 7474 12469 9572 12511 12576 14061 18737 4093 6836 14321 17948 11485 7506
"222341_x_at" 7460 7330 9866 12705 16488 18432 20143 9867 6455 1200 18431 1369 20613 14855 10356
"222342_at" 9767 11471 6816 5054 7412 10974 13731 7095 7285 11072 4154 11885 16200 7230 12543
"222343_at" 21155 741 10983 426 18238 16903 10210 453 5395 19883 18286 8864 8039 14925 21583
"222344_at" 6248 9477 10721 9271 9810 11015 19350 10613 823 3876 10142 10487 21893 7440 13771
"222345_at" 7326 13287 4587 10354 14293 11527 20287 5445 12820 15481 4156 14344 17098 10704 12112
"222346_at" 7012 10996 4386 10618 10611 7907 14127 8976 9761 8189 6557 10424 14172 9591 9595
"222347_at" 13207 13753 10226 1612 13453 5158 5414 8038 2574 21262 14656 5866 12366 10493 4280
"222348_at" 7876 14609 9890 4606 8139 8606 22061 20460 11132 21856 19896 20118 13422 7384 1188
"222349_x_at" 15615 20995 7623 2120 10376 18651 21358 21893 15578 3903 1355 22271 17381 4029 861
"222350_at" 6250 11981 10404 17550 10179 7138 9230 19955 1140 14101 12096 20528 1514 15549 17857
"222351_at" 8858 10249 7144 6023 9668 16811 2216 1208 2705 11850 3746 13342 247 15675 18373
"222352_at" 18589 19549 21724 22024 21801 6860 2275 18867 15140 1463 15419 22183 850 3212 2018
"222353_at" 13128 11259 5472 7097 6774 12731 12334 8505 1571 10762 4694 18523 10417 14501 11936
"222354_at" 19288 10515 5229 494 12542 6526 3133 22271 3334 19409 21545 16479 393 22000 314
"222355_at" 8990 22143 10366 5676 14347 4905 16581 7875 2404 10721 10114 21725 20305 7935 7514
"222356_at" 14882 14351 4814 12270 8118 9907 11800 5545 7740 7260 6549 12648 14278 13536 11959
"222357_at" 6649 12542 9161 8720 11620 6629 2302 11098 886 411 6327 12893 2657 6435 6991
"222358_x_at" 823 19926 16796 19975 15514 918 4648 5128 19705 5639 15948 19571 2307 3388 20651
"222359_x_at" 9793 10327 10535 12525 7141 13299 17948 7891 9365 9352 4172 11524 13650 13101 10145
"222360_at" 11815 20086 6157 21886 13058 1087 8178 17469 18155 20822 13087 19488 18955 5201 19799
"222361_at" 7279 10683 15082 11758 12908 12480 17019 8121 10404 9138 8374 13049 15446 9899 4948
"222362_at" 10233 10019 17054 11849 12128 8494 16073 11450 7508 21224 9800 12364 11835 14384 6194
"222363_at" 2052 19859 4769 13638 13839 15659 12184 5952 14648 8911 5005 14974 11429 12500 13630
