"inst_370" "inst_431" "inst_462" "inst_504" "inst_1012" "inst_1070" "inst_1173" "inst_1232" "inst_1657" "inst_2692" "inst_4456" "inst_5229" "inst_5592" "inst_6191" "inst_6949" "inst_6991"
"221743_at" 14402 1589 8180 18766 14996 19192 5334 5723 4676 9183 3161 8505 3664 16899 8060 6460
"221744_at" 2982 21184 20334 15637 20240 116 1662 17634 188 5275 18909 19045 17711 19362 4435 19469
"221745_at" 19766 19803 7234 20758 17339 3105 4354 1626 2611 11001 4933 21750 3706 16151 5921 17157
"221746_at" 2904 2378 3338 20462 1724 1524 2075 1587 2535 5228 6028 20806 7297 4187 4447 16882
"221747_at" 18313 22036 14187 15578 11912 11903 4013 9504 2598 22214 5726 12486 21668 4286 9315 13557
"221748_s_at" 5794 19279 2217 19804 14450 14128 22067 14467 11616 21907 16669 10841 10444 6494 2999 8701
"221749_at" 19445 954 20870 21529 20883 18732 17661 17328 20016 6807 12319 6165 4919 19284 20050 2791
"221750_at" 18754 653 18759 18226 501 259 17397 975 664 6033 17117 16096 1238 16712 113 2599
"221751_at" 2777 761 414 19006 18384 21651 19789 2489 5762 8540 1542 4838 17096 15029 2856 6575
"221752_at" 20391 3623 6333 14496 5331 17425 7106 17124 1999 20700 19899 4819 15209 6657 3073 2636
"221753_at" 17840 7670 7361 14178 1596 20081 5540 21305 2636 21743 18795 7833 18957 4375 6087 2919
"221754_s_at" 13256 536 6976 371 20282 19454 16093 1231 19157 7281 21071 20364 7114 662 21623 18157
"221755_at" 2210 12065 19987 11393 533 1661 1014 2390 21529 8387 18655 4631 22205 3365 21642 20375
"221756_at" 20879 2522 22227 1386 14698 12772 7733 2466 20847 22229 19923 21721 130 22231 142 13526
"221757_at" 922 21771 19049 25 7950 7760 10772 18092 7184 14821 3361 17012 6480 1527 15942 12339
"221758_at" 18680 16825 693 15032 14747 18981 20433 8088 21440 5399 15074 378 20840 2814 21651 6731
"221759_at" 89 19054 4863 7357 20819 20046 19316 7376 15912 6090 18711 21767 20795 13868 5449 1466
"221760_at" 15816 5359 7902 9815 19336 20308 22199 181 18851 2688 282 19671 21017 17029 2167 4433
"221761_at" 15807 5186 1633 14724 15375 21087 2849 2549 18295 8937 1856 2097 3614 6072 4264 17737
"221762_s_at" 4989 16047 22185 16556 3622 16493 18105 1288 16999 4779 21864 2106 20018 18676 5299 19298
"221763_at" 20021 20985 18715 9946 20699 215 19490 18953 19065 5005 18607 422 5286 4953 724 21917
"221764_at" 13496 2368 21131 19560 18744 21691 22229 4090 20279 19003 20276 18285 6309 17484 17469 22031
"221765_at" 9806 4041 13026 19593 20977 22032 19578 21014 18134 22254 1679 6410 4842 19240 7116 20056
"221766_s_at" 21925 19320 21499 17510 16483 16404 20722 22173 5578 19441 22231 19258 20368 18531 7936 16414
"221767_x_at" 4180 5308 10969 4284 788 22006 17682 17877 21317 9705 18009 19762 19327 19989 1940 5154
"221768_at" 16147 5596 21366 15351 2809 21763 20555 20955 2666 10409 15586 19976 14604 4777 3480 19252
"221769_at" 267 10293 143 12017 20716 7809 4232 17054 48 8133 18731 17834 21963 407 541 1761
"221770_at" 17280 2865 18991 14732 20116 17616 2411 2070 20542 5037 4492 3614 17122 20362 20948 18496
"221771_s_at" 1763 16032 9651 17673 20908 17248 18235 19836 19572 18815 17616 7651 5504 2631 2896 5597
"221772_s_at" 7784 12670 16235 11802 17250 17697 553 20877 6318 2926 20682 16085 20731 18045 19718 19316
"221773_at" 2916 21093 20993 15968 18754 17612 6509 19516 5516 6199 21354 4632 2983 6503 1483 6875
"221774_x_at" 20876 21556 3562 2857 16480 2497 5583 22065 625 7061 17982 2469 14486 3372 7238 17541
"221775_x_at" 2923 5139 18652 15491 14734 18123 5999 5676 5015 18628 7944 7259 5916 9021 17919 6647
"221776_s_at" 16830 4828 20999 18328 4003 19272 4525 16093 3838 10949 16841 7961 16256 14307 20238 3720
"221777_at" 412 7692 20406 5583 20477 20729 17970 3797 19778 19851 18813 5454 19248 15408 4265 3826
"221778_at" 20913 12534 20009 22182 454 15155 12242 19875 412 18558 2030 20741 15952 22096 8117 2214
"221779_at" 8221 22098 7162 22086 5430 21821 22120 2360 20616 20982 3608 22135 21409 15083 5570 22054
"221780_s_at" 662 17490 6619 20572 3253 4558 4500 1906 4751 6361 5160 18327 14127 17065 6092 4102
"221781_s_at" 208 4810 19370 20996 14854 1903 1660 4637 15509 10678 13776 1336 19460 14177 7560 3928
"221782_at" 14161 859 2697 15773 1904 3476 20861 2284 20972 2680 4110 4072 3963 19916 4894 20153
"221783_at" 7381 7183 106 2215 21440 21082 21353 2490 4665 2409 21027 19716 21373 3252 22253 3261
"221784_at" 11149 12883 17282 8765 8264 5743 15168 9845 11919 1663 4299 314 6412 10527 10814 3007
"221785_at" 18095 21260 11390 1284 15030 12401 12799 18380 10764 8290 21786 19684 5103 2527 12929 2661
"221786_at" 14458 17436 9760 17622 5321 4302 17115 16018 15375 3894 13071 3048 5277 16390 3724 18785
"221787_at" 18421 21272 18898 21687 16802 19322 3713 18629 17676 18947 15246 7858 6541 13610 5579 6198
"221788_at" 256 1952 22181 20094 21326 885 4383 5083 21910 10887 16627 4512 14989 13447 2299 4057
"221789_x_at" 1534 19613 3040 20768 2380 2578 7738 7277 5077 8855 13502 20676 15763 2030 7466 19812
"221790_s_at" 21968 22212 9250 109 869 417 21089 16423 19026 22253 17892 18904 4584 6100 1570 596
"221791_s_at" 20067 15281 11258 15223 20509 4377 22210 17727 16100 7148 8027 18839 9688 4857 2374 16957
"221792_at" 20293 19823 3080 13800 6792 11578 10949 15077 12964 15862 410 305 13439 3159 10688 12550
"221793_at" 10562 12069 14365 8501 11475 13785 1006 11866 14971 16567 8865 10452 17434 9414 14920 13626
"221794_at" 2873 6893 21551 4091 21842 18410 12798 15945 3693 18390 14496 18571 19935 4505 22057 19880
"221795_at" 11524 8090 12665 21734 7219 15700 13448 639 15221 797 21075 13765 8711 1414 12768 9146
"221796_at" 7704 9949 13697 10421 8107 13477 9308 11776 12573 15014 11426 12360 8431 12460 12606 14208
"221797_at" 6137 12562 18181 21910 1002 3334 2407 1321 5875 3250 16853 8482 4291 20919 3615 4534
"221798_x_at" 13524 15897 10646 7364 8917 4611 18167 7922 15431 13446 7927 11142 22202 9002 19321 16083
"221799_at" 144 375 21098 18570 18480 12371 477 3004 790 17793 19388 22264 20304 19429 17925 18767
"221800_s_at" 17267 20669 20827 17734 1859 18431 20347 1359 21540 6534 1884 19564 5077 14964 21072 3407
"221801_x_at" 9443 16731 1234 11365 14182 15131 13643 5055 12875 1653 825 9856 13468 11113 14723 15429
"221802_s_at" 4106 14989 7618 21031 16063 17896 17874 16569 18254 10300 19543 5770 14289 5250 17437 18401
"221803_s_at" 18249 2762 6227 4865 1940 864 3588 7745 690 7859 15176 8318 5948 18534 2828 19105
"221804_s_at" 2849 7513 7541 5680 15309 3753 17457 8070 18065 8453 5963 20314 14189 6013 3199 19700
"221805_at" 9737 6456 7064 15619 11995 5505 9574 4972 12459 16181 1902 10448 1430 12301 9613 14527
"221806_s_at" 5472 7393 5311 15577 18081 3959 17672 3628 6006 10498 12845 17042 14713 16214 4818 17632
"221807_s_at" 61 9981 20215 21996 996 20268 17997 426 1909 7291 18488 18932 21703 5668 21732 16549
"221808_at" 14888 4662 6356 15708 3992 5181 6834 3613 15846 8369 3383 1463 16863 6089 21455 18186
"221809_at" 7113 11580 17330 12320 15142 2628 3370 3623 3791 18155 12417 21735 20485 21995 17295 20350
"221810_at" 8759 22045 91 20500 5031 1678 13778 19812 5191 17182 15193 4245 5117 2580 17318 7410
"221811_at" 262 9128 14916 22051 9436 6419 6390 14058 14517 20655 336 1474 12157 22131 14457 12872
"221812_at" 12094 9145 14901 11546 21174 21749 22262 20314 21254 20952 20291 21322 3323 5060 6062 2967
"221813_at" 48 3208 8380 16326 19858 17681 20231 18501 19180 9821 17381 21681 18411 19328 4795 3835
"221814_at" 5594 20314 16636 12462 7087 6523 1724 15172 15344 10649 17290 20650 14238 21029 17115 7478
"221815_at" 22254 5491 14806 22239 20160 18458 5823 4188 21677 8172 20262 17102 776 1327 21069 4645
"221816_s_at" 17238 7205 20329 6764 3672 4760 6414 20287 3070 4745 13017 18826 19089 13895 2445 6446
"221817_at" 18501 7494 4208 13992 18481 17313 443 17228 1219 20113 18900 7093 20611 20520 18885 6128
"221818_at" 5319 5451 4066 21925 22082 21672 21727 367 1227 18994 21206 5847 21627 4824 18011 21486
"221819_at" 16894 19338 2623 15861 18096 18191 1968 1330 5306 7253 16604 20094 19254 4980 19619 4657
"221820_s_at" 19132 21827 9440 21933 1880 20502 19750 21864 21502 1071 17818 6893 20962 20634 6634 20734
"221821_s_at" 3497 2916 2753 19849 18031 2717 16985 2906 20062 10315 4026 16455 17926 5506 4823 19385
"221822_at" 2769 21830 3737 3413 1478 2456 1861 17321 979 19437 12800 19581 20276 17380 19769 18565
"221823_at" 4791 4153 4966 1068 2465 17648 3610 2208 20438 2208 1075 2590 14427 20798 6186 20121
"221824_s_at" 8648 6127 21766 3629 3710 21397 3398 18422 21889 6242 18118 6787 2961 1686 834 22005
"221825_at" 17977 4958 8854 16065 15701 3641 4198 18817 1323 18020 13231 5441 3714 16670 5225 3326
"221826_at" 17506 5159 9374 21524 20867 1243 20031 20930 3127 17715 5339 6686 13812 4206 3532 7357
"221827_at" 19597 15961 6290 778 5181 3536 5768 19694 6340 8010 16676 17409 15130 19860 7687 4542
"221828_s_at" 10319 13777 17144 9715 8249 15952 13905 15386 8853 14819 1832 10295 13288 1547 14927 13701
"221829_s_at" 15754 17082 6421 17196 3985 21610 4511 8059 2592 6128 5456 19183 14252 15707 7456 6758
"221830_at" 19958 14976 5452 13896 4380 21995 5194 1533 4622 8502 6237 18598 15572 3732 5050 4825
"221831_at" 22266 22238 10543 8666 3486 14612 17311 18912 1260 17548 18921 4350 3293 5820 3816 2253
"221832_s_at" 16777 1415 21843 16135 21567 4629 19695 16052 22153 19714 21605 18656 6180 20454 21730 3943
"221833_at" 21009 1009 6595 20816 16290 12615 18002 7275 19514 9708 18381 16951 20535 19924 20614 4353
"221834_at" 16152 20226 10326 14897 21811 18694 21244 21482 122 2737 12669 21191 19388 6931 460 3657
"221835_at" 10545 17351 13465 21586 9927 13197 8575 13775 12416 13679 8852 8733 10075 12685 9508 13641
"221836_s_at" 21197 2547 8044 21417 18840 20564 5738 18913 2516 2269 14148 5549 6102 934 1114 1680
"221837_at" 9483 11382 15885 12919 2826 4489 14650 10170 14369 1810 20526 15628 267 6321 10820 14163
"221838_at" 7903 5887 1594 2044 22255 705 13552 11489 21675 12386 22225 18012 16949 11646 22138 464
"221839_s_at" 15026 16164 9494 20032 18980 17979 18041 884 20865 9452 1602 7391 18009 3289 6486 19850
"221840_at" 18797 3842 2097 514 1581 7974 7371 1058 5674 18461 1161 503 1232 4169 568 15698
"221841_s_at" 19738 295 259 695 16076 19250 20465 1159 20266 2754 313 3546 13892 6734 2389 20833
"221842_s_at" 2523 16709 10018 1575 19136 3029 16862 6552 5936 5365 4623 7556 6678 19198 17547 18206
"221843_s_at" 7307 20334 11376 10890 17106 1540 16006 5695 19380 1619 2284 2559 2945 372 20666 17256
"221844_x_at" 16640 1910 21495 14380 19031 3150 3943 16335 16012 8714 6060 6143 15319 4498 3053 18901
"221845_s_at" 22127 20205 21336 1490 17387 20185 21050 17632 16712 6407 13734 3224 18954 3169 8266 19156
"221846_s_at" 8584 19070 16943 9761 21830 19050 10738 610 758 11736 20477 19580 22264 9596 2642 2146
"221847_at" 13976 19115 21300 18558 3626 3590 4254 15981 4519 5185 17217 8051 5067 6196 5199 17962
"221848_at" 9784 715 21251 21670 4169 4435 5079 2557 3762 20732 17661 1121 16449 4229 1805 5966
"221849_s_at" 5346 21970 3037 21129 22049 2597 5080 5209 2336 19623 21373 18611 5207 1616 20258 3929
"221850_x_at" 3373 17881 19019 14684 15148 17389 17797 19490 1946 10941 12418 18869 18315 17174 1948 19048
"221851_at" 14943 21752 20403 396 1513 17660 10950 3915 17554 314 21486 855 3237 2286 20174 18394
"221852_at" 10777 12488 16660 8038 13964 8701 15398 15488 7358 14324 7574 9384 11903 7913 16902 8814
"221853_s_at" 2527 19650 19613 4649 15296 11013 7113 4024 5197 9134 19704 7881 16072 16290 7255 19611
"221854_at" 11672 2157 9525 9897 13368 10628 8937 918 13050 14034 14505 14328 12944 7501 1050 14736
"221855_at" 20630 4378 7958 13612 19009 1747 1485 2202 3475 8332 18297 17154 21378 5350 19953 1979
"221856_s_at" 5790 21629 948 4676 3763 20859 174 18756 313 21588 19137 2479 15729 1233 153 1998
"221857_s_at" 18419 3359 4295 1581 8486 8127 20431 5415 8699 22149 20926 18506 114 3197 2345 12463
"221858_at" 8212 1439 2860 1425 726 452 16417 2576 801 19786 20241 16576 18916 6976 18591 18295
"221859_at" 20887 17307 161 1492 13654 6446 9853 13152 5359 378 14448 9827 15136 11471 14448 15897
"221860_at" 19910 16572 6340 20204 1815 1271 17524 837 16196 17560 15494 3289 17966 20071 7943 1868
"221861_at" 242 58 470 14388 638 21417 21708 457 3239 20923 16968 21707 18972 19261 8332 17845
"221862_at" 18433 17124 1887 968 11034 7891 8506 9639 10761 7073 1287 7363 1468 20443 8584 7971
"221863_at" 10664 12285 17437 9672 7501 15074 14398 10420 13678 15701 10365 13646 10002 10333 14692 13501
"221864_at" 5822 2030 5850 16749 1823 263 21898 20553 20213 21406 5188 7829 13939 917 430 20765
"221865_at" 15587 4966 1954 3496 1477 18774 19093 1837 17373 21213 12161 19802 19021 20606 2911 20060
"221866_at" 8754 9794 15732 9992 10195 7709 18684 19011 10855 19042 6390 447 20576 4373 16086 15027
"221867_at" 9851 12022 18149 21960 20346 7500 295 19356 17340 20771 5234 18335 1549 3508 19790 21666
"221868_at" 905 11830 9706 11820 16681 6897 2799 5409 2031 515 5329 18908 7572 14351 18695 12048
"221869_at" 8740 3714 10380 6947 15601 20039 21676 22039 21996 3466 20745 19163 21561 17937 21915 3222
"221870_at" 10680 12306 16941 10888 9823 5873 9825 11116 12851 13893 6895 10638 8678 10192 4418 14006
"221871_s_at" 471 21208 3754 15039 20969 19701 3956 20884 20917 10563 13327 21414 2987 5380 2142 2244
"221872_at" 9190 9846 16729 7445 6566 9295 12085 3120 10205 12043 8709 11156 9536 9917 11549 10477
"221873_at" 18579 372 9130 16102 19496 17611 18755 21126 2921 6732 15166 885 5405 3805 17378 17522
"221874_at" 14922 16778 21397 21995 13761 7608 12630 12422 11536 2218 10408 245 2229 8317 16143 3791
"221875_x_at" 4338 18655 10935 17953 5545 4598 2609 6598 1474 2778 4365 17147 15360 3522 20288 2511
"221876_at" 20063 17559 913 8270 2897 8155 17338 11730 222 1354 5989 20275 5443 4248 853 449
"221877_at" 15 20018 898 20940 1376 3851 21554 8329 17585 7546 16746 1153 21038 16091 8336 21963
"221878_at" 9880 12660 15029 11210 17993 13377 3041 16627 21241 7977 21716 20521 22191 3470 6408 21311
"221879_at" 15511 1762 10270 11277 409 1471 1302 1163 19247 6777 2553 6603 21076 20682 20207 21496
"221880_s_at" 9962 6925 14820 6940 4467 9 8628 2618 490 12002 3920 7251 20998 6142 5884 2401
"221881_s_at" 14632 6128 10531 907 1593 636 5316 18146 5621 18810 18247 16517 6470 21878 20274 1282
"221882_s_at" 5082 22012 2937 14134 2547 20619 592 4095 5641 8390 19487 20038 15239 5626 8250 5469
"221883_at" 5776 21123 21060 21358 724 19642 20265 18138 2174 4110 4288 16447 925 3542 1442 954
"221884_at" 12816 19347 19169 9522 2656 3070 15722 4795 105 13357 1652 20614 3567 9912 8221 6738
"221885_at" 9736 15967 17133 8446 10688 10185 8158 18087 9594 13946 2831 10600 9397 8575 10828 12105
"221886_at" 6011 14108 13143 13387 11824 9492 12761 20474 11332 14077 2485 13787 10322 8808 11007 9988
"221887_s_at" 7191 9901 22099 12382 12280 3110 14340 21220 2678 21039 19426 10728 1394 351 13636 8621
"221888_at" 4378 20674 20385 615 21984 21508 14022 7349 17472 2185 22074 7356 22093 22175 7006 4627
"221889_at" 116 4713 778 18692 21203 1965 2442 21132 17144 19763 1628 19674 4829 15004 17857 18323
"221890_at" 11564 12560 15017 11048 20173 19916 20827 20723 21770 7183 21547 22033 15919 13582 2090 22187
"221891_x_at" 17995 1576 8911 6815 4541 3981 18513 3005 17071 2773 5325 7686 7254 4930 19378 17755
"221892_at" 7089 8360 17358 12533 1104 8539 15841 21513 2149 20582 21668 169 22244 494 178 13402
"221893_s_at" 13587 6994 7401 4511 20987 19738 13012 695 2798 19657 13137 4500 17315 22219 5822 1878
"221894_at" 12367 10004 16881 1974 437 11668 12285 1235 165 15979 3285 20132 18228 9403 21883 21863
"221895_at" 21977 19814 6150 2528 17785 1895 3520 7954 4134 7571 18034 2281 7118 7001 2519 20536
"221896_s_at" 17643 1779 7478 18440 5082 17699 19201 6195 2134 7143 4091 5517 17559 6306 18322 20296
"221897_at" 2590 14525 21052 20513 1133 21895 20285 20675 17364 11053 16476 16915 1399 21369 6532 810
"221898_at" 12581 13423 15486 9360 13900 10524 10478 5688 9369 6773 21063 2207 13767 10424 12178 12668
"221899_at" 15957 4326 10892 21430 2140 2190 5152 19083 565 9323 14953 7474 7405 15506 5766 7260
"221900_at" 6961 8688 14656 10084 6440 9685 14454 13819 10503 14276 11783 8847 8800 7944 11476 11718
"221901_at" 11053 13185 15307 9532 9159 14458 8660 5599 11403 13037 22174 11924 7934 10620 8490 12896
"221902_at" 3127 5347 5613 17112 879 13032 8909 264 19964 12150 16893 20623 5487 11377 2898 817
"221903_s_at" 3566 12529 17217 12343 1298 8712 20744 21061 20750 9401 16525 4908 1656 6122 172 1715
"221904_at" 10523 3881 4343 1871 17198 12351 7459 21485 819 4374 3302 20992 6786 22241 19067 3718
"221905_at" 4860 12588 17531 9557 6622 15936 1516 17658 8708 5079 16489 57 1634 21731 16901 15937
"221906_at" 977 2399 8320 20050 19599 20549 8843 20046 20608 17243 951 20886 1695 17298 7047 151
"221907_at" 172 5869 203 3433 1643 22183 6494 97 16484 4559 5382 21715 19162 21224 20444 21257
"221908_at" 22049 730 13331 11807 21227 20125 11978 6955 3524 13198 19232 19436 18576 9662 20745 17984
"221909_at" 8676 13816 21178 10096 15871 2528 14696 21609 20896 10035 21959 19038 21028 10400 17275 2576
"221910_at" 1670 17070 6219 1868 13724 12708 8541 635 6526 14454 19663 10423 12273 12433 12021 7688
"221911_at" 10443 22135 21630 14415 6138 10905 12947 21776 11095 15572 21941 11085 9485 10085 9874 8817
"221912_s_at" 10900 8101 5722 8988 1516 7453 15763 5499 2439 15703 2332 413 22103 21373 15415 4281
"221913_at" 468 16895 2048 881 930 11753 1806 21377 17643 8425 17232 612 5930 21586 14957 15006
"221914_at" 11055 4783 17440 12729 9269 11234 12030 11240 7479 14762 10126 15003 9285 12627 11403 10350
"221915_s_at" 21536 2895 630 126 4615 7119 925 18263 3041 3431 1209 5125 4344 21797 21099 1263
"221916_at" 652 15141 5914 14870 11551 13755 8294 7434 7633 16497 4078 13295 8770 9667 8460 14849
"221917_s_at" 15155 2636 1176 1934 1436 18057 21868 1592 334 4564 21899 2640 5835 19694 7797 16887
"221918_at" 19650 1592 8571 22091 2052 21406 470 21455 5840 7551 6335 4603 7528 1760 4079 18940
"221919_at" 20222 1559 7075 16273 1482 20631 18019 7838 6270 2155 5207 250 7138 14781 3027 20834
"221920_s_at" 1038 19741 6131 18341 4748 1482 18322 19689 4597 11526 22209 7601 4219 20925 691 18347
"221921_s_at" 11792 10093 15688 9963 13504 12596 10473 10263 13789 20143 5917 14272 5440 9943 15827 9325
"221922_at" 18619 5429 2870 15136 19022 2875 4004 17482 4802 3362 4037 2384 3663 14592 2010 3640
"221923_s_at" 18601 5345 9387 6622 16757 16590 5326 6194 16034 17814 4485 17797 14421 13381 17142 7066
"221924_at" 2059 158 10056 12255 9207 6147 10521 13943 14015 13184 16952 13798 6667 1167 10698 11097
"221925_s_at" 20204 16943 4275 423 1731 11894 21399 1422 1953 21756 4080 1059 4451 13584 125 1183
"221926_s_at" 11290 17139 22017 17970 8171 13347 10215 21730 11241 15015 4324 9027 8596 7583 14015 13712
"221927_s_at" 21221 4563 10102 7280 15727 3015 6729 16826 1777 20728 12788 20251 15215 7296 7143 17204
"221928_at" 20177 22112 4950 6951 4154 15655 17225 6422 10922 21617 18312 18772 8947 234 4428 15500
"221929_at" 5663 7623 5199 532 7691 15826 15586 15019 8905 1367 11070 15350 109 13093 10365 15180
"221930_at" 1527 5680 17151 2580 7958 9582 14313 13071 9585 14864 8752 13339 10494 19816 12404 11267
"221931_s_at" 16320 6207 7756 17310 19252 18000 7180 7099 17904 5122 12609 4577 7597 13325 18236 19740
"221932_s_at" 14232 4202 19378 21914 4116 3120 20112 19451 5680 7167 17944 18080 18118 14212 18279 16628
"221933_at" 7149 12787 16224 10590 6682 12930 15326 10076 8589 15945 7474 10288 8308 12449 9515 13565
"221934_s_at" 19030 19454 9434 4509 17901 17128 7630 20392 16156 8015 18738 19287 14547 17239 5568 6590
"221935_s_at" 13114 9751 13108 21567 17215 3058 21030 18457 17032 10120 4028 2453 2697 14426 21914 19842
"221936_x_at" 21412 10610 97 209 11395 11430 13562 5031 6030 1574 3895 21998 20493 543 16763 2659
"221937_at" 16477 3694 7301 22276 21554 2249 6845 17473 15685 7343 6330 1210 19453 2074 7372 21253
"221938_x_at" 19608 17891 7346 15850 21978 16814 18194 19488 18790 21358 21379 22227 16783 19254 1503 3318
"221939_at" 22079 18437 372 14089 21002 21198 589 3023 1576 5465 14888 19319 448 19542 21521 16946
"221940_at" 17272 21117 3922 1276 22250 20164 1261 2590 4913 9741 3532 5550 20507 4527 5193 21630
"221941_at" 4194 4122 6888 98 21126 11722 507 20933 21559 9657 21672 4006 21771 7016 17949 608
"221942_s_at" 4947 2156 5176 21111 11749 15504 14644 680 14497 13287 13185 15860 13630 11966 16629 11984
"221943_x_at" 1729 20310 1365 54 16210 19464 5947 18335 17143 8262 1385 16242 2833 5456 3720 4438
"221944_at" 7872 2063 9152 3750 2564 12282 15957 10211 21152 22201 21150 1257 7634 3621 18494 2354
"221945_at" 1540 10132 18035 16313 13434 12666 5761 13130 11374 939 5511 10555 7414 2896 13022 7956
"221946_at" 10009 10656 13222 9101 2685 21487 15741 18249 21290 1783 3283 7910 17481 8794 7869 5510
"221947_at" 12602 6475 22161 20947 7739 7231 262 11715 7727 308 1649 9 22193 22044 6241 71
"221948_s_at" 13201 972 16863 12241 5756 11172 11478 11126 10054 13824 8076 10750 11308 8156 12835 11664
"221949_at" 2964 19378 21921 341 8448 13897 20142 7750 19022 8230 4048 20376 22086 3416 19226 4557
"221950_at" 6769 11425 14870 12304 11477 10588 14222 11114 7662 12235 7418 11328 9642 8310 12152 11037
"221951_at" 16400 21198 174 21797 991 18083 18767 22280 20756 17861 5573 21913 2621 20195 8136 3327
"221952_x_at" 15721 5218 10890 7031 16481 17219 3570 6295 5172 5799 12892 6032 4706 6399 3623 17590
"221953_s_at" 448 4362 21487 22020 15040 62 1814 17735 16934 4309 13639 20231 21696 20627 17172 20369
"221954_at" 19744 21109 7749 16338 19441 19930 20986 20931 2922 7824 18746 7167 15022 21243 21381 4675
"221955_at" 9394 9817 16708 9621 9849 13784 12005 14566 14291 14541 13136 15267 13142 12610 8793 8406
"221956_at" 9660 12132 17581 9888 7687 5260 8192 13326 7918 14436 3989 20379 17003 10886 17870 13453
"221957_at" 3644 7651 9650 15331 15495 20544 3324 19757 6317 9860 4180 17843 16393 4912 7032 17068
"221958_s_at" 10130 16297 20717 7249 290 16071 20144 21026 16195 15227 18408 6237 15279 10467 1816 228
"221959_at" 10967 10360 17355 8198 10704 13361 9959 21011 10312 4108 21590 21962 22200 3743 1172 2884
"221960_s_at" 1836 6386 21848 1106 17143 3010 17037 6536 21551 3551 815 17444 3271 2166 5768 6656
"221961_at" 15260 8239 17632 2106 3836 6795 5962 10267 15329 4902 11834 1343 21071 22243 17696 9448
"221962_s_at" 18639 15173 9728 14505 2976 16959 18380 7721 4878 4762 19300 3727 4586 16446 18448 2376
"221963_x_at" 22061 4427 343 4275 17183 21851 5693 1838 16057 8506 4418 4841 14081 14198 8054 5252
"221964_at" 12968 9241 623 20106 1153 20278 17643 1543 22084 6739 19686 16574 1619 22198 20648 907
"221965_at" 20446 7650 716 19557 18989 17334 5993 17296 4866 1680 18079 5735 2711 18346 1571 18837
"221966_at" 11383 7358 17410 9927 14042 578 14087 12982 21071 17632 22264 21768 22178 18206 15189 13973
"221967_at" 20473 5147 1101 5867 18772 13033 3986 4863 13204 3696 13694 1112 6740 21445 285 1908
"221968_s_at" 7412 8643 16694 10372 11329 8075 11156 9638 10188 15551 9584 11121 10751 8651 11420 10367
"221969_at" 6403 16890 11859 1059 3380 13036 8930 8636 14943 17100 9436 22054 1095 459 156 14604
"221970_s_at" 18054 5195 9626 15604 19238 16757 7162 4845 16913 7399 11988 6383 15762 6962 19748 19177
"221971_x_at" 17339 6646 6567 2900 3000 4279 6921 1711 5226 11620 13716 19420 15903 20233 2153 4200
"221972_s_at" 17630 18681 20929 19641 4180 4813 17702 6647 18001 4524 20270 19324 14244 3582 8124 18893
"221973_at" 5777 14286 11797 15362 299 13880 21654 4663 2814 1842 14445 16838 2414 5494 21839 2208
"221974_at" 14180 399 4553 5039 8906 11011 19179 17178 9547 11345 12185 10178 9797 13295 12569 11417
"221975_s_at" 6143 14551 12798 11215 11457 14389 10855 8946 9633 12580 7566 13204 13545 1452 9799 15704
"221976_s_at" 9917 10392 2358 11209 22166 18412 16304 6558 21854 14525 16450 7602 19133 10784 10634 20273
"221977_at" 9097 10886 14573 8921 13390 14733 16630 10000 8836 1636 9926 778 1718 12221 9843 7624
"221978_at" 15995 21289 6174 7228 8083 13085 16468 9318 9006 280 17096 14504 8413 12450 15333 14008
"221979_at" 10550 11491 16965 10111 20919 760 877 7523 20920 17871 20087 16677 3636 22264 2176 3160
"221980_at" 22095 5980 2357 15880 6323 9925 18338 9955 6695 22001 9969 15454 11106 16570 12413 9697
"221981_s_at" 12484 11723 15166 10558 2223 4948 2005 211 1825 999 12809 20608 2828 17833 22122 2482
"221982_x_at" 10854 9303 13194 11761 2114 15696 21871 2196 22266 2691 2876 1857 20700 22267 21005 225
"221983_at" 5813 2467 19677 5493 3300 19679 2498 16206 5347 4083 13077 5309 2473 15098 5161 16225
"221984_s_at" 981 20125 19152 14066 4329 3320 1747 16886 2843 4771 18524 7373 3732 7113 3913 4521
"221985_at" 4703 20915 9722 6073 1560 148 20367 7852 919 4052 5828 20543 786 15128 894 412
"221986_s_at" 12645 13809 17211 11509 4802 781 248 6631 389 1956 1701 21963 156 14259 207 16853
"221987_s_at" 3949 7276 5946 15664 20937 4912 3584 2248 20083 19108 15566 16073 4061 5610 21802 4055
"221988_at" 5345 1494 21554 2871 16058 21645 21728 19106 3602 20967 20243 22233 20591 4209 6731 22276
"221989_at" 16178 1692 9770 5483 15286 20540 3267 4059 3402 2477 4956 16033 7284 5640 19443 17229
"221990_at" 21298 690 895 21046 6345 15704 10564 14977 6968 11893 9882 15916 9913 11150 9519 7858
"221991_at" 5213 19371 21002 21326 10508 5439 12738 8634 12008 14011 396 12616 12689 765 14431 11740
"221992_at" 16622 3788 3530 9855 1445 7044 2936 2291 116 2526 2841 22074 18011 22100 3730 20881
"221993_s_at" 9296 9288 16411 9372 9536 5573 11011 10495 14494 21394 7671 14870 12522 9955 16593 12120
"221994_at" 11635 9256 11727 10701 11742 14353 8307 15328 7153 12600 2143 9117 9991 16650 15386 13397
"221995_s_at" 5658 20495 3525 1080 4536 22208 6313 8032 18423 3028 14431 19551 5011 17650 3551 19912
