"inst_201" "inst_446" "inst_564" "inst_1011" "inst_1069" "inst_1172" "inst_1231" "inst_1656" "inst_2691" "inst_4455" "inst_5228" "inst_5591" "inst_6190" "inst_6948" "inst_6990"
"206011_at" 11876 13841 16580 12271 14546 6073 7531 7685 2169 10647 15010 5917 4303 8377 9446
"206012_at" 21109 8595 11865 15709 13699 3637 11837 7870 13071 1892 4363 2501 7318 4290 12297
"206013_s_at" 10240 11094 12010 7520 9409 7547 12805 9832 982 11431 12091 5700 6872 10924 10358
"206014_at" 11871 9940 12455 10763 9815 10122 9118 8837 10380 9652 12127 5155 9326 11025 10451
"206015_s_at" 5253 2444 6290 2183 1350 5552 1498 17450 5271 4529 8240 18462 7579 4915 16488
"206016_at" 20633 18578 2020 17279 20772 20071 15375 19615 15774 5554 5380 19947 7490 19028 21620
"206017_at" 13654 10283 10436 13221 10574 6883 10904 6199 11616 2431 14484 8703 12345 2543 7836
"206018_at" 12076 12995 14404 8584 13015 12530 13501 10062 13011 13675 11162 10128 9059 8548 14228
"206019_at" 10195 11714 10102 20870 7243 17154 2567 20423 16857 2239 1107 21157 21191 19856 19819
"206020_at" 11935 2268 8150 3010 4097 4590 19301 1563 874 4707 477 12076 2332 20676 4148
"206021_at" 14343 7962 14811 12134 11830 5837 19742 16939 18754 21834 4887 15447 17917 4925 15853
"206022_at" 6242 16134 15819 11621 9926 7160 21559 12094 12000 19194 3196 2150 13011 11067 9438
"206023_at" 20991 19693 14911 6016 22046 15538 19167 21117 14799 18108 21764 16878 12162 19814 6712
"206024_at" 11560 9460 12492 10699 7891 11487 10004 6893 794 10021 12186 4504 446 10294 10618
"206025_s_at" 8256 1720 4478 14180 5870 1432 11044 5791 109 11249 12021 4840 960 11465 14896
"206026_s_at" 15326 13580 17689 11243 11554 3482 487 7368 139 9273 11422 5211 2960 14311 7817
"206027_at" 19394 6239 18080 10686 14063 14661 4808 7110 10321 17160 10733 8420 13768 11592 10958
"206028_s_at" 17261 6456 20950 1071 15753 7697 725 16509 628 7789 21800 1224 7676 14474 13025
"206029_at" 19082 9922 9151 14996 14714 12834 10400 6284 7764 18150 13135 7353 19285 13607 7849
"206030_at" 22185 7762 7241 14404 5098 10127 10943 13405 13821 11976 10978 4491 14075 15370 14364
"206031_s_at" 2944 14672 21748 16649 1618 1410 14576 3627 19826 15425 9032 22237 3389 2072 3367
"206032_at" 5980 19107 10553 10030 15192 9248 18224 11201 19268 17123 11654 3660 9466 17104 1975
"206033_s_at" 9305 6015 10272 12828 7759 15535 21392 14144 19711 18339 14312 7501 1635 16054 15112
"206034_at" 15749 18338 1201 3708 4893 20947 17505 4467 15952 19536 4956 937 8471 2064 7654
"206035_at" 3215 5945 5664 6133 11462 21551 15427 21004 8726 7463 21183 19905 22028 12776 2105
"206036_s_at" 21888 11454 14980 21209 21184 17630 14874 17602 2209 2289 19929 21070 17013 21463 21167
"206037_at" 1116 17883 667 1671 3476 18950 18625 16789 21609 20769 1429 19669 17179 5857 20191
"206038_s_at" 5881 21596 8506 893 1334 2761 2720 2115 2517 4503 5821 19177 8169 20399 5244
"206039_at" 4047 9822 10738 8641 5212 20845 1488 12810 17090 3478 10683 12601 21834 3141 2692
"206040_s_at" 12081 10913 13869 10716 10072 10218 10363 9179 11686 11513 12206 7956 10517 11266 10677
"206042_x_at" 623 7214 6626 14681 6951 6056 3737 11314 15518 19684 10899 8141 15586 14627 12928
"206043_s_at" 5556 4657 13747 1612 496 12912 18729 707 13904 19307 18011 19415 13703 1283 19504
"206044_s_at" 1794 19330 1711 2961 402 20788 3306 2749 16530 2781 8473 11545 2119 5716 4596
"206045_s_at" 14107 11780 7851 7632 13850 9725 12671 11878 14558 13102 12285 8571 6801 14249 9300
"206046_at" 1486 17748 1753 8214 11854 19568 17057 13065 7860 21285 11282 13524 16704 13497 15744
"206047_at" 4579 20805 295 13767 10511 14247 11919 11907 14390 9760 9965 7232 12882 8492 14999
"206048_at" 1020 2699 17764 16286 11345 8012 21244 21109 9966 17078 19760 20750 9499 21234 19569
"206049_at" 17209 16509 4993 9456 15641 4772 12886 12136 14065 11861 10642 9500 11999 13015 13523
"206050_s_at" 4004 16730 19961 6767 16378 20754 1890 17887 19363 17907 6884 15914 21689 17875 5783
"206051_at" 2921 1854 17476 7597 8548 2151 10627 11891 9855 13282 15864 9925 11003 10451 15142
"206052_s_at" 16380 1344 4192 19190 16282 15978 562 17091 7649 4952 18185 19182 17239 19602 20628
"206053_at" 6767 7233 21487 20135 18947 21093 16146 20197 20359 16166 18273 10635 4277 2694 141
"206054_at" 13982 8640 11177 14696 13428 14453 13825 8648 20418 13243 14506 6934 1780 9769 6008
"206055_s_at" 4035 4225 7298 18599 20203 20941 17147 19804 7078 7586 3097 16096 20226 17261 17833
"206056_x_at" 1058 492 21938 4819 21641 20958 6335 1522 20886 977 17162 10702 21656 21539 5828
"206057_x_at" 391 201 21978 15601 7348 21205 10454 8516 21800 12186 11554 6778 6192 15780 11981
"206058_at" 19631 1215 18503 9789 14138 14875 11179 11114 8925 11619 10091 2470 9628 11066 10495
"206059_at" 20746 1807 20752 1816 4046 16564 4152 5362 4638 6154 19595 14341 7581 16977 18322
"206060_s_at" 11840 8420 9146 496 6247 21558 10332 7620 20168 8724 2875 1943 5560 5668 15993
"206061_s_at" 6365 17154 3976 18404 22084 19543 17031 20760 7254 615 7824 11837 15705 22135 20872
"206062_at" 11163 18446 19261 12551 12360 15021 7039 9741 8115 13476 11174 9564 12479 13330 11652
"206063_x_at" 3019 3143 22099 3937 12247 15936 14539 19243 1918 14417 22093 1914 15438 5215 21213
"206064_s_at" 21692 12740 16215 9344 15567 11440 1573 9774 19581 17325 18005 14941 4620 5670 18053
"206065_s_at" 11624 8173 11792 14083 7406 3170 11993 7597 7047 1163 314 171 2415 1420 12431
"206066_s_at" 18490 20264 5616 19695 16581 17944 18592 15374 8793 19257 17670 14983 16459 19109 5915
"206067_s_at" 14083 15753 10228 13131 10769 22022 4926 10318 22006 3224 14737 6556 22274 9076 13058
"206068_s_at" 13105 9422 8451 7938 14116 10912 11340 5924 12126 9517 9956 7262 13629 11091 8186
"206069_s_at" 11985 11080 17518 12630 10040 10144 10620 9137 9615 13478 12082 4426 10455 10173 10337
"206070_s_at" 12376 10763 5452 21802 12184 8636 12452 21621 14167 12338 22126 22219 10309 10025 22095
"206071_s_at" 15486 13977 592 8886 15370 14295 11878 9614 8997 13011 16732 10363 9067 15108 15244
"206072_at" 3205 10509 10597 12252 5207 14964 13596 10087 22052 10771 11092 20975 15742 15792 9101
"206073_at" 15070 8210 12450 12151 8931 11901 8885 9251 3290 12325 13414 7376 21534 14661 9746
"206074_s_at" 17476 4254 2658 6918 16553 20903 4486 15890 8823 7739 6500 19925 16630 3219 16626
"206075_s_at" 5113 20014 3778 2446 2495 15937 4902 3593 2153 15299 3792 15170 20139 2982 21127
"206076_at" 22116 837 9321 17916 12182 2537 3486 2783 4710 17308 2171 18830 17583 2245 19492
"206077_at" 4052 8546 13153 7593 6289 12522 12101 13337 9044 16642 14665 11284 356 11860 9788
"206078_at" 19999 16887 16578 9534 11474 14946 8094 7081 9415 12879 12758 5438 8908 10124 9490
"206079_at" 19438 20395 10192 19452 13255 19259 5869 20672 19689 4522 21606 21037 6263 3059 17249
"206080_at" 14868 17985 16400 12434 14292 7984 6681 12157 12309 11672 15936 13150 9280 10189 7879
"206081_at" 15438 12094 9784 20227 16646 16592 9620 19892 20726 20562 18975 18390 1688 4762 21938
"206082_at" 14423 13737 15565 13235 5827 6645 7542 12963 13366 9536 11337 4442 11736 12545 11873
"206083_at" 14330 12583 11369 15125 11872 11763 13602 10288 17522 11789 15642 8327 20201 3855 14991
"206084_at" 14909 18680 14851 7491 7815 9833 13327 9263 10375 13803 12114 5681 13345 10998 10425
"206085_s_at" 11208 21717 10496 1634 6398 68 19825 1814 376 3447 242 1719 18974 942 74
"206086_x_at" 1766 7309 16450 12543 8422 13860 8309 7542 4313 1819 20227 554 20849 18036 1084
"206087_x_at" 675 3368 7200 21921 18790 5702 6940 3659 455 15235 1778 11772 3668 2478 2950
"206088_at" 463 20785 20031 21476 12447 21960 21957 1690 18737 700 6214 18941 22119 3542 15813
"206089_at" 9410 9804 8837 13017 9651 11414 11195 8777 10675 10128 12423 7327 10382 12034 11377
"206090_s_at" 7354 20375 5222 1965 1018 5451 19584 1206 20952 6659 3688 582 17857 19959 20665
"206091_at" 10222 13185 13950 15416 12344 8319 17996 12041 13907 398 11343 12353 9395 15908 14332
"206092_x_at" 17988 17450 21668 11108 8577 15351 14731 19935 1444 4329 1397 14432 19619 5637 20166
"206093_x_at" 12060 13316 11567 14141 14016 11971 10024 6333 11578 10876 15163 4258 9880 10601 13475
"206094_x_at" 908 20357 3053 17457 2362 14814 13628 1879 14600 1007 483 2190 14822 7968 1802
"206095_s_at" 3711 14197 2133 20314 21353 16206 2400 21599 8227 16125 17161 21441 17222 18845 20772
"206096_at" 20577 17213 688 19801 2386 532 5936 779 837 3435 2629 2820 16643 321 1318
"206097_at" 18009 970 18868 744 15679 7983 12517 8407 6494 9662 9108 859 2226 15639 3052
"206098_at" 9561 12026 8774 3975 11308 17202 1076 3040 6419 16251 196 21011 20917 753 20850
"206099_at" 15965 15602 19709 1171 1709 6879 21078 19709 4415 21126 20728 14761 2785 21943 21589
"206100_at" 17947 12663 7224 21432 10909 21763 18362 20819 297 19908 22005 20987 1594 21914 22104
"206101_at" 2283 19267 9569 15452 5261 14711 3717 5648 9563 21710 15809 12639 11856 9792 10234
"206102_at" 15637 16240 7354 20938 21825 17831 21342 21970 19885 16683 20456 19478 16053 20786 21138
"206103_at" 14580 7944 10688 21605 14272 21897 18309 16661 17484 22199 17953 3337 19513 21626 5893
"206104_at" 7747 17976 19934 13742 6797 4117 15931 8460 14119 5936 20518 17660 10999 13831 19568
"206105_at" 2670 3306 885 13580 14943 2645 2291 6414 8508 5563 2088 1188 17945 5850 13680
"206106_at" 2842 21366 20547 21489 3613 17825 19707 16929 17377 1121 19238 3931 19577 5970 20904
"206107_at" 14240 7998 13995 6199 11761 13745 12903 1386 5896 13006 10675 6603 11621 15053 11588
"206108_s_at" 20076 19886 20947 2302 21622 4028 14601 18253 6321 21728 19407 13894 17984 20028 4670
"206109_at" 4265 1740 10990 3483 759 12126 839 17422 12877 265 6695 17169 7865 541 20755
"206110_at" 804 21565 9406 21770 18321 5870 19117 19844 111 21332 21789 15797 1131 20848 19318
"206111_at" 8046 21811 18348 9182 15478 21912 15084 1298 22108 20749 17398 18562 20488 8391 8480
"206112_at" 13179 7676 14214 11666 8783 9677 7514 6515 18734 6568 15987 12018 11802 13940 8076
"206113_s_at" 8832 5710 1839 714 224 895 2089 1469 4116 15539 8823 2250 3283 17194 3003
"206114_at" 21636 12541 1536 22146 22158 16560 856 14785 4578 1552 8608 15444 6118 22125 21873
"206115_at" 6817 9195 15574 22143 22260 20551 11212 21971 854 13744 17184 19891 18405 21835 19636
"206116_s_at" 17176 19194 7556 5964 18154 1249 19066 15582 359 21752 8756 15756 3598 7035 6459
"206117_at" 20449 11826 13722 21920 17347 12796 18720 21892 12043 9847 1526 17426 14297 21258 866
"206118_at" 5508 1588 352 12247 10132 11339 12418 8465 9978 11119 15884 8001 9058 12156 11494
"206119_at" 19293 913 11723 14395 12771 15035 10878 8628 12235 12553 16036 5459 9282 14597 12682
"206120_at" 13645 11400 14656 10604 10666 17377 12867 12330 15411 10282 13164 7979 19164 14247 7708
"206121_at" 3419 1397 11334 9215 6314 10478 7296 10914 14538 9402 4521 1459 1924 16570 15970
"206122_at" 11703 12478 12661 15972 14704 8065 13529 6123 14243 21082 10749 6938 13810 9677 8193
"206123_at" 10745 22278 8198 376 15295 10546 11440 5135 20686 21697 19955 178 9581 2736 13186
"206124_s_at" 6462 9343 12424 12536 5313 10606 9708 14344 14843 12905 15579 10292 14129 15680 13312
"206125_s_at" 4046 16349 4682 14122 8324 13190 12841 450 12332 12755 15275 5337 12147 15711 13884
"206126_at" 14666 9784 11695 13653 10245 7551 10341 9187 5122 12290 12487 6468 14003 12198 11538
"206127_at" 3657 21650 8189 6928 8663 7444 17091 1358 2848 17247 16596 12110 15159 15380 16002
"206128_at" 22005 11924 3406 21529 18008 8442 12153 20033 4512 1040 19749 19892 14277 7997 21330
"206129_s_at" 8219 2720 11699 2154 7900 21203 3742 720 1233 22201 22067 20017 16240 19245 2482
"206130_s_at" 11207 12940 10236 11890 6973 20252 11455 10156 15984 2750 13690 7953 3562 15487 11994
"206131_at" 572 1196 4108 15845 9579 7711 12296 6112 14344 10616 15054 8715 3063 15304 8073
"206132_at" 19924 3473 2632 16922 7425 5590 18520 4121 19715 21744 1393 463 18687 16820 18484
"206133_at" 15218 13952 15209 15350 5556 21415 2880 12529 6421 8340 16339 17026 20684 9876 9655
"206134_at" 11643 12933 9067 14086 13290 582 9332 9975 3902 9148 14465 464 6091 8826 15796
"206135_at" 12342 10700 17699 15396 6166 12977 7205 14207 11058 10362 10372 9818 13327 13625 8911
"206136_at" 14152 12292 14433 15182 12928 7186 8622 6721 9898 13433 15912 9468 12763 8398 12306
"206137_at" 378 1172 16617 11841 5370 14567 8754 1080 17314 18285 392 15122 9217 19223 16236
"206138_s_at" 5702 5075 19222 4155 16634 15617 2630 19687 1973 7519 8287 16586 3941 19376 2766
"206139_at" 5958 3232 1840 2973 4877 20606 1680 14479 1897 3741 18428 2775 15314 1314 5632
"206140_at" 8933 13782 10107 20229 21900 19363 21911 20843 859 7499 17727 21721 5392 20861 20139
"206141_at" 18969 1446 21177 2722 20342 932 20856 1455 18713 21144 16906 15430 6472 18596 17410
"206142_at" 12292 11143 9056 10630 10482 10675 11177 9232 10705 11019 14959 6166 14076 14036 14459
"206143_at" 12375 10762 11906 10120 12974 14041 7016 11301 10949 11179 16105 8948 13237 14405 8532
"206144_at" 20680 452 17790 2216 15728 8831 6319 17155 11694 19527 7839 13964 18077 9522 6006
"206145_at" 10088 13885 8659 13583 13489 8002 12404 12813 9428 3209 10220 10194 10373 13391 8523
"206146_s_at" 9484 9394 7943 14520 13186 1387 13102 8562 11611 11421 13877 4874 13221 9684 11513
"206147_x_at" 5590 17513 195 2633 21488 18592 1620 2898 7888 18703 20895 2593 4207 5774 18138
"206148_at" 11052 9467 9853 11953 10062 8462 11938 5661 3299 12414 12498 4439 354 15230 14696
"206149_at" 9653 12262 9045 11600 11147 13783 6909 10798 11322 9994 12137 4372 10953 9262 10477
"206150_at" 55 287 7380 8714 10598 9260 6889 10442 13982 1395 13012 7860 9164 11513 10895
"206151_x_at" 14550 7805 8739 12795 13888 12837 12332 9795 12690 12573 14753 5524 12065 14418 10055
"206152_at" 444 20898 2091 9656 14812 14906 9531 7331 1144 7310 1242 3077 15819 15445 16086
"206153_at" 9717 10953 13402 168 829 13617 7101 108 20880 11875 86 18 8880 117 89
"206154_at" 19792 2405 1015 10993 6743 10467 7151 12602 11782 8696 14426 5048 8905 11823 11190
"206155_at" 14015 13230 2056 1353 5171 12999 10002 6910 14836 19216 3407 369 1357 1400 13046
"206156_at" 11108 9519 13958 12458 5733 8407 7522 8427 11460 12109 9926 9512 12717 11945 13886
"206157_at" 14628 22237 15772 8115 5738 21148 21844 13226 141 21714 12700 11654 18848 12778 8426
"206158_s_at" 18533 3092 18522 6543 15865 6349 1500 16009 4440 4367 8980 12674 6215 17810 16402
"206159_at" 457 21937 17092 15664 7914 12615 8045 10287 13475 12245 12210 9379 12761 9975 10687
"206160_at" 806 3404 10371 13916 15157 17305 13919 12915 2658 19061 19736 7406 5562 16336 16196
"206161_s_at" 3583 1175 12572 15325 6189 13501 10593 10338 4658 2390 11066 2895 5339 7342 4644
"206162_x_at" 10877 11447 11445 15087 11401 8584 12327 9809 16897 9741 13293 7240 11517 13902 14549
"206163_at" 15582 12631 2313 10299 5923 13590 6858 7097 18431 10863 778 13759 14775 13634 8174
"206164_at" 14178 10673 15887 8092 5497 7895 7306 12333 4847 13816 16727 12000 9771 12916 8896
"206165_s_at" 10204 3366 8463 9179 12170 13541 3792 8589 11112 18344 20757 1063 14408 12606 15748
"206166_s_at" 10113 9096 16532 9519 13082 10599 9774 10140 10154 353 17641 7093 14577 15815 9263
"206167_s_at" 9936 4523 8635 12873 9203 7114 21742 5845 13153 14466 13964 4496 3142 13284 10707
"206168_at" 21937 18947 17097 15290 5373 15214 6738 10394 11697 13602 10419 9313 9907 14275 12798
"206169_x_at" 19311 6999 205 22083 490 3769 4994 18710 6245 865 2041 17490 6806 21696 5940
"206170_at" 15536 16561 9400 12034 11195 22061 2462 10063 21678 88 11663 7255 21970 13852 9406
"206171_at" 5765 17126 15730 8972 14736 9299 10450 14305 20033 13766 16673 10554 16087 14911 9408
"206172_at" 13189 1990 5968 13557 10416 10372 14963 9295 12464 363 12544 4473 10668 14522 11702
"206173_x_at" 19341 5015 12122 855 425 1853 1039 1440 3266 2822 877 2645 1653 793 1214
"206174_s_at" 4430 4642 21268 5626 2852 2551 4646 4773 1067 16927 6458 13899 2560 4183 4981
"206175_x_at" 12731 10647 13836 219 5331 103 4158 6083 124 3515 10870 494 123 180 15975
"206176_at" 891 1409 4464 8737 6512 20772 17885 17258 2400 14325 846 1151 5617 14083 15760
"206177_s_at" 10609 3770 12616 9458 4911 19601 7650 7950 21366 890 11674 9359 244 12985 15047
"206178_at" 1706 1953 1690 10112 14538 14431 8398 9751 13917 11166 10533 10051 5587 8829 9371
"206179_s_at" 14844 13141 535 12171 7296 8279 7182 5987 7234 13344 9728 9423 15830 8897 7756
"206180_x_at" 5364 633 16 836 7326 2550 1643 18367 22088 2576 22216 2092 5163 424 311
"206181_at" 1659 2897 15631 13520 5672 13896 10807 6719 11356 8626 13397 8159 6790 11011 12531
"206182_at" 415 15935 15118 2904 4006 1295 14285 3368 6513 6390 8600 627 5967 5040 1463
"206183_s_at" 694 17986 10578 14409 10889 16591 14718 7744 20593 5622 8625 17607 17431 20025 9549
"206184_at" 6828 5267 366 17904 16868 1423 1229 14106 7368 3357 2950 1340 7615 13564 2844
"206185_at" 11912 11854 11672 14188 9864 8344 9556 8695 14003 10762 12832 4741 13199 15590 10784
"206186_at" 253 19716 20960 645 6693 12596 20512 14753 17109 2953 741 1817 20108 12828 71
"206187_at" 11441 11738 8905 10685 11699 5498 11728 10264 8196 10325 10857 9198 17187 3727 8649
"206188_at" 15124 19608 11688 18951 16730 21924 17326 14724 20456 21146 19163 3361 16376 5865 1845
"206189_at" 10102 13285 14439 6646 12773 8693 13488 12916 9958 2395 12354 9295 14598 14913 14787
"206190_at" 12513 12467 13887 11452 5418 10104 15611 6540 13879 20012 11712 4617 10305 10867 7866
"206191_at" 912 16928 8022 11686 9095 11574 20412 13723 12813 21820 14961 5580 14067 9314 8691
"206192_at" 10632 10298 10627 11392 9737 9931 8190 10031 12065 9081 15751 5473 10283 9998 10690
"206193_s_at" 13977 10191 11322 9129 10593 10026 11069 8823 13812 11773 11556 5798 13548 9979 11118
"206194_at" 6710 4455 18702 16026 13502 7196 17713 12081 4516 3029 21167 2577 16151 16857 9467
"206195_x_at" 10799 9177 9054 7602 13161 13782 11563 7535 7090 8830 14224 8465 11190 11124 7649
"206196_s_at" 662 3595 829 8796 5060 342 7779 10455 6403 120 621 12051 19551 15655 5299
"206197_at" 1886 14932 5514 6760 5289 8698 1703 798 12473 7089 65 19691 12139 10145 3338
"206198_s_at" 10374 8335 14509 15045 6155 12692 13437 11293 19812 13794 16635 5409 9991 16402 8312
"206199_at" 868 1298 6902 10370 13646 6987 4149 8213 9967 2234 1819 12911 2786 9293 3325
"206200_s_at" 17791 5687 4905 16298 17647 20103 6192 19291 7308 17736 18888 20350 15437 6720 16811
"206201_s_at" 12536 11033 13499 6926 5152 7766 12641 11571 5995 20921 15569 7856 11359 15594 12652
"206202_at" 12514 11043 13888 2143 13841 11002 8822 7836 13910 10775 16402 7880 9687 13281 13862
"206203_at" 4925 9671 8414 7032 13570 9741 6711 9352 13267 9748 15218 9888 9512 9834 1762
"206204_at" 2442 13699 10593 20779 16659 7305 7592 20451 11977 13674 8460 16886 10335 21346 17866
"206205_at" 22223 21783 17510 19845 21462 19103 21917 21274 16665 8024 7063 19923 20088 7861 18651
"206206_at" 20816 2420 17029 10894 10235 14793 9135 9150 2560 9973 12092 6008 6980 10925 10360
"206207_at" 7634 358 12602 13166 10495 10771 10804 10763 12220 9196 11715 4784 9172 11162 10577
"206208_at" 20145 11587 4597 12806 14486 14663 12943 12522 12368 1919 12953 6517 14481 17718 15799
"206209_s_at" 7646 790 16594 20912 8775 10108 11095 18119 11981 8587 19536 18520 12535 8037 14080
"206210_s_at" 11331 10137 14170 7577 10487 7046 6803 6208 9002 101 11462 8764 10028 12964 12725
"206211_at" 15420 8190 8567 8674 9543 12221 6802 12788 12652 10666 14052 9343 11508 16113 8144
"206212_at" 6911 7055 4994 15736 6295 2067 2344 14183 5187 17589 5932 9872 5633 10517 9843
"206213_at" 14164 13336 1031 11930 8290 4727 17293 1912 21933 14871 20239 1964 21305 9397 13256
"206214_at" 9798 6721 15483 14807 10355 10612 18869 11365 18760 7613 14271 10226 574 14320 9352
"206215_at" 8344 4188 2433 15403 10722 7640 2666 13637 19123 20406 11824 20209 14596 14860 9852
"206216_at" 16014 4615 2031 11778 9007 12224 558 12175 13518 9098 10967 7349 11261 14221 8548
"206217_at" 21008 2182 6905 15872 8568 7051 11076 13054 11744 2128 2587 10762 12241 10782 9517
